System,Utterance,Source,ref1,hyp
Allegro.eu,624,"Vonast margir ráðamenn til þess staðbundin úrræði sem nái til íbúa einstaka bæja, borga eða svæða muni duga til þess að halda aftur af veirunni í næstu umferð ef til hennar kemur.
","Many officials hope that local measures extending to the residents of individual towns, cities or regions will be enough to contain the virus in the event of another round.
","Many councillors hope that local resources that reach the population of individual towns, cities or regions will be sufficient to keep back from the virus in the next round if it comes to it.
"
Allegro.eu,625,"Fimm ný smit á Íslandi - Þrjú innanlands
","Five new infections in Iceland - three domestic
","Five new infections in Iceland - Three domestic
"
Allegro.eu,626,"Þrjú innanlandssmit greindust í gær auk tveggja til viðbótar við landamærin.
","Three domestic infections were diagnosed yesterday, as well as two more at the border.
","Three domestic infections were detected yesterday plus two more at the border.
"
Allegro.eu,627,"Þannig greindust fimm einstaklingar með jákvætt Covid-19 smit í gær á Íslandi.
","Thus, five individuals tested positive for Covid-19 in Iceland yesterday.
","Thus, five people with positive Covid-19 infection were diagnosed yesterday in Iceland.
"
Allegro.eu,628,"Í tilkynningu almannavarna segir að eitt smitið tengist smitinu sem greint var frá í gær á ReyCUP fótboltamótinu.
","According to a Civil Protection announcement, one infection is connected to the infection reported at the ReyCUP football tournament yesterday.
","The civil protection announcement states that one of the infections is related to the infection reported yesterday at the ReyCUP football tournament.
"
Allegro.eu,629,"Hefur sá verið sendur í einangrun og sextán sem voru í nánu samneyti við hann í sóttkví.
","The individual in question has been placed in isolation and sixteen people who were in close contact with him were quarantined.
","Has the person been sent into isolation and sixteen who were in close contact with him in quarantine.
"
Allegro.eu,630,"Sá smitaði var þátttakandi í félagsstarfi íþróttafélags í Reykjavík og er samkvæmt tilkynningunni, „einungis hluti íþróttaliðsins“ í sóttkví.
","The infected individual took part in the activities of a sport club in Reykjavik and ""only a part of the sports team"" is in quarantine, according to the announcement.
","The infected person was involved in the social work of a sports club in Reykjavík and is according to the announcement, ""only part of the sports team"" in quarantine.
"
Allegro.eu,631,"Aðrir sem sendir voru í sóttkví tengjast manninum á annan hátt.
","Others who were quarantined have other connections to the man.
","Others sent in quarantine relate to the man in a different way.
"
Allegro.eu,632,"Uppruni þessa smits er ófundinn og smitrakning í fullum gangi hjá smitrakningateymi ríkislögreglustjóra.
","The source of this infection has not been found and the infection is currently being traced by the National Commissioner of Police's tracing team.
","The origin of this infection is unfounded and a contagion in full swing with the National Police Department's infecting team.
"
Allegro.eu,633,"Mótshaldarar ReyCUP mótsins hafa farið eftir þeim leiðbeiningum og reglum sóttvarnalæknis og almannavarna sem enn eru í gildi og hafa viðeigandi ráðstafanir verið gerðar.
","Organisers of the ReyCUP tournament have complied with the guidelines and rules from the Chief Epidemiologist and Department of Civil Protection that are still in effect, and appropriate measures have been made.
","The ReyCUP tournament's counterparts have complied with the guidelines and rules of the health care and civil protection still in force and appropriate measures have been taken.
"
Allegro.eu,634,"Þó vöktu myndir af mótinu gær athygli þar sem sjá mátti í mjög nánu samneyti að fagna góðu gengi síns liðs úti á vellinum.
","Photos from the tournament, showing people celebrating the success of their team in very close contact out on the field, also drew attention yesterday.
","However, pictures of yesterday's tournament attracted attention as it could be seen in a very close communion to celebrate the good rate of his team out on the field.
"
Allegro.eu,635,"Rétt fyrir kl 11 í dag birtu mótshaldarar eftirfarandi tilkynningu á Facebook síðu sinni.
","Just before 11 o'clock, the organisers of the tournament published the following announcement on their Facebook page.
","Just before 11 pm today, the tournament holders published the following announcement on their Facebook page.
"
Allegro.eu,636,"Þar stendur „ATH: Foreldrar vinsamlegast virðið þær reglur að keppendur sækja sjálf dótið sitt í skólanum.
","It reads: ""NOTE: Parents are please asked to respect the rule of participants fetching their thing from the school themselves.
","It says: Parents please respect the rules that contestants themselves attend their stuff at school.
"
Allegro.eu,637,"Foreldrum er EKKI heimilt að gera það.
","Parents are NOT allowed to do it.
","Parents are NOT allowed to do so.
"
Allegro.eu,638,"Takk fyrir sýndan skilning.“
","Thank you for your understanding.""
","Thanks for your shown understanding.""
"
Allegro.eu,639,"Annað smit greindist í gær en tengist það smiti sem greint var frá í fyrradag.
","Another infection was diagnosed yesterday, but that infection is connected to an infection reported the day before yesterday.
","Another infection was detected yesterday but is related to the infection reported on the previous day.
"
Allegro.eu,640,"Segir í tilkynningunni: „Íslensk erfðagreining hefur raðgreint smitin og komið hefur í ljós ný tegund veiru sem hefur ekki greinst hér áður.“
","The announcement says: ""deCode Genetics has performed a sequence analysis of the infections, which has revealed a new type of virus that has not been detected here before.""
","The announcement states: ""Icelandic genetic analysis has sequenced the infections and a new type of virus that has not been detected here before has been identified.""
"
Allegro.eu,641,"Unnið er að smitrakningu í því máli einnig og er sá smitaði í einangrun og 12 í sóttkví vegna smitsins.
","Tracing of that infection is also underway, and the infected individual is in isolation and 12 are in quarantine because of the infection.
","The infection is also processed and is infected in isolation and 12 in quarantine due to the infection.
"
Allegro.eu,642,"Þriðja smitið sem um ræðir er frá manni sem kom til Íslands fyrir 11 dögum síðan, 15. júlí.
","The third infection is with a man who came to Iceland 11 days ago, on 15 July.
","The third infection in question is from a man who arrived in Iceland 11 days ago, July 15.
"
Allegro.eu,643,"Hann greindist á suðvesturhorni landsins.
","He was diagnosed in the southwest corner of the country.
","He was diagnosed in the southwest corner of the country.
"
Allegro.eu,644,"Sá er nú í einangrun og sex sem voru í nánu samneyti við hann í sóttkví.
","That man is now in isolation and six people who were in close contact with him are in quarantine.
","The person is now in isolation and six who were in close contact with him in quarantine.
"
Allegro.eu,645,"Tveir af þeim eru þegar farnir að sýna einkenni veirusmits.
","Two of them are already beginning to show symptoms of a viral infection.
","Two of them are already beginning to show symptoms of viral infection.
"
Allegro.eu,646,"Þar að auki greindust tveir við landamærin og er beðið eftir niðurstöðu frekari rannsókna eins og verkferill í smitum við landamæri kveða á um.
","In addition, two were diagnosed at the border and the results of further examinations are pending, as provided for in the procedures for infections at the border.
","In addition, two were identified at the border and the result of further investigations is awaited as the cross-border transmission curve provides.
"
Allegro.eu,647,"Að lokum segir í tilkynningunni: Almannavarnadeild ríkislögreglustjóra og embætti landlæknis brýna fyrir fólki að gæta varúðar og huga vel að einstaklingsbundnum smitvörnum.
","Finally, the announcement reads: The Civil Protection Department of the National Commissioner of Police and the Directorate of Health remind everyone to be careful and follow individual disease prevention measures carefully.
","Finally, the announcement states: The National Police Department and the National Competent Authority urgently call on people to take care and pay attention to individual infection prevention.
"
Allegro.eu,648,"Leiki minnsti vafi á hvort einkenni Covid-19 veirunnar séu til staðar er sá hinn sami beðinn um að fara í sýnatöku á næstu heilsugæslustöð.
","If there is the slightest chance of Covid-19 symptoms being present, the individual in question is asked to undergo testing at the nearest healthcare centre.
","If the least doubt is whether the symptoms of the Covid-19 virus are present, the same is asked to take a sample at the nearest clinic.
"
Allegro.eu,649,"Patreksfjörður segir tjaldsvæðið uppbókað um verslunarmannahelgi - Beinir gestum annað
","Patreksfjörður says campsite is fully booked on bank holiday weekend - directs visitors elsewhere
","Patreksfjörður says the camp site is booked for shopping weekends - Direct guests otherwise
"
Allegro.eu,650,"Tjaldsvæðið á Patreksfirði er fullbókað um helgina, samkvæmt tilkynningu Vesturbyggðar.
","The campsite in Patreksfjörður is fully booked for the weekend, according to a notification from Vesturbyggð.
","The camp site in Patreksfjörður is fully booked this weekend, according to the announcement of the West.
"
Allegro.eu,651,"Er gestum bent á að skoða aðra gistimöguleika.
","Visitors are advised to consider other accommodation options.
","Visitors are advised to view other accommodation options.
"
Allegro.eu,652,"Nefnir Vesturbyggð Bíldudal, Tálknafjörð, Melanes á Rauðasandi, Hótel Flókalund og Hótel Breiðavík sem aðra valkosti í stöðunni.
","Vesturbyggð names Bíldudalur, Tálknafjörður, Melanes at Rauðasandur, Hótel Flókalundur and Hótel Breiðavík as other potential choices.
","Names the Westbyggð Bíldudalur, Tálknafjörður, Melanes in Rauðasandur, Hótel Flókalund and Hótel Breiðavík as other options in the situation.
"
Allegro.eu,653,"Nóg er um að vera á Patreksfirði þessa helgi, því eins og fyrri ár verður Skjaldborg, hátíð íslenskra heimildamynda haldin í bænum.
","There is plenty going on in Patreksfjörður during this weekend as like in previous years, the Icelandic documentary film festival Skjaldborg will be held in the town.
","There is plenty to be in Patreksfjörður this weekend, because as previous years, Skjaldborg, a festival of Icelandic documentary films will be held in town.
"
Allegro.eu,654,"Hún hefur verið haldið síðan árið 2007 og því orðin að sterkri hefð í bænum.
","The festival has been held since 2007 so it has become a strong tradition in the town.
","It has been held since 2007 and has become a strong tradition in town.
"
Allegro.eu,655,"Af ásókn í tjaldsvæðið að dæma má búast við góðri mætingu þetta árið, ef veður setur ekki strik í reikning, en DV sagði fyrr í dag frá afleitri spá.
","Judging from the campsite demand, good attendance can be expected this year if the weather doesn't spoil things, with DV reporting earlier today that the forecast is awful.
","Of the attack on the camp site to judge, good attendance can be expected this year, if weather does not put a bar in account, but DV said earlier today from a despicable forecast.
"
Allegro.eu,656,"Má þó búast við versta veðrinu sunnantil, og von fyrir Patreksfirðinga.
","However, the worst weather is expected to be to the south and there is hope for the residents of Patreksfjörður.
","However, the worst weather may be expected south, and hope for the Patreksfjords.
"
Allegro.eu,657,"Vefurinn bb.is sagði fyrst frá, og sagði að allar aðrar gistingar í bænum væru þegar fullbókaðar.
","The website bb.is first reported this, and said that all other accommodations in town were already fully booked.
","The website bb.is first reported, and said that all other accommodations in the town were already fully booked.
"
Allegro.eu,658,"Heilt fjölbýlishús grotnar niður á besta stað í borginni
","A whole apartment building rotting away in the best part of town
","A whole villa grots down to the best location in the city
"
Allegro.eu,659,"Rúmenskir verkamenn búa frítt á Dunhaga 18–20.
","Romanian workers live for free at Dunhagi 18-20.
","Romanian workers live for free on Dunhaga 18-20.
"
Allegro.eu,660,"Á meðan sækjast eigendur eftir byggingarleyfi til endurbóta en erindi þeirra hefur velkst um í kerfinu í á þriðja ár.
","Meanwhile, the owners want a construction licence to make renovations, but their request has been stuck in the system for more than two years.
","Meanwhile, owners seek a building permit for renovation, but their errand has rolled around in the system for the third year.
"
Allegro.eu,661,"Í einu elsta, grónasta og dýrasta hverfi Reykjavíkurborgar stendur veglegt fjölbýlishús á þremur hæðum.
","In one of Reykjavik's oldest, most established and most expensive neighbourhoods stands a stately three-storey apartment building.
","In one of Reykjavík’s oldest, coveted and most expensive neighborhoods, a vegetarian villa stands on three floors.
"
Allegro.eu,662,"Á jarðhæð hússins er um 600 fermetra verslunarrými.
","The ground floor has approximately 600 square metres of commercial space.
","The ground floor of the building has about 600 square meters of commercial space.
"
Allegro.eu,663,"Bakvið húsið eru dyr tveggja stigaganga sem hvor um sig geymir fjórar nokkuð veglegar íbúðir.
","The backside of the building has two doors to stairwells, each of which provides access to four rather grand apartments.
","Behind the house there are doors of two stairway enclosures, each containing four fairly vegetative apartments.
"
Allegro.eu,664,"Eru þær á bilinu 93–130 fermetrar, þó flestar yfir 100.
","They range in size from 93 to 130 square metres, although most of them are over 100.
","They range from 93 to 130 square meters, though most over 100.
"
Allegro.eu,665,"Húsið hefur talsverða sögu að geyma.
","The building has a considerable history.
","The house has a considerable history to store.
"
Allegro.eu,666,"Það var reist 1959 og hefur m.a. hýst vídeóleigu, Skóstofuna, mjólkurbúð Mjólkursamsölunnar, Jóa byssusmið, fisksölu og nú síðast Háskólaprent.
","It was built in 1959 and former activities there include a video rental shop, shoemaker, milk shop, gunsmith, fishmonger and, most recently, University Printing.
","It was built in 1959 and has, among other things, hosted video rentals, the Shopping Office, the Milk Coalition, Jóa gunmaker, fish sales and most recently the University print.
"
Allegro.eu,667,"Húsið hefur, svo vægt sé til orða tekið, munað sinn fífil fegurri.
","The house has seen better days, to put it mildly.
","The house has, so mild to say, remembered its fiddle more beautiful.
"
Allegro.eu,668,"Húsið liggur nú undir miklum skemmdum, eins og sjá má á meðfylgjandi myndum.
","The building is now subject to extensive damage, as can be seen in the accompanying photos.
","The house is now under severe damage, as can be seen in the attached pictures.
"
Allegro.eu,669,"Eigandi hússins er D18 ehf.
","The house is owned by D18 ehf.
","The owner of the house is D18 ehf.
"
Allegro.eu,670,"Eigendur D18 ehf. eru samkvæmt fyrirtækjaskrá meðal annarra Magnús Magnússon og Guðrún Helga Lárusdóttir.
","According to the Company Register, D18 ehf.'s owners include Magnús Magnússon and Guðrún Helga Lárusdóttir.
","The owners of D18 Ltd. are according to the company register among others Magnús Magnússon and Guðrún Helga Lárusdóttir.
"
Allegro.eu,671,"Magnús fór fyrir eigendahópi Borgunar og var forsvarsmaður eignarhaldsfélagsins Borgunar.
","Magnús was at the forefront of Borgun's group of owners and was the spokesman for the holding company Borgun.
","Magnus went before the owners group of Borgun and was the chairman of the holding company Borgun.
"
Allegro.eu,672,"Í hópi eigenda eignarhaldsfélagsins Borgunar er Stálskip ehf.
","Among the owners of the holding company Borgun is Stálskip ehf.
","In the group of owners of the holding company Borgun is Stálskip ehf.
"
Allegro.eu,673,"Stálskip ehf. er fjárfestingarfélag Guðrúnar Helgu Lárusdóttur og barna hennar.
","Stálskip ehf. is the investment company of Guðrún Helga Lárusdóttir and her children.
","Stálskip ehf. is an investment company of Guðrún Helga Lárusdóttir and her children.
"
Allegro.eu,674,"Guðrún er jafnframt eigandi þriðjungshlutar í D18 ehf.
","Guðrún also owns a one-third share of D18 ehf.
","Guðrún is also the owner of a third part of D18 ehf.
"
Allegro.eu,675,"Guðrún og eiginmaður hennar, Ágúst Guðmundur Sigurðsson, ráku eitt sinn útgerðina Stálskip.
","Guðrún and her husband, Ágúst Guðmundur Sigurðsson, once operated the fishing enterprise Stálskip.
","Gudrun and her husband, Ágúst Guðmundur Sigurðsson, once drove the company Steelskip.
"
Allegro.eu,676,"D18 ehf. keypti húsið sumarið 2009 og hefur því lítið sem ekkert verið haldið við síðan þá.
","D18 ehf. bought the house in the summer of 2009 and little or no maintenance work has been done on it since then.
","D18 Ltd. bought the house in the summer of 2009 and has therefore little or nothing been maintained since then.
"
Allegro.eu,677,"Segja nágrannar að ástand hússins hafi versnað stöðugt síðan, þó mest á nýliðnum árum.
","Neighbours say that since then, the condition of the building has deteriorated steadily, but mostly in recent years.
","Tell neighbors that the state of the house has deteriorated continuously since, although most in recent years.
"
Allegro.eu,678,"Á Facebooksíðu íbúa í hverfinu segir einn íbúi að húsið hafi „ekki verið sérlega líflegt síðustu ár“.
","On a Facebook page for residents of the neighbourhood, one resident says that the house has ""not been particularly lively in the last few years.""
","On the Facebook page of residents in the neighborhood, one resident says that the house has ""not been particularly lively in the last few years"".
"
Allegro.eu,679,"Þar kann að spila inn í að eigendur hafa um nokkurra ára skeið sóst eftir því að breyta húsinu og lóðinni.
","The fact that the owners have, for several years, sought to alter the building and the lot may play a part in this.
","It may play into that owners have for several years sought to change the house and plot.
"
Allegro.eu,680,"Aðrir nágrannar segja húsið lengi ekki hafa verið í lagi.
","Other neighbours say that the building has not been in acceptable condition for a long time.
","Other neighbors say the house long has not been ok.
"
Allegro.eu,681,"„Það er löngu tímabært að gera eitthvað almennilegt við þennan blett og leiðinlegt að þetta hafi dregist svona.“
","The time has long come to do something proper with this spot, and its unfortunate that there has been such a delay.""
","""It is long time to do something nice to this spot and boring that this has attracted such a thing.""
"
Allegro.eu,682,"Segir hann jafnframt að hann sé fúll út í eigendur hússins fyrir að hafa ekki drifið sig í að klára þetta, fundið einhvern sameiginlegan flöt með nágrönnum hússins og hætt þessu „lögfræðistappi“.
","He also says that he is ticked off at the owners of the building for not having made the effort to complete this thing, to find some common ground with the neighbours of the building and stop this ""legal back-and-forth"".
","He also says that he is pissed out in the owners of the house for not having driven himself into finishing this, finding some common surface with the neighbors of the house and stopping this ""legal stand"".
"
Allegro.eu,683,"„Gera þetta bara í samráði við samfélagið í kring svo hægt sé að drífa í þessu og klára það.“
","""Just do it in consultation with the surrounding community so this can be done quickly and completed.""
","""Do this just in consultation with the community around so you can hurry up and finish it.""
"
Allegro.eu,684,"„Lögfræðistappið“ sem íbúinn vísar til er skipulagsferli reitsins sem hefur verið í gangi a.m.k. síðan 2017.
","The ""legal back-and-forth"" that the neighbour refers to is the planning process for the lot, which has been ongoing since at least 2017.
","The ‘Law-based app is the organisational process of the field that has been running at least since 2017.
"
Allegro.eu,685,"Sóttust þá eigendur Dunhaga 18 og 20 eftir heimild til að byggja hæð ofan á núverandi fjölbýlishús og fyrir aftan húsið, nýtt lyftuhús og viðbyggingu á einni hæð auk kjallara.
","That was when the owners of Dunhagi 18 and 20 sought permission to add a storey to the current apartment building and build, behind the building, a new elevator shaft and single-storey annex, as well as a basement.
","The owners of Dunhaga were then injured 18 and 20 after permission to build a hill on top of the current villa and behind the house, a new elevator house and a building on one floor as well as a basement.
"
Allegro.eu,686,"Byggingarleyfið sem veitt var fyrir þeirri framkvæmd var kært til Úrskurðarnefndar um umhverfis- og auðlindamál og felldi nefndin það úr gildi þar sem framkvæmdin átti sér ekki stoð í deiliskipulagi og grenndarkynning var ekki fullnægjandi.
","The construction licence issued for this project was appealed to the Ruling Committee on the Environment and Natural Resources, which cancelled the licence as the construction project did not have a basis in the land use plan and the hearing notification procedure was not satisfactory.
","The building permit granted for that implementation was appealed to the Environmental and Resources Committee and the committee repealed it as the implementation did not support the division and the local presentation was not satisfactory.
"
Allegro.eu,687,"Reykjavíkurborg fór þá af stað með deiliskipulagsvinnu og lauk henni með auglýsingu í Stjórnartíðindum í júlí í fyrra.
","The City of Reykjavik then commenced land-use planning work, which concluded with a notice in the Government Gazette in July of last year.
","The city of Reykjavík started with a divisional work and ended it with an ad in the Official Journal in July last year.
"
Allegro.eu,688,"Það skipulag var einnig kært og felldi nefndin það úr gildi í mars 2020.
","That plan was also appealed and the Commission invalidated it in March of 2020.
","That organisation was also appealed and the committee repealed it in March 2020.
"
Allegro.eu,689,"Á þessum tímapunkti voru því nærri þrjú ár liðin frá upphaflegri umsókn um byggingaleyfi og eigendur hússins á byrjunarreit.
","At this point, almost three years had passed from the original application for a construction licence, and the owners of the building were back on square one.
","At this point, nearly three years had passed since the initial application for building permits and the owners of the building at the starting field.
"
Allegro.eu,690,"Húsið hafði á þessum tíma drabbast niður töluvert og nágrannar teknir að þreytast.
","The building had deteriorated considerably during that time, and the neighbours were getting weary.
","The house had at this time drank down considerably and neighbors taken to wearing.
"
Allegro.eu,691,"Þegar DV spurði nágranna hússins út í ástandið og viðbrögð nágranna voru svörin á ýmsa vegu.
","When DV asked the neighbours about the condition of the building and their response, the answers were varied.
","When the DV asked the neighbors of the house out in the situation and the reaction of neighbors, the answers were in various ways.
"
Allegro.eu,692,"Sumir höfðu skilning á ætlunum eigenda hússins, aðrir alls ekki.
","Some could understand the intentions of the owners of the house, others not at all.
","Some had an understanding of the intentions of the owners of the house, others not at all.
"
Allegro.eu,693,"Aðrir beindu reiðinni að borginni, aðrir ekki.
","Some directed their anger towards city authorities, others did not.
","Others directed the anger to the city, others not.
"
Allegro.eu,694,"Aðrir voru bara reiðir en ekkert endilega út í neinn.
","Others were just angry. not necessarily with anyone in particular.
","Others were just angry but nothing necessarily out into anyone.
"
Allegro.eu,695,"Enn aðrir sögðu bílastæðin þrætuepli, en nágrannar hafa nýtt ónotuð bílastæði Dunhaga 18–20 undir sín ökutæki.
","Then there were those who said that the parking spaces were a cause of contention, as neighbours have used the unused parking spaces at Dunhagi 18-20 for their own vehicles.
","Still others said the parking lot was a thriller, but neighbors have exploited the unused parking lot of Dunhaga 18-20 under their vehicle.
"
Allegro.eu,696,"Einn kærandi í málinu sagðist langþreyttur á stjórnsýslunni:
","One complainant in the matter said that they were long tired of the administrative system:
","One complainant in the case said he was long-awaited by the administration:
"
Allegro.eu,697,"„Að við skulum þurfa að fara í gegnum ferlið í þrígang er alveg ótrúlegt.
","""It's incredible that we would have to go through the process three times.
","""Let us have to go through the process in a three-way is quite amazing.
"
Allegro.eu,698,"Það er eins og Reykjavíkurborg kunni ekki að lesa.“
","It's like the City of Reykjavik can't read.""
","It is like the city of Reykjavík may not read.""
"
Allegro.eu,699,"Í dag stendur húsið tómt, yfirgefið og er vanrækt.
","Today, the house is empty, abandoned and neglected.
","Today the house stands empty, abandoned and is neglected.
"
Allegro.eu,700,"Minnisvarði um svifaseina stjórnsýslu borgarinnar og göfugar ætlanir eiganda og margra ára vinnu þeirra sem nú er á byrjunarreit.
","A testament to cumbersome city administration and the noble intentions of the owners and their many years of work, which is now back on square one.
","A monument to the suspension of the city's administration and the noble intentions of the owner and many years of their work currently in the starting field.
"
Allegro.eu,701,"Þegar blaðamann bar að garði á Dunhaga 18 blöstu við honum galopnar dyr og ruslahrúgur.
","This reporter was met with wide open doors and piles of garbage upon arrival at Dunhagi 18.
","When a journalist hit a park at Dunhaga 18, he blazed a galoped door and a dumpster.
"
Allegro.eu,702,"Playstation-tölva og nýlegt sjónvarp lágu innan um annað rusl á jörðinni — fórnarlömb íslenskrar sumarbleytu.
","A Playstation console and a newish television lay surrounded by other waste on the floor — victims of Icelandic summer precipitation.
","Playstation-computer and recent television lay within about another litter on the ground - victims of Icelandic summer diapers.
"
Allegro.eu,703,"Opið var inn í gömlu skrifstofu Háskólaprents og þar talsvert af köttum af hlandlyktinni að dæma.
","The doors to the old University Print office was open and there was quite a lot of cats there, judging from the smell of urine.
","It was opened in the old office of the University Print and there was a lot of cats of the urine smell to judge.
"
Allegro.eu,704,"Ljóst er að einhver hefur hreiðað um sig í einu horninu en enginn sjáanlegur.
","Someone has obviously made a spot for themselves in one of the corners, but no one can be seen.
","It is clear that someone has nested around in one corner but no one is visible.
"
Allegro.eu,705,"Staflar af sófum og rúmum og nokkur bretti af jarðfræðiblaðsíðum, sem eflaust áttu að verða að bók, blöstu við.
","There were stacks of sofas and beds and a few pallets of pages on geology, which were undoubtedly intended to become a book.
","Stacks of sofas and beds and some pallets of geological pages, which undoubtedly were supposed to become a book, we blazed.
"
Allegro.eu,706,"Stigagangar íbúðarhússins voru jafnframt opnir og líf í þeim báðum.
","The stairwells of the apartment building were also open and there were signs of life in both of them.
","The stairs of the apartment building were also open and life in both of them.
"
Allegro.eu,707,"Blaðamaður var svo heppinn að rekast á íbúa annars þeirra.
","The reporter was so lucky as to meet the residents of one.
","The journalist was so lucky to come across the population of one of them.
"
Allegro.eu,708,"Voru þar Rúmenar að sjóða sér kartöflurétt í kvöldmat og buðu blaðamanni inn.
","They were Romanians who were boiling a potato dish for dinner and invited the journalist to step inside.
","There were Romanians boiling potato dishes for dinner and invited a journalist in.
"
Allegro.eu,709,"Rúmenarnir vinna fyrir starfsmannaleiguna Ztrongforce ehf.
","The Romanians work for the temporary agency Ztrongforce ehf.
","The Romanians work for the staff rental Ztrongforce ehf.
"
Allegro.eu,710,"Þeir hafa verið þar um einhverja hríð og herma heimildir DV að fyrirtækið hafi ekkert greitt fyrir húsnæðið nema hita og rafmagn.
","They have been there for some time and according to DV's sources, the company has not paid anything for the housing except heat and electricity.
","They have been there for some time and simulated DV sources that the company has nothing paid for the housing except heat and electricity.
"
Allegro.eu,711,"Vegna ástands hússins þykir ekki forsvaranlegt að innheimta leigu.
","It is not considered acceptable to collect rent, due to the condition of the building.
","Due to the state of the house, it is not forbidden to collect rent.
"
Allegro.eu,712,"Af stæðum pósts í anddyri hússins að dæma er ljóst að þar hefur búið einhver fjöldi af erlendu verkafólki á síðustu misserum.
","Judging from the stacks of mail in the lobby, it is obvious that a number of foreign workers have lived there recently.
","Of the places of mail in the lobby of the house to judge, it is clear that there has been a lot of foreign workers in recent years.
"
Allegro.eu,713,"Rekstur starfsmannaleiga hefur ekki farið varhluta af Covid-19-ástandinu, enda samdráttur í ferðamennsku leitt til samdráttar í byggingageiranum og þessir tveir bransar verið hvað duglegastir að nýta sér þjónustu starfsmannaleiga.
","The operations of temporary agencies have not been unaffected by the Covid-19 situation, as the recession in tourism has resulted in a recession in the construction industry, and these two industries have been among the ones that have made the most use of the services of temporary agencies.
","The operation of staff rentals has not been part of the Covid-19 situation, as the contraction in tourism led to a recession in the construction sector, and these two business being the most efficient to take advantage of the service of staff rentals.
"
Allegro.eu,714,"Engu að síður virtust heimilismenn á Dunhaga 18 hafa nóg að gera og héngu vinnugallarnir og vettlingarnir í sameigninni til þerris eftir langan vinnudag í rigningunni.
","The residents of Dunhagi 18 nevertheless seemed to have plenty to do, and their work overalls and gloves were hanging to dry in the communal area after a long day of work in the rain.
","Nevertheless, the household members at Dunhaga 18 seemed to have enough to do and hung the work bugs and mittens in the joint to dry after a long working day in the rain.
"
Allegro.eu,715,"Tekið skal fram að þrátt fyrir ömurlegt ástand hússins virtist íbúðinni sem strákarnir deildu vera ágætlega viðhaldið.
","It should be noted that despite the awful state of the building, the apartment shared by the boys seemed to be decently maintained.
","It should be noted that despite the miserable condition of the house, the apartment that the boys shared seemed to be nicely maintained.
"
Allegro.eu,716,"Þegar blaðamaður kvaddi strákana rúmensku varð honum kaldhæðnin skyndilega skýr: Á besta stað í Reykjavík stendur 1.500 fermetra fasteign niðurnídd.
","When the journalist said goodbye to the Romanian boys, he became suddenly aware of the irony: In a prime spot in Reykjavik stands a 1,500 square metre property in disrepair.
","When a journalist greeted the boys Romanian, he became ironic suddenly clear: In the best place in Reykjavík, 1,500 square meters of property stands down.
"
Allegro.eu,717,"Eigendur vilja breyta húsinu til batnaðar og nágrannar vilja bætt ástand en deila um skilgreininguna á „batnaði“.
","The owners want to change and improve the building and the neighbours want the situation to improve but they disagree on the definition of ""improvement"".
","Owners want to change the house for improvement and neighbors want to improve the situation but share about the definition of ""batting"".
"
Allegro.eu,718,"Á milli situr svo skipulagssvið borgarinnar á byrjunarreit, fórnarlamb endalausra áfrýjunarleiða og kærumöguleika í skipulagsferlinu og svifaseinnar úrlausnar Úrskurðarnefndar um umhverfis- og auðlindamál.
","Caught in between is the City's planning department, back on square one, the victim of endless means of appeals and complaints in the planning process and the Ruling Committee on the Environment and Natural Resources' sluggishness in providing a solution.
","In between, the city’s planning area sits on the starting field, the victim of endless appeals and appeal options in the planning process and the suspended resolution of the Environmental and Resources Committee.
"
Allegro.eu,719,"Í húsinu búa svo rúmenskir verkamenn, kannski einmitt þeir sem fara í að bæta ástandið, þegar Íslendingarnir hætta að rífast.
","And the building is home to Romanian workers, who are perhaps exactly the ones who will go on to improve the situation, once the Icelanders stop squabbling.
","In the house so Romanian workers, perhaps exactly those who go into improving the situation, when the Icelanders stop fighting.
"
Allegro.eu,720,"Greinin birtist upphaflega í helgarblaði DV 17. júlí.
","The article was originally published in DV's weekend edition on 17 July.
","The article originally appeared in the weekend newspaper DV on July 17.
"
Allegro.eu,721,"Í átak gegn ofþyngd í kjölfar kórónuveirufaraldurs
","Campaign against obesity following the coronavirus pandemic
","In an effort against overweight following a coronavirus epidemic
"
Allegro.eu,722,"Forsætisráðherra Bretlands, Boris Johnson, mun veita 10 milljónum punda í herferð gegn ofþyngd, sem mun meðal annars felast í bann við skyndibitaauglýsingum, í kjölfar þess að hann veiktist alvarlega, að hluta til vegna þyngdar sinnar.
","UK Prime Minister Boris Johnson will allocate 10 million pounds to a campaign against obesity, which will include a ban on fast food advertising, following his serious illness, which was partly due to his weight.
","The UK Prime Minister, Boris Johnson, will provide 10 million pounds in a campaign against overweight, which will include a ban on fast food advertising, following his serious illness, partly due to his weight.
"
