System,Utterance,Source,ref1,hyp
Online-G,446,"Nge-15 ka-Agasti ngo-1940, izizwe Ezimanyeneyo zahlasela emzantsi we-France, kwiphulo elibizwa “Operation Dragoon.”
","Ngo-15 Agusti 1940, Izivunani zahlasela iningizimu France, futhi ukuhlasela kwabizwa “Umsebenzi Dragoon”.
","Ngo-August 15 ngo-1940, izizwe Ezihlangene zihlasela iningizimu Yefrance, emsebenzini obizwa Ngokuthi ""I-Operation Dragoon.”
"
Online-G,447,"Kwiiveki nje ezimbini, amajoni aseMelika nawaseFransi ayesekhulule umzantsi Fransi ibe ayejonge eJamani.
","Ngamasonto amabili nje amasosha ase-Melika kanye nawase-French Ekhululekile akhiphe iningizimu France ezingxoxweni zokuhweba futhi asephendukela eJalimane
","Just amasonto amabili, the free state in south america kukhona ayesekhulule kungase ayejonge france germany Fransi.
"
Online-G,448,"Xa ufowunela umntu okumawakawaka eekhilomitha, usebenzisa isathelayithi.
","Uma ushayela ucingo umuntu othile okude ngamamayela ayinkulungwane, usebenzisa isiphuphutheki.
","Lapho abantu okumawakawaka umfowunela nokunye okuningi, besebenzisa isathelayithi.
"
Online-G,449,"Isatellite esemoyeni ifumana umnxeba ibesele iwubonakalisa emva , nkokukhawuleza.
","Isiphuphutheki esisemkhathini sithola ucingo bese siluthumela emuva ezansi, cishe ngaleso sikhathi.
","Isatellite uthole emoyeni base mayelana call emva show, wena maduze.
"
Online-G,450,"Isathelaythi yathunyelwa kwisibhakabhaka yi rokethi. Ososayensi basebenzisa itheleskophu zasemoyeni kuba imo yomhlaba iyaphazamisana nokukhanya kwethu nokubonisisa.
","Isethilayithi ithunyelwe emkhathini kusentshenziswa i-rocket. Ososayensi basebenzise izibona kude ezisemkhathini ngoba umkhathi uphazamisa okunye kokukhanya kwethu kanye nokubona.
","Isathelaythi ukuthi uthunyelwa esibhakabhakeni. Basebenzisa isimo somhlaba ukuze ngokomoya Ososayeni iyaphazamisana itheleskophu kunokuba asibonise ukukhanya.
"
Online-G,451,"Ithatha i-rocket ebukhulu obungapezulu kwe-100 yenyawo ubudeukuxhoma isatellite okanye i-telescope emajukujukwini.
","Kudingeka irokhethi enkulu engaphezu kwamafidiangu-100 ukuphakama ukubeka isiphuphutheki noma ithelisikobho emkhathini.
","Thatha i-rocket obungapezulu i-a-isatellite yenyawo ubudeukuxhoma 100 noma isibonakujukwini isibonakude.
"
Online-G,452,"Zininzi iziphumo zokuhlala nezepolitiki njengosetyenziwa kwenkqubo ye-metric, utshintsho kwi-absolutism, ukuya kwi-republicanism ne-nationalism futhi nokholo lokuba ilizwe lelabantu balo hayi umphathi yedwa.
","Kunemiphumela eminingi yezenhlalo neyezepolitiki efana nokusetshenziswa kohlelo lokulinganisa ngamamitha, ukusuka ekukholelweni ezimisweni eziphelele kuya ekusekeleni izimiso zoburiphabhuliki, ubuzwe kanye nenkolelo yokuthi izwe elabantu hhayi umbusi oyedwa.
","Imiphumela eminingi in njengosetyenziwa nezepolitiki of the metric, ushintsho kusuka absolutism, ukuze republicanism nobuzwe abantu kanye nezwe ukholo yedwa hhayi umphathi.
"
Online-G,453,"Kwaye emva kokuba umsebenzi weRevolution uvuleleke kubo bonke abafaki zicelo zokuvumela abona banamabhaso nabaphumeleleyo ukuba baphumelele.
","Futhi ngemva kweNguquko izikhundla zazivulekele bonke abesilisa abafake izicelo okwavumela ukuthi abafuna ukuvelela kakhulu nokubahambela kahle baphumelele.
","Futhi phela umsebenzi weRevolution uvuleleke ukufaka isicelo futhi uvumele ukuthi ukuba uchume nabaphumeleleyo amabhaso.
"
Online-G,454,"Efanayo iya emkhosini kuba endaweni yemikhosi ukuba isekwe kwiklasi ngoku isekwe kwi-cailaber.
","Lokhu kufana nalokhu okwenzeka kumabutho amasosha kunokuba babheke inhlanga yakho bona bakhetha ukubeka i-cailaber ukuze banike amasosha ama-ratings.
","Esikhundleni sebawoti kuyakuba okufanayo ebuthweni manje esungulwe ukuthi kusekelwe ekilasini-cailaber.
"
Online-G,455,"Uqhushululu lwaseFrance lukwakhuthaze nabanye abantu abaninzi abacinezelekileyo abasebenza kwamanye amazwe ukuba baqale ezabo iinguqu.
","Ukuvukela kwaseFulansi kugqugquzele abanye abantu abasebenzayo abacindezelwe bakwamanye abazwe ukuthi baqale ukuvukela kwabo.
","LwaseFrance Uqhushululu ukugqugquzela umsebenzi abanye abantu abaningi kwamanye amazwe baqala abacinezelekileyo izinguquko zabo.
"
Online-G,456,"Ukususela ngoko uAdekoya ebese-Edinburgh Sheriff Court etyholwa ngokubulala unyana wakhe.
","u-Adekoya selokhu eseNkantolo ka-Sheriff yas-Edinburgh etheswe icala lokubulala indodana yakhe.
","Kusukela ngaleso sikhathi lokhu uAdekoya-ngokubulala indodana yakhe etyholwa Edinburgh Izinkantolo Sheriff.
"
Online-G,457,"Ubanjiwe kusamelwe ukutyholwa nesigwebo, kodwa ubungqina bamangqina ingaba bubonakele ngenxa yokusasazwa komfanekiso wakhe ngobubanzi.
","Uboshiwe njengoba esalinde ukubekwa nokuthethwa kwecala, kodwa noma ibuphi ubufakazi bofakazi bokuzibonela bungonakaliswa njengoba isithombe sakhe sishicilelwe kabanzi.
","Ubanjiwe ikutyholwa isigwebo kufanele kube, kodwa ngoba kuwubufakazi ofakazi yesithombe iyabonakala kanye nobubanzi yokusasaza yakhe.
"
Online-G,458,"Esi sisenzo esiqhelekileyo kwenye indawo e-UK kodwa ubulungisa baseScotland busebenza ngokwahlukileyo kwaye iinkundla zikubonile ukupapashwa kweefoto njengezinto ezinokuthi zithintele.
","Lena inqubo evamile kwezinye izindawo e-UK kodwa umthetho waseScotland usebenza ngokuhlukile futhi izinkantolo zibone ukushicilelwa kwezithombe njengokungonakalisa.
","Lena izenzo bendabuko kwenye INDAWO UK kodwa ukusebenza ehlukile basecotland justice kanye court ubonakala njengoba izithombe kungenzeka ukuthi izinto ukuvimbela ncwadi.
"
Online-G,459,"UProfesa Pamela Ferguson waseUniversity of Dundee ubhala esithi ""iintatheli ziba sesichengeni ukuba zipapasha iifoto nezinye izinto zabarhanelwa.""
","UProfesa Pamela Ferguson wase Nyuvesi yase-Dundee uyabhala “izintantheli zizibizela amathonsi abanzi ngokushicilela izithombe nokunye kwabasolwa.”
","Pamela ferguson professor of writing waseUniversity Ukuphela ethi "" uma izithombe zami ze-iintathi zinyatheliswa zabarhanela sesichengeni nezinye izinto.""
"
Online-G,460,"I-Crown Office, ejongene nezotshutshiso, ixele intatheli ukuba akukho luphawu luphinde lwenziwe okungenani de kube kubekwa tyala.
","I-Crown Office, okuyiyo ephethe uphenyo, itshele izintatheli ukuthi ngeke iphawule okungenani kuze kube ukuthethwa kwecala.
","Ihhovisi Umqhele, obhekene nezoshushiso, ucacisa uhlamvu owenza akukho iintatheli okuphindaphindiwe kuze okungenani ziye wagqoka akhawunti.
"
Online-G,461,"Abantu abangaphezu kwezigidi ezine baya eRoma ukuya emngcwabeni.
","Abantu abangaphezu kwezigidi eziyishumi baye enkonzweni yomngcwabo eRoma.
","Bangaphezu kwezigidi zalaba bantu ngeke emngcwabeni eroma.
"
Online-G,462,"Inani labantu ababelapho lalilikhulu kangangokuba ayingumntu wonke okwazileyo ukuphinda afikelele kumngcwabo owawuseSt.
","Inani labantu ababekhona lalilikhulu kangangokuba kwakungenzeki ukuba wonke umuntu angene enkonzweni yomngcwabo eSt. Peter's Square.
","Of inani elikhulu labantu khona lapha ukuthi zonke ukufinyelela kumngcwabo owawuseSt okwazileyo ayingumntu izikhathi.
"
Online-G,463,"Izikrini ezininzi zikamabonakude zafakwa kwiindawo ezahlukeneyo eRoma ukuze abantu babukele umsitho.
","Izikrini ezinkulu eziningana zethelevishini zifakiwe ezindaweni ezihlukahlukene eRoma ukwenzela ukuthi abantu babukele umcimbi.
","Izikrini eziningi tv efakwe endaweni ehlukene kanye nabantu ukubukela umcimbi kuya rom.
"
Online-G,464,"Kwezinye izixeko zase Italy nakwihlabathi liphela, ikakhulu e Poland, indlela ekulungiselelwe ngayo ibifana, ebiye izobukelwa ngabantu abaninzi.
","Kwamanye amazwe amaningi waseNtaliyane nasemhlabeni wonke, ngokukhethekile ePholandi, ukumiswa okufanayo kwenziwe, okubukwe abantu abaningi kakhulu.
","Amanye amadolobha emhlabeni E-Italy, ikakhulukazi Epoland, njengendlela yawo, abantu abaningi bawasebenzisa ebiye izobukela.
"
Online-G,465,"Nangona abantu abathathu babengaphakathi endlwini xa imoto ibiyigilisa, akukho namnye kubo owonzakeleyo.
","Nakuba bekunabantu abathathu phakathi kwendlu ngenkathi imoto iyishayisa, akekho kubo olimele.
","Nakuba abantu abathathu ngaphakathi emotweni lapho ibiyigilisa yendlu, uma kungekho owonzakeleyo eyodwa.
"
Online-G,466,"Kunjalo, umqhubi ufumene ukulimala okumandla entloko.
","Noma kunjalo, umshayeli uthole izingozi ezimbi ekhanda.
","Yiqiniso, isitshalo amandla efika ekhanda umshayeli.
"
Online-G,467,"Indlela apho ingozi yenzeke khona iye yavalwa okwethutyana ngexesha abeenkonzo zoncedo olungxamisekileyo bekhulula umqhubi kwi-Audi TT ebomvu.
","Umgwaqo lapho inhlekelele yenzeka khona wavalwa okwesikhashana ngesikhathi izisebenzi zezimo eziphuthumayo zikhulula umshayeli kuyi-Audi TT ebomvu.
","Indlela okumelwe kwenzeke lapho ingozi wavalwa aphinde kancane usizo ngesikhathi inkonzo umshayeli ukuletha OLUNGXAMISEKILEYO-red LETTER Media.
"
Online-G,468,"Waye wangeniswa kuqala kwisibhedlela i-James Paget Hospital e-Great Yarmouth.
","Uqale wangeniswa esibhedlela sase-James Paget e–Yarmouth eNkulu.
","Wahambisa izibhedlela zokuqala Esibhedlela Sasejames Paget Egreat Yarmouth.
"
Online-G,469,"Waye watshintshelwa kwisibhedlela I-Addenbrooke's Hospital eCambridge.
","Ngokulandelayo uye watholakala eSibhedlela i-Addenbrooke e-Cambridge.
","Wathunyelwa esibhedlela E-Ecambridge Yasesibhedlela I-Addenbrooke.
"
Online-G,470,"Ibhola ekhatywayo yelizwe lase-Italiya, kunye neqela lesizwe lebhola laseburhulumenteni laseJamani liqela lesibini eliphumeleleyo kwihlabathi kwaye babengabaphumeleleyo kwiNdebe yeHlabathi yeBhola eKhatywayo ngo-2006
","Ibhola lezinyawo lezwe laseNtaliyane, kanye neqembu lebhola lezinyawo lezwe laseJalimane iqembu lesibili eliphumelele kakhulu emhlabeni futhi bekuyizingqwele zeNdebe yoMhlaba yeFIFA ngo-2006.
","Base Soccer yezwe-Italiya, futhi ibhola olusemthethweni iqembu lesizwe germany kanye nezwe in the legama lomnini ngokugcwele-abaqeqeshiwe iqembu lesibili cup world nge cube negative babengabaphumeleleyo yeBhola-2006
"
Online-G,471,"Imidlalo edumileyo ibandakanya ibhola ekhatywayo, ibhola yomnyazi, ibhola yevoli, ipolo yamanzi, ukubiyela, umbhoxo, ukukhwela ibhayisikile, ihoki yomkhenkce, ihoki yokugudla kunye nomdyarho weemoto weF1.
","Imidlalo ethandwayo ihlanganisa ibhola lezinyawo, i-basketball, i-volleyball, ibhola lasemanzini, umngcweko, iragbhi, ukugibela amabhayisikili, ihoki yaseqhweni, ihoki evamile kanye nomncintiswano wezimoto zeF1.
","Edumileyo imidlalo zihlanganisa soccer, nebhola lomnqakiswano, ibhola yevoli, amaphoyisa amanzi, ubiyela, umbhoxo, ibhayisikile ride, ihoki yomkhenkce, futhi 1 yokugudla ihoki nomdyarho of the car.
"
Online-G,472,"Eyasebusika imidlalo idumile kwiinginqgi zaseMantla, nama-Taliyani ekukhuphiswano lemidlalo yeHlabathi nemidlalo yee-Olympics.
","Imidlalo yasebusika ithandwa kakhulu ezindaweni eziseNyakatho, lapho amaNtaliyane encintisana khona emidlalweni yamazwe onke kanye nasemidlalweni yama-Olimpiki.
","Uid imidlalo Kwiinginqgi Eyasebusika enyakatho, kanye nezwe umdlalo taliyani umdwebo ukuncintisana kanye nezemidlalo-Olympics.
"
Online-G,473,"UMuhammad wayenomdla kakhulu kwimicimbi engaphaya kobomi bemihla ngemihla. Wayehlala esiya emqolombeni owaziwa ngokuba ngu ""Hira'"" kwiNtaba yase ""Noor"" (ukukhanya) eyokucinga.
","UMuhammad wayenesithakazelo esijulile ezindabeni zokuphila ezingaphathelene nezinto zalomhlaba. Wayevame ukuya emhumeni owaziwa ngokuthi “iHira” eNtabeni “yeNoor” (ukukhanya) ukuze ayozindla.
","Beyond kakhulu umuhammad wayenomdla ezindabeni zokuphila kwansuku zonke. I-Emqolombeni yaziwa ukuthi yahlala"" Hira' ""ezintabeni"" njengokuthi "" (ukukhanya) eyokucinga.
"
Online-G,474,"wayivingca, wasinda kulomaxesha, unika umfanekiso ocacileyo wokuthambekela kokomoya kukaMuhammad.
","Umhume ngokwawo, obekhona kuze kube manje, unikeza isithombe esicacile sokuthambekela okungokomoya kukaMuhammad.
","wayivingca, ps isikhathi, nika umuhammad kokomoya kokuthambekela plain image.
"
Online-G,475,"Ukuphumla phezu kweentaba ezisemantla e Mecca,umqolomba ulikheswa kwihlabathi liphela.
","Umhume ohlezi phezu kwenye yezintaba zasenyakatho yase-Mecca, ukude kakhulu nomhlaba wonke.
","E ukuphumula phezu kwezintaba enyakatho Mecca, umqolomba ulikheswa emhlabeni.
"
Online-G,476,"Ngapha koko, akukho lula tu ukufumanisa nokuba umntu ebesazi ukuba ikho. Nje ukuba ungene ngaphakathi emqolombeni,kukuba wedwa.
","Eqinisweni, akulula ukuyithola ngisho noma wazi ukuthi ikhona. Uma isingaphakathi emhumeni isuke isihlukaniswe ngokuphelele.
","Kodwa ngokusebenzisa, akukho abantu ukuthola ukuthi laba bantu khona wayazi ukuthi. Uma emqolombeni nje ungena,nokuthi yedwa.
"
Online-G,477,"Akikho nto engabonwa ngaphandle kwamafu acwengileyo, amahle phezulu neentaba ezininzi ezirhangqileyo.Kuncinci okwelihlabathi okunobonakala okanye kuvakale ngaphakathi emqolobeni.
","Akukho okubonakalayo phezulu ngaphandle kwesibhakabhaka esibalele, esihle kanye nezintaba eziningi ezizungezile. Kuncane kakhulu okwalelizwe okubonakalayo noma okuzwakalayo uma uphakathi emgedeni.
","Yini acwengileyo amafu laphaya, futhi abaningi mahhala kuze ezintabeni nxazonke about.It uzizwa like izwe okuncane noma emqolobeni okunobonakala ngaphakathi.
"
Online-G,478,"Ngaphandle kwe-iventi yangoLwesithathu, uCarpanedo wakhuphisana kwimidyarho yeeNtshatsheli.
","Ngale kwesehlakalo sangolwesithathu, uCarpanedo uncintisane emijahweni emibili ngayinye yobuShampeni.
","Size: s, m, l, xl, xxl, xxxl
"
Online-G,479,"Eyokuqala yakhe yayiSlalom, apho wafumana AWUGQIBANGA kumtyibilizo wakhe wokuqala. Abadlali abayi-36 kwabayi-116 nabo bafumana iziphumo ezifanayo kula mtyibilizi.
","Umncintiswano wakhe wokuqala bekuyi-Slalom, lapho Engaqedanga khona umncintiswano wakhe wokuqala. Abancintisanayo abangu-36 kwabangu-116 bathole imiphumela efanayo kulowo mncintiswano.
","YayiSlalom yakhe yokuqala, lapho wathola kumtyibilizo YAKHE YOKUQALA AWUGQIBANGA. Bathi player-kwabayi 36-116 mtyibilizi bathole impendulo efanayo kuzo.
"
Online-G,480,"Olunye ugqatso lakhe, iGalant Slalom, yambona egqiba kwindawo yeshumi kwiqela labafazi elihleliyo kunye nexesha lokubaleka elidibeneyo le-4: 41.30, 2: 11.60 imizuzu ecothayo kunendawo yokuqala yokugqiba iAustria uClaudia Loesch kunye nemizuzu eyi-1: 09.02 kancinci kunendawo yesithoba Kugqitywe uGyöngyi Dani waseHungary.
","Omunye umjaho wakhe, i-Giant Slalom, waqeda engoweshumi eqenjini labesifazane elalihlezi nesikhathi esihlanganisiwe esingu-4:41.30, wayesemuva ngo-2:11.60 kuu-Austrian Claudia Loesch owathatha indawo yokuqala futhi wayesemuva ngo- 1:09.02 k-uGyöngyi Dani wase-Hungary owaqeda ekwindawo yesishiyagalolunye.
","Omunye uhlanga lwakhe, of iGalant, wabona iqembu labesifazane anqume elihleliyo endaweni emashumini kanye nesikhathi bagijima lokhu elidibeneyo-4: 41,30, 2: 11,60 ngamunye has kwasekuqaleni uClaudia kancane imizuzu kanye imizuzwana Loesch austria-1: 09,02 yesithoba uGyöngyi has a indawo kancane waseHungary Kuze Ukuxazululwa.
"
Online-G,481,"Ii-skiers ezine kwiqela lamanina elihleliyo loyisakele ukugqibezela ithuba lalo, kwaye abayi 45 kwi 117 skiers kwi Giant Salom boyisiwe ukuphumelela kwimbaleko.
","Abashushuluza eqhweni abane eqenjini labesifazane abahlezi bahluleke ukuqeda imijaho yabo, futhi abangu-45 kwabangu-117 abashushuluza eqhweni eSlalom eNkulu bahluleke ukuthola izikhundla emjahweni.
","The skiers eqenjini ithuba uqede lezi loyisakele elihleliyo of the relief society, futhi ngeke 117 45 skiers in the boyisiwe kwimbaleko Of The Giant ukunqoba.
"
Online-G,482,"Ibhombu enye yadubula ngaphandle kweofisi Yeruluneli Jikelele
","Ibhomu eyodwa iqhume ngaphandle kwehhovisi likandunankulu.
","Omunye aphume ehhovisi Jikelele Yeruluneli Ibhomu yadubula
"
Online-G,483,"Ezinye iibhombu ezintathu zaqhuma kufutshane nezakhiwo zikarhulumente kwisithuba seeyure ezimbini.
","Amabhomu amanye amathathu aqhumile eduze nezakhiwo zikahulumeni esikhathini samahora amabili.
","Ezenye izakhiwo zikahulumeni eseduze iibhombu zaqhuma ezintathu esikhaleni amahora amabili.
"
Online-G,484,"Ezinye iingxelo zibeka inani elisemthethweni lokufa kwabantu abasibhozo, kwaye iingxelo ezisemthethweni ziqinisekisa ukuba i-30 yenzakele; kodwa amanani okugqibela awaziwa.
","Eminye imibiko ithi inani labafile elisemthethweni isishiyagalombili, futhi umbiko osemthethweni uqinisekisa ukuthi abantu abangaba ngu-30 balimele; kepha izinombolo zokugcina azikaziwa.
","Eminye imibiko ibeka inani labantu ababulawa abayisishiyagalombili abangokomthetho, abasebenzayo futhi baqinisekise ukuthi imibiko yiyenzakele engu-30; kodwa izinombolo zokugcina zibizwa kanjalo.
"
Online-G,485,"Ehambhweni lwakhe, u-Iwasaki wadibana neengxaki kwamaxesha amaninzi.
","Phakathi naloluhambo, u-Iwasaki wahlangabezana nezinkinga kaningi.
","Ihambweni yakhe, izikhathi eziningi wahlangana Nezinkinga Iwasaki.
"
Online-G,486,"Wakhuthuzwa zi-pirates, wahlaselwa eTibet yinja enomgada, wabaleka umtshato eNepal waya kubanjwa eIndiya.
","Ubanjwe inkunzi yizigcwelegcwele zasolwandle, wahlaselwa yinja enesifo sobuhlanya e-Tibet, wabalekela umshado e-Nepal bese waboshwa eNdiya.
","Wakhuthuza bazi-pirates, umbhalo kanye attack umgadi yinja, wagijima eindiya umshado endaweni waya nepal.
"
Online-G,487,"Kwamsinya emva kokuqhambuka kwengxwabangxwaba, iBritani yaqalisa ukuvala ulwandlwe lwaseJamani isebenzisa umkhosi waselwandle.
","Ngokushesha ngemva kobutha, iBrithani yaqala ukuvimbezela iJalimane ngemikhumbi.
","Emva ingxwabangxwaba Kwamsinya ukuqhambuka, iBritani ulwandle waqala ukusebenzisa ibutho olwandle eduze ejalimane.
"
Online-G,488,"Icebo labonakala lisebenza, ukuqhawula inkxaso ebalulekileyo yamajoni nabazinzi, nangona olu thintelo lophula umthetho ekakuvunyelwene ngawo kwizivumelwano zehlabathi kwisenturi ezimbini ezadlulayo.
","Isu libonakale lisebenza, ukususwa kwezinto ezidingwa ibutho lamasosha nabantu abavamile, nakuba lokhu kuvimbela kuphule imithetho yamazwe wonke elungiswe izivumelwano zamazwe amaningana wamakhulu amabili eminyaka adlule.
","Uhlelo luyasebenza futhi luyabonakala, amanabazinzi yamajoni abalulekile ukusekela, nakuba lokhu kwephulwa kwezivumelwano zokuvimbela umthetho wawo ekakuvunyelweene kwisenturi ezimbili zomhlaba izinyanga ezine zase zidlulile.
"
Online-G,489,"IBritani yombe amanzi amazwe ukuze inqande iinqanawe ukuba zingene kwiindawo zolwandle, isonzakalisa neenqanawa ezimsulwa.
","I-Britain imba amanzi ezwekazi ukuze ivimbele imikhumbi ukuthi ingene kuyo yonke ingxenye yolwandle, okubangela izingozi ngisho nasemikhunjini evamile.
","Yombe amanzi ukuvimbela imikhumbi amazwe IBritani basesimweni isikhundla phakathi kolwandle, umkhumbi isonzakalisa izandla ahlanzekile.
"
Online-G,490,"Kuba kwakungekho impendulo inqabileyo kweli qhinga, iJamani yayilindele impendulo efanayo kumlo wayo waselwandle ongathintelwanga.
","Njengoba bekunokusabela okulinganiselwe kulendlela, iJalimane beyilindele ukusabela okufanayo empini yayo engavinjelwe yemikhumbi yangaphansi kwamanzi.
","Ayikho impendulo e-strategic inqabileyo yalokhu, impendulo yakhe iyafana neyayilindele German ongathintelwanga ngasolwandle.
"
Online-G,491,"Emva kokuba idama lakhiwe ngo-1963, izikhukula zamaxesha athile ezaziza kusasaza intlenga kuwo wonke umlambo zamiswa.
","Ngemva kokuba kwakhiwe idamu ngo-1963, izikhukhula zenkathi ethile yonyaka ezazisabalalisa inzika emfuleni wonke zamiswa.
","Ngemva kokuba ichibi lakhiwe ngo-1963, futhi ukusakazwa kwezikhathi ezithile zezikhula intlenga kulo lonke umfula kwakuyilapho.
"
Online-G,492,"Ezi ngqimba bezifuneka ukuze kwenziwe iingqimba zesanti namalwandle aza kuba yindawo yokuhlala izilwanyana zasendle.
","Lenzika beyidingeka ekwenzeni izindunduma zesihlabathi nezingu, ezisebenza njengendawo yokuhlala yezilwane zasendle.
","Lezi kudingeka ukuba kube ngqimba namalwandle iingqimba isihlabathi indawo izilwane kanye nezilwane zasendle.
"
Online-G,493,"Ngenxa yoko, iintlobo ezimbini zeentlanzi ziye zaphela kumhlaba wonke, kwaye ezinye ezimbini zibe sengozini, kubandakanya ne-humpback chub.
","Ngenxa yalokho, izinhlobo ezimbili zezinhlanzi zaqothulwa, futhi ezinye ezimbili zibe sengozini, kuhlanganise ne-humpback chub.
","Ngenxa yalesi sizathu, izinhlobo ezimbili izinhlanzi lapha emhlabeni wonke, kanti ezinye ezimbili zami basengozini, kuhlanganise futhi humpback chub.
"
Online-G,494,"Nangona izinga lamanzi liyakunyuka ukuya kutsho kancinane ezinyaweni emva kwezikhukhula, amagosa anethemba ayakonela ukubuyisela imigqaliselo yesanti ekhukhulisekileyo ngumsinga.
","Nakuba izinga lamanzi lizokhuphuka kuphela amafidi ambalwa ngemva kwesikhukhula, iziphathimandla zithemba ukuthi lizokwanela ukuvuselela izindunduma zesihlabathi ezigugulekile ezansi nomfula.
","Nakuba umthamo amanzi ngalo kancane emva kazwelonke izinyawo liyakunyuka, izikhulu banethemba ukubuyisela izimiso yesanti ekhukhulisekileyo ayakonela ngumsinga.
"
Online-G,495,"Uqhwithela lweshumi oluthiywe njengeNkanyamba yeAtlantic, iStrokropical Jerry, luye lwayileka kuLwandle lweAtlantiki namhlanje.
","Isiphepho seshumi esinikwe igama senkathi yeziPhepho zase-Atlantic, iSiphepho Sendawo Efudumele uJerry, saqala oLwandlekazini i-Atlantic namuhla.
","Ngengengenyamba oluthiywe yeshumi yeatlantic of the storm, Jerry iStrokropical, lwayileka uthola lweAtlantiki ulwandle namuhla.
"
Online-G,496,"i-National Hurricane Center (NHC) ithi xa kunje u-Jerry akayongozi kule ndawo.
","INational Hurricane Center (NHC) ithi kulenkathi iJerry ingaba nosongo ezweni.
","The National Hurricane Center (NHC) wathi uma just-Jerry akayongozi kule ndawo.
"
Online-G,497,"IJapan ineziqithi ezikufuphi ku-7000 (eyona inkulu iyiHonshu),iyenze iJapan ibe sesona siqithi sikhulu ehlabathini.
","Ijapani ineziqhingi ezicishe zibe ngu-7000 (esikhulu kunazo zonke iHonshu), okwenza iJapani isiqhingi sesi-7 esikhulu kunazo zonke emhlabeni!
","Ingabe iziqhingi eduze japan futhi nje 7,000 (iyiHonshu esiphezulu), japan ingabe lesi siqhingi esikhulu emhlabeni.
"
Online-G,498,"Ngenxa yeziqhu zeziqithi enazo iJapan, ElaseJapani lidla ngokubizwa kwijiyografi njenge, ""archipelago""
","Ngenxa yenqwaba/iqembu leziqhingi iJapani enazo, iJapani ivame ukubizwa ngokuthi, ngenxa yendawo ekuyo, njenge-""archipelago""
","Ngenxa yalesi siqhingi saseyeziqhu sasejapane, ngokuvamile lokhu kubizwa Ngokuthi i-ElaseJapani kwijiyografi, ""leziqhingi""
"
Online-G,499,"I-China yakudala yayinendlela eyahlukileyo yokubonisa amaxesha ahlukeneyo; Inqanaba ngalinye lase China okanye usapho ngalunye olwalusemagunyeni lwaluludidi olwahlukileyo.
","IShayina yamandulo yayinendlela ehlukile yokuveza izinkathi ezihlukile; isigaba ngasinye seShayina noma umndeni ngamunye owawubusa wawuwubukhosi obuhlukile.
","China yayinendlela ukubonisa izikhathi ezahlukene ezahlukene ubudala; umndeni ngamunye Noma Ngalinye Level kuyinto lwaluludidi ezahlukene olwalusemagunyeni base China.
"
Online-G,500,"Kwakhona phakathi kobukumkani ngabunye kwakukho iminyaka engazinzanga yamaphondo ohlukeneyo. Elona laziwa kakhulu kula maxesha yayilixesha leThree Kingdoms epoch elenzeka iminyaka engama-60 phakathi kweHan neJin Dynasty.
","Futhi phakathi kobukhosi ngabunye kwakuyiminyaka engazinzile yezifundazwe ezihlukene. Inkathi eyaziwa kakhulu kulezi kwakuyinkathi yemibuso emithathu eyenzeka iminyaka engama-60 phakathi koMbusokaHan noJin.
","Again umbuso izifundazwe futhi akukho ngabanye engazinzanga phakathi kweminyaka ehlukene. Lesi kwakuyisikhathi esibucayi emibusweni kapa eyaziwa kwenkathi leThree okuningi senziwa eminyakeni 60 phakathi kweHan neJin Dynasty.
"
Online-G,501,"Ngalamathuba imfazwe embi yayiqhubeka phakathi kwabasebukhosini belwela itrone.
","Phakathi nalesi sikhathi kwakuba nezimpi ezinodlame phakathi kwababusi belwela ubukhosi.
","Impi phakathi ezimbili amathuba elwa yayiqhubeka kwabasebukhosini sobukhosi.
"
Online-G,502,"Ixesha leThree Kingdoms lelona kwabulawa abantu abaninzi ngalo kwimbali yeTshayina Yakudala, abantu abaninzi bafa belelwa ukuhlala kwesona sihlalo siphakamileyo kwibhotwe eliphezulu eXi’an.
","IMibuso Emithathu kwakungenye yenkathi yegazi eliningi kunazo zonke emlandweni waseShayina yakuDala, izinkulungwane zabantu zafa zilwela ukuhlala esihlalweni esiphakeme kakhulu esigodlweni esihle e-Xi’an.
","Imibuso yisikhathi kakhulu leThree abantu abaningi babulawa ngesikhathi yeTshayina yomlando Elidala, abantu abaningi bahlale elele ukufa esigodlweni usihlalo anne eXi ' siphakamileyo high.
"
MS-EgDC,0,"Uphononongo olupapashwe ngoLwesine kwimagazini yeSayensi luichaze ngokubakho kohlobo olutsha lwentaka kwisiqithi i-Ecuadorean Galápagos.
","Ucwaningo olushicilelwe ngoLwesine kumagazini weSayensi lubike ngokwakhiwa kwezinhlobo ezintsha zezinyoni eZiqhingini zase-Ecuadore eGalápagos.
","Ucwaningo olunyatheliswa ngoLwesine kumagazini weSayensi luichaze ngokuba khona kohlobo olusha lwenyoni esiqhingini i-Ecuadorean Galápagos.
"
