System,Utterance,Source,ref1,hyp
metricsystem1,312,"But today we're going to talk about three of these non-visual user interfaces.
","Но сегодня мы поговорим лишь о трех видах этих специальных интерфейсов.
","Но сегодня мы поговорим о трех таких невизуальных пользовательских интерфейсах.
"
metricsystem1,313,"Now the first interface is called a DriveGrip.
","Первый интерфейс называется DriveGrip.
","Теперь первый интерфейс называется DriveGrip.
"
metricsystem1,314,"So these are a pair of gloves, and it has vibrating elements on the knuckle part so you can convey instructions about how to steer -- the direction and the intensity.
","Это пара перчаток с моторчиками на суставах пальцев, инструктирующие водителя, как рулить: направление и угол поворота.
","Итак, это пара перчаток, и они имеют вибрирующие элементы на суставе, чтобы вы могли передать инструкции о том, как управлять - направление и интенсивность.
"
metricsystem1,315,"Another device is called SpeedStrip.
","Другое устройство - SpeedStrip.
","Другое устройство называется SpeedStrip.
"
metricsystem1,316,"So this is a chair -- as a matter of fact, it's actually a massage chair.
","Изначально это массажное кресло.
","Итак, это кресло — по сути, это массажное кресло.
"
metricsystem1,317,"We gut it out, and we rearrange the vibrating elements in different patterns, and we actuate them to convey information about the speed, and also instructions how to use the gas and the brake pedal.
","Его разобрали и переставили в нем вибрирующие элементы. Вибрация используется для передачи водителю информации о скорости, а также для руководства по использованию педалей газа и тормоза.
","Вытряхиваем его, и переставляем вибрирующие элементы по разным схемам, и приводим их в действие для передачи информации о скорости, а также инструкции, как пользоваться педалью газа и тормоза.
"
metricsystem1,318,"So over here, you can see how the computer understands the environment, and because you cannot see the vibration, we actually put red LED's on the driver so that you can see what's happening.
","Так, здесь можно увидеть, как компьютер воспринимает пространство вокруг автомобиля. И т.к. вибрацию нельзя увидеть, на водителя установлены красные светодиоды для демонстрации процесса.
","Итак, здесь вы можете увидеть, как компьютер понимает окружающую среду, и, поскольку вы не можете увидеть вибрацию, мы фактически поставили на драйвер красные светодиоды, чтобы вы могли видеть, что происходит.
"
metricsystem1,319,"This is the sensory data, and that data is transferred to the devices through the computer.
","Это сенсорные данные, они передаются на устройства посредством компьютера.
","Это сенсорные данные, и эти данные передаются на устройства через компьютер.
"
metricsystem1,320,"So these two devices, DriveGrip and SpeedStrip, are very effective.
","Устройства DriveGrip и SpeedStrip очень эффективны.
","Так что эти два устройства, DriveGrip и SpeedStrip, очень эффективны.
"
metricsystem1,321,"But the problem is these are instructional cue devices.
","Но проблема в том, что это учебные подсказывающие устройства.
","Но проблема в том, что это обучающие подсказки.
"
metricsystem1,322,"So this is not really freedom, right?
","Они фактически не дают свободы управления, не так ли?
","Так что это не совсем свобода, не так ли?
"
metricsystem1,323,"The computer tells you how to drive -- turn left, turn right, speed up, stop.
","Бортовой компьютер отдает водителю команды: «налево», «направо», «прибавить скорость», «стоп».
","Компьютер говорит вам, как ехать: повернуть налево, повернуть направо, ускориться, остановиться.
"
metricsystem1,324,"We call this the ""backseat-driver problem.""
","Мы называем его ""назойливый пассажир с заднего сиденья"".
","Мы называем это «проблемой водителя на заднем сиденье».
"
metricsystem1,325,"So we're moving away from the instructional cue devices, and we're now focusing more on the informational devices.
","Поэтому мы отходим от учебных подсказывающих устройств и концентрируем свое внимание на информирующих устройствах.
","Так что мы уходим от обучающих подсказок и теперь больше фокусируемся на информационных устройствах.
"
metricsystem1,326,"A good example for this informational non-visual user interface is called AirPix.
","Отличным примером такого интерфейса является AirPix.
","Хорошим примером такого информационного невизуального пользовательского интерфейса является AirPix.
"
metricsystem1,327,"So think of it as a monitor for the blind.
","Это своеобразный монитор для слепых.
","Так что думайте об этом как о мониторе для слепых.
"
metricsystem1,328,"So it's a small tablet, has many holes in it, and compressed air comes out, so it can actually draw images.
","Небольшая панель со множеством отверстий, через которые выходит сжатый воздух, тем самым создавая изображения.
","Итак, это небольшой планшет, в котором много отверстий, и из него выходит сжатый воздух, поэтому он может рисовать изображения.
"
metricsystem1,329,"So even though you are blind, you can put your hand over it, you can see the lanes of the road and obstacles.
","Незрячий человек может поднести ладонь к этой панели и «увидеть» полосы движения на проезжей части и препятствия.
","Так что, даже если вы слепы, вы можете положить руку на него, вы можете видеть полосы дороги и препятствия.
"
metricsystem1,330,"Actually, you can also change the frequency of the air coming out and possibly the temperature.
","Также водитель может изменить частоту, с которой выходит воздух и, возможно, температуру воздуха.
","На самом деле, вы также можете изменить частоту выхода воздуха и, возможно, температуру.
"
metricsystem1,331,"So it's actually a multi-dimensional user interface.
","Т.е. это интерфейс для отображения многомерных данных.
","Так что это на самом деле многомерный пользовательский интерфейс.
"
metricsystem1,332,"So here you can see the left camera, the right camera from the vehicle and how the computer interprets that and sends that information to the AirPix.
","Итак, здесь вы видите левую и правую камеру автомобиля, и как компьютер обрабатывает и отправляет эту информацию на панель AirPix.
","Итак, здесь вы можете увидеть левую камеру, правую камеру автомобиля и то, как компьютер интерпретирует это и отправляет эту информацию на AirPix.
"
metricsystem1,333,"For this, we're showing a simulator, a blind person driving using the AirPix.
","Здесь мы демонстрируем тренажер, слепой человек управляет автомобилем с помощью AirPix.
","Для этого мы показываем симулятор слепого человека за рулем с помощью AirPix.
"
metricsystem1,334,"This simulator was also very useful for training the blind drivers and also quickly testing different types of ideas for different types of non-visual user interfaces.
","Этот тренажер оказался очень полезным для обучения слепых водителей, а также для быстрой проверки идей по использованию разных видов специальных интерфейсов.
","Этот симулятор был также очень полезен для обучения слепых водителей, а также для быстрой проверки различных идей для разных типов невизуальных пользовательских интерфейсов.
"
metricsystem1,335,"So basically that's how it works.
","Вот так вкратце работает эта система.
","Так в основном это и работает.
"
metricsystem1,336,"But this vehicle is a prototype vehicle, and it's not going to be on the road until it's proven as safe as, or safer than, today's vehicle.
","Ведь это прототип автомобиля для незрячих. И его не выпустят на проезжую часть, пока не убедятся в его абсолютной безопасности.
","Но это транспортное средство является прототипом транспортного средства, и оно не будет на дороге, пока не будет доказано, что оно безопаснее или безопаснее, чем сегодняшнее транспортное средство.
"
metricsystem1,337,"And I truly believe that this can happen.
","И я искренне верю, что это вполне вероятно.
","И я искренне верю, что это может произойти.
"
metricsystem1,338,"But still, will the society, would they accept such a radical idea?
","А все-таки, примет ли общество такую радикальную идею?
","Но все же, примет ли общество такую радикальную идею?
"
metricsystem1,339,"How are we going to handle insurance?
","Насколько изменятся правила автострахования?
","Как мы будем обращаться со страховкой?
"
metricsystem1,340,"How are we going to issue driver's licenses?
","На каких условиях будут выдаваться водительские права?
","Как мы будем выдавать водительские права?
"
metricsystem1,341,"There's many of these different kinds of hurdles besides technology challenges that we need to address before this becomes a reality.
","Помимо технологических задач, существует столько подводных камней, которые необходимо преодолеть, прежде чем это станет реальностью.
","Помимо технологических проблем, существует множество различных препятствий, которые нам необходимо решить, прежде чем это станет реальностью.
"
metricsystem1,342,"Of course, the main goal of this project is to develop a car for the blind.
","Конечно, главная цель этого проекта заключается в разработке автомобиля для слепых.
","Конечно, основная цель этого проекта — разработка автомобиля для слепых.
"
metricsystem1,343,"But potentially more important than this is the tremendous value of the spin-off technology that can come from this project.
","Однако возможно, что побочные технологии, разработанные в ходе этого проекта, окажутся неоценимом вкладом в нашу жизнь.
","Но потенциально более важным, чем это, является огромная ценность дополнительной технологии, которая может быть получена в результате этого проекта.
"
metricsystem1,344,"The sensors that are used can see through the dark, the fog and rain.
","Наши датчики работают независимо от времени суток, тумана и дождя.
","Используемые датчики могут видеть сквозь темноту, туман и дождь.
"
metricsystem1,345,"And together with this new type of interfaces, we can use these technologies and apply them to safer cars for sighted people.
","Мы можем использовать эти технологии вместе с новыми специальными интерфейсами для усовершенствования безопасности автомобилей для зрячих.
","И вместе с этим новым типом интерфейсов мы можем использовать эти технологии и применять их к более безопасным автомобилям для зрячих людей.
"
metricsystem1,346,"Or for the blind, everyday home appliances -- in the educational setting, in the office setting.
","Или для незрячих. Найти им применение в повседневной бытовой технике, в учебных заведениях, в офисах.
","Или для слепых, повседневную бытовую технику -- в учебных заведениях, в офисных условиях.
"
metricsystem1,347,"Just imagine, in a classroom a teacher writes on the blackboard and a blind student can see what's written and read using these non-visual interfaces.
","Только представьте себе: учитель в классе пишет на доске, и слепой студент может увидеть и прочитать, что написано с помощью этих специальных интерфейсов.
","Только представьте, в классе учитель пишет на доске, а слепой ученик может видеть, что написано и читать, используя эти невизуальные интерфейсы.
"
metricsystem1,348,"This is priceless.
","Это бесценно.
","Это бесценно.
"
metricsystem1,349,"So today, the things I've showed you today, is just the beginning.
","Поэтому то, что я показал вам сегодня - это только начало.
","Итак, сегодня то, что я вам сегодня показал, это только начало.
"
metricsystem1,350,"Thank you very much.
","Большое спасибо.
","Большое спасибо.
"
metricsystem1,351,"(Applause)
","(Аплодисменты)
","(Аплодисменты)
"
metricsystem1,352,"As an artist, connection is very important to me.
","Как художнику для меня очень важна взаимосвязь.
","Для меня, как для художника, очень важна связь.
"
metricsystem1,353,"Through my work I'm trying to articulate that humans are not separate from nature and that everything is interconnected.
","В своих работах я пытаюсь показать, что люди неотделимы от природы и что все взаимосвязано.
","В своей работе я пытаюсь сформулировать, что люди неотделимы от природы и что все взаимосвязано.
"
metricsystem1,354,"I first went to Antarctica almost 10 years ago, where I saw my first icebergs.
","Впервые я побывала в Антарктиде почти 10 лет назад, там я и увидела айсберги.
","Впервые я побывал в Антарктиде почти 10 лет назад, где увидел свои первые айсберги.
"
metricsystem1,355,"I was in awe.
","Я испытала благоговейный трепет.
","Я был в восторге.
"
metricsystem1,356,"My heart beat fast, my head was dizzy, trying to comprehend what it was that stood in front of me.
","Моё сердце забилось быстрее, голова закружилась, пытаясь понять то, что открылось передо мной.
","Мое сердце билось быстро, голова кружилась, я пытался понять, что же это было передо мной.
"
metricsystem1,357,"The icebergs around me were almost 200 feet out of the water, and I could only help but wonder that this was one snowflake on top of another snowflake, year after year.
","Айсберги вокруг выплывали из воды почти на 200 футов. И я не могла не удивляться тому, что это одна снежинка поверх другой, год за годом.
","Айсберги вокруг меня были почти на 200 футов над водой, и я мог только не удивляться, что это была одна снежинка поверх другой снежинки, год за годом.
"
metricsystem1,358,"Icebergs are born when they calve off of glaciers or break off of ice shelves.
","Айсберги рождаются, когда они откалываются от глетчерных льдов или отламываются от шельфовых ледников.
","Айсберги рождаются, когда они откалываются от ледников или откалываются от шельфовых ледников.
"
metricsystem1,359,"Each iceberg has its own individual personality.
","Каждый айсберг имеет собственную индивидуальность.
","Каждый айсберг имеет свою индивидуальность.
"
metricsystem1,360,"They have a distinct way of interacting with their environment and their experiences.
","Каждый по-своему взаимодействует с окружающей средой и накапливает свой опыт.
","У них есть особый способ взаимодействия со своим окружением и своим опытом.
"
metricsystem1,361,"Some refuse to give up and hold on to the bitter end, while others can't take it anymore and crumble in a fit of dramatic passion.
","Некоторые отказываются сдаваться и держатся до самого горького конца, а другие больше не могут бороться и гибнут в приступе яркой страсти.
","Одни отказываются сдаваться и держаться до победного конца, другие не выдерживают и рушатся в порыве драматической страсти.
"
metricsystem1,362,"It's easy to think, when you look at an iceberg, that they're isolated, that they're separate and alone, much like we as humans sometimes view ourselves.
","Смотря на айсберг, легко подумать, что он изолирован, что он замкнут и одинок, подобно тому, как мы, люди, зачастую видим себя.
","Легко подумать, когда вы смотрите на айсберг, что они изолированы, что они обособлены и одиноки, так же, как мы, люди, иногда видим себя.
"
metricsystem1,363,"But the reality is far from it.
","Но в жизни всё совсем иначе.
","Но реальность далека от этого.
"
metricsystem1,364,"As an iceberg melts, I am breathing in its ancient atmosphere.
","Когда тает айсберг, я вдыхаю его древнюю атмосферу.
","Как тает айсберг, я вдыхаю его древнюю атмосферу.
"
metricsystem1,365,"As the iceberg melts, it is releasing mineral-rich fresh water that nourishes many forms of life.
","Когда тает айсберг, он выделяет пресную, обогащенную минералами, воду, которая питает многие формы жизни.
","Когда айсберг тает, он выделяет богатую минералами пресную воду, которая питает многие формы жизни.
"
metricsystem1,366,"I approach photographing these icebergs as if I'm making portraits of my ancestors, knowing that in these individual moments they exist in that way and will never exist that way again.
","Я подхожу к фотографированию этих айсбергов, как к созданию портретов своих предков, зная, что в эти индивидуальные моменты они существуют именно в таком образе, и что он уже никогда не повторится.
","Я отношусь к фотографированию этих айсбергов так, как будто я делаю портреты своих предков, зная, что в эти отдельные моменты они существуют именно так и никогда не будут такими снова.
"
metricsystem1,367,"It is not a death when they melt; it is not an end, but a continuation of their path through the cycle of life.
","Они не умирают, когда тают; это не конец, а продолжение их пути в цикле жизни.
","Это не смерть, когда они тают, это не конец, а продолжение их пути по круговороту жизни.
"
metricsystem1,368,"Some of the ice in the icebergs that I photograph is very young -- a couple thousand years old.
","Иногда лед в айсбергах, которые я фотографирую, очень молод — ему всего пара тысяч лет.
","Часть льда в айсбергах, которые я фотографирую, очень молода — ему пару тысяч лет.
"
metricsystem1,369,"And some of the ice is over 100,000 years old.
","А некоторые айсберги старше 100 000 лет.
","А возраст некоторых льдов превышает 100 000 лет.
"
metricsystem1,370,"The last pictures I'd like to show you are of an iceberg that I photographed in Qeqetarsuaq, Greenland.
","На последних фотографиях, которые я хочу вам показать, запечатлён айсберг, сфотографированный мною в Киртартиватзиаке, в Гренландии.
","Последние фотографии, которые я хотел бы вам показать, — это айсберг, который я сфотографировал в Кекетарсуаке, Гренландия.
"
metricsystem1,371,"It's a very rare occasion that you get to actually witness an iceberg rolling.
","Очень редкий случай, когда удается увидеть, как айсберг вращается.
","Это очень редкий случай, когда вы действительно можете стать свидетелем катания айсберга.
"
metricsystem1,372,"So here it is.
","So here it is.
","Так вот.
"
metricsystem1,373,"You can see on the left side a small boat.
","Слева видно маленькую лодку.
","Вы можете увидеть с левой стороны небольшую лодку.
"
metricsystem1,374,"That's about a 15-foot boat.
","Длиной примерно 4,5 метра.
","Это примерно 15-футовая лодка.
"
metricsystem1,375,"And I'd like you to pay attention to the shape of the iceberg and where it is at the waterline.
","Обратите, пожалуйста, внимание на форму айсберга и место его соприкосновения с водой.
","И я хотел бы, чтобы вы обратили внимание на форму айсберга и на то, где он находится у ватерлинии.
"
metricsystem1,376,"You can see here, it begins to roll, and the boat has moved to the other side, and the man is standing there.
","Здесь видно, как он начинает вращаться, а лодка переплыла на другую сторону, и там стоит человек.
","Вот видите, оно начинает катиться, и лодка перешла на другой берег, а там стоит человек.
"
metricsystem1,377,"This is an average-size Greenlandic iceberg.
","Это гренландский айсберг среднего размера.
","Это гренландский айсберг средних размеров.
"
metricsystem1,378,"It's about 120 feet above the water, or 40 meters.
","Он выступает из воды примерно на 120 футов или 40 метров.
","Это примерно 120 футов над водой, или 40 метров.
"
metricsystem1,379,"And this video is real time.
","А вот эта запись в реальном времени.
","И это видео в реальном времени.
"
metricsystem1,380,"(Music) And just like that, the iceberg shows you a different side of its personality.
","(Музыка) И так вот просто, айсберг показывает нам другую сторону своей личности.
","(Музыка) И вот так айсберг показывает вам другую сторону своей личности.
"
metricsystem1,381,"Thank you.
","Спасибо.
","Спасибо.
"
metricsystem1,382,"(Applause)
","(Аплодисменты)
","(Аплодисменты)
"
metricsystem1,383,"Do you know how many species of flowering plants there are?
","Знаете ли вы, сколько существует видов цветковых растений?
","Вы знаете, сколько существует видов цветковых растений?
"
metricsystem1,384,"There are a quarter of a million -- at least those are the ones we know about -- a quarter of a million species of flowering plants.
","Четверть миллиона — по крайней мере, тех, которые нам известны — четверть миллиона видов цветковых растений.
","Есть четверть миллиона — по крайней мере, те, о которых мы знаем — четверть миллиона видов цветковых растений.
"
metricsystem1,385,"And flowers are a real bugger.
","Цветы – это настоящая проблема для растений:
","А цветы - настоящий мудак.
"
metricsystem1,386,"They're really difficult for plants to produce.
","их тяжело создавать,
","Растениям их очень сложно производить.
"
metricsystem1,387,"They take an enormous amount of energy and a lot of resources.
","они требуют огромного количества энергии и ресурсов.
","Они отнимают огромное количество энергии и много ресурсов.
"
metricsystem1,388,"Why would they go to that bother?
","Почему же растения идут на такие сложности?
","Зачем им это беспокоить?
"
metricsystem1,389,"And the answer of course, like so many things in the world, is sex.
","Ответ на этот, как и на многие другие вопросы, - секс.
","И ответ, конечно, как и многое другое в мире, — секс.
"
metricsystem1,390,"I know what's on your mind when you're looking at these pictures.
","Я знаю, о чём вы думаете, когда смотрите на эти картинки.
","Я знаю, что у вас на уме, когда вы смотрите на эти фотографии.
"
metricsystem1,391,"And the reason that sexual reproduction is so important -- there are lots of other things that plants can do to reproduce.
","Причина, по которой половое размножение так важно – есть много других способов размножения растений.
","И причина того, что половое размножение так важно — есть много других вещей, которые растения могут сделать для размножения.
"
metricsystem1,392,"You can take cuttings; they can sort of have sex with themselves; they can pollinate themselves.
","Их можно размножать черенками; они могут сами себя оплодотворять или сами себя опылять.
","Вы можете взять черенки, они могут заниматься сексом сами с собой, они могут сами себя опылять.
"
metricsystem1,393,"But they really need to spread their genes to mix with other genes so that they can adapt to environmental niches.
","Но им очень важно распространять свои гены, чтобы смешать их с генами других растений - так они смогут приспособиться к природным нишам.
","Но им действительно нужно распространять свои гены, чтобы смешиваться с другими генами, чтобы они могли адаптироваться к экологическим нишам.
"
metricsystem1,394,"Evolution works that way.
","Так работает эволюция.
","Эволюция работает именно так.
"
metricsystem1,395,"Now the way that plants transmit that information is through pollen.
","Растения передают генетическую информацию через пыльцу.
","Растения передают эту информацию через пыльцу.
"
metricsystem1,396,"Some of you may have seen some of these pictures before.
","Некоторые из вас могли видеть какие-то из этих изображений ранее.
","Некоторые из вас, возможно, уже видели некоторые из этих фотографий.
"
metricsystem1,397,"As I say, every home should have a scanning electron microscope to be able to see these.
","Как я люблю говорить, в каждом доме должен быть растровый электронный микроскоп, чтобы смотреть на эти вещи.
","Как я уже сказал, в каждом доме должен быть сканирующий электронный микроскоп, чтобы их можно было увидеть.
"
metricsystem1,398,"And there is as many different kinds of pollen as there are flowering plants.
","Существует столько же разных типов пыльцы, сколько цветковых растений.
","А видов пыльцы столько же, сколько и цветковых растений.
"
metricsystem1,399,"And that's actually rather useful for forensics and so on.
","Кстати, это можно применить в криминалистике и не только.
","И это на самом деле довольно полезно для криминалистики и так далее.
"
metricsystem1,400,"Most pollen that causes hay fever for us is from plants that use the wind to disseminate the pollen, and that's a very inefficient process, which is why it gets up our noses so much.
","В основном, пыльца, которая вызывает аллергию - это пыльца растений, использующих ветер для её распространения. Это очень неэффективный процесс, вот поэтому-то она так сильно забивается в наши носы.
","Большая часть пыльцы, которая вызывает у нас сенную лихорадку, происходит от растений, которые используют ветер для распространения пыльцы, и это очень неэффективный процесс, поэтому она так часто попадает нам в нос.
"
metricsystem1,401,"Because you have to chuck out masses and masses of it, hoping that your sex cells, your male sex cells, which are held within the pollen, will somehow reach another flower just by chance.
","Растениям приходится выбрасывать огромные массы пыльцы, в надежде, что половые клетки, мужские половые клетки, которые содержатся в пыльце, как-нибудь случайно доберутся до другого цветка, абсолютно случайно.
","Потому что вы должны выбрасывать массу и массу этого, надеясь, что ваши половые клетки, ваши мужские половые клетки, которые удерживаются внутри пыльцы, каким-то образом случайно достигнут другого цветка.
"
metricsystem1,402,"So all the grasses, which means all of the cereal crops, and most of the trees have wind-borne pollen.
","Пыльца всех трав, а значит, и всех зерновых культур, и пыльца большей части деревьев, переносится ветром.
","Таким образом, все травы, то есть все зерновые культуры, и большинство деревьев имеют пыльцу, переносимую ветром.
"
metricsystem1,403,"But most species actually use insects to do their bidding, and that's more intelligent in a way, because the pollen, they don't need so much of it.
","Однако большая часть видов использует для этого насекомых. В некоторой степени, это более разумно, потому что требуется меньше пыльцы.
","Но большинство видов на самом деле используют насекомых для выполнения своих приказов, и это в некотором смысле более разумно, потому что пыльца им не нужна так много.
"
metricsystem1,404,"The insects and other species can take the pollen, transfer it directly to where it's required.
","Насекомые и другие виды могут брать пыльцу и переносить её туда, где она нужна.
","Насекомые и другие виды могут взять пыльцу и перенести ее непосредственно туда, где она требуется.
"
metricsystem1,405,"So we're aware, obviously, of the relationship between insects and plants.
","Понятно, что нам известны взаимоотношения между насекомыми и растениями.
","Итак, мы, очевидно, знаем об отношениях между насекомыми и растениями.
"
metricsystem1,406,"There's a symbiotic relationship there, whether it's flies or birds or bees, they're getting something in return, and that something in return is generally nectar.
","Это симбиотические отношения: будь то мухи, птицы или пчёлы - все они что-то получают взамен, и это что-то обычно является нектаром.
","Там есть симбиотические отношения, будь то мухи, птицы или пчелы, они получают что-то взамен, и это что-то взамен, как правило, нектар.
"
metricsystem1,407,"Sometimes that symbiosis has led to wonderful adaptations -- the hummingbird hawk-moth is beautiful in its adaptation.
","В некоторых случаях этот симбиоз привёл к изумительным адаптациям — так, колибри ястреб-моль прекрасна в своей адаптации.
","Иногда этот симбиоз приводил к чудесным приспособлениям — бражник-колибри прекрасен в своем приспособлении.
"
metricsystem1,408,"The plant gets something, and the hawk-moth spreads the pollen somewhere else.
","Растение получает своё - ястребиная моль распространяет пыльцу в другом месте.
","Растение что-то получает, а бражник разносит пыльцу куда-то еще.
"
metricsystem1,409,"Plants have evolved to create little landing strips here and there for bees that might have lost their way.
","Растения эволюционировали так, что создали маленькие посадочные полосы в разных местах для пчёл, чтобы те не потерялись.
","Растения эволюционировали, чтобы создавать небольшие взлетно-посадочные полосы здесь и там для пчел, которые могли заблудиться.
"
metricsystem1,410,"There are markings on many plants that look like other insects.
","Многие растения имеют окраску, делающую их похожими на насекомых.
","На многих растениях есть отметины, похожие на других насекомых.
"
metricsystem1,411,"These are the anthers of a lily, cleverly done so that when the unsuspecting insect lands on it, the anther flips up and whops it on the back with a great load of pollen that it then goes to another plant with.
","Это — пыльники лилии, умно сделанные так, что когда ничего не подозревающее насекомое садится на них, пыльник переворачивается и ударяет его по спине, осыпая большим количеством пыльцы, с которым насекомое потом отправляется к другому растению.
","Это пыльники лилии, искусно сделанные так, что когда ничего не подозревающее насекомое приземляется на него, пыльник поднимается вверх и сбрасывает его на спину с большим грузом пыльцы, с которой оно затем переносится на другое растение.
"
metricsystem1,412,"And there's an orchid that might look to you as if it's got jaws, and in a way, it has; it forces the insect to crawl out, getting covered in pollen that it takes somewhere else.
","А вот орхидея, которая выглядит так, как будто у неё есть челюсти. В каком-то смысле, они у неё есть, что принуждает насекомое выползать, покрываясь пыльцой, которую оно потом распространит.
","И есть орхидея, которая может показаться вам так, будто у нее есть челюсти, и в каком-то смысле так и есть; она заставляет насекомое выползать, покрываясь пыльцой, которую оно уносит куда-то еще.
"
metricsystem1,413,"Orchids: there are 20,000, at least, species of orchids -- amazingly, amazingly diverse.
","Существует как минимум 20 тысяч видов орхидей — и все они удивительно разнообразны.
","Орхидеи: существует по меньшей мере 20 000 видов орхидей – удивительно, удивительно разнообразных.
"
metricsystem1,414,"And they get up to all sorts of tricks.
","Они идут на самые разные хитрости.
","И вытворяют всякие ухищрения.
"
metricsystem1,415,"They have to try and attract pollinators to do their bidding.
","Они вынуждены привлекать опылителей, чтобы размножаться.
","Они должны попытаться привлечь опылителей, чтобы выполнить их приказы.
"
metricsystem1,416,"This orchid, known as Darwin's orchid, because it's one that he studied and made a wonderful prediction when he saw it -- you can see that there's a very long nectar tube that descends down from the orchid.
","Эта орхидея, известная как орхидея Дарвина, потому что именно он её изучал и сделал поразительное предсказание, когда её увидел. Можно видеть очень длинную трубочку с нектаром, которая ниспадает из орхидеи.
","Эта орхидея, известная как орхидея Дарвина, потому что он изучил ее и, увидев ее, сделал чудесное предсказание — вы можете видеть, что с орхидеи спускается очень длинная трубка нектара.
"
metricsystem1,417,"And basically what the insect has to do -- we're in the middle of the flower -- it has to stick its little proboscis right into the middle of that and all the way down that nectar tube to get to the nectar.
","Вы видите середину цветка: насекомое должно засунуть хоботок прямо в середину и добраться до самого дна этой трубочки, чтобы получить нектар.
","И в основном то, что должно сделать насекомое — мы находимся в середине цветка — оно должно воткнуть свой маленький хоботок прямо в середину этого и вниз по трубке с нектаром, чтобы добраться до нектара.
"
