System,Utterance,Source,ref1,hyp
TRANSSION,14,"NgoSepthemba 17, 1939, amabutho avikelayo wasePoland wayehlaselwe kakade, futhi ukuphela kwethemba kwakuwukuhlehla nokuhlela kabusha eceleni kwesihloko saseRomaniya.
","Nge-17 kaSeptemba, 1939, amajoni asePoland ayesele esoyisiwe, kwaye ekuphela kwethemba yayikukurhoxa, enze uhlengahlengiso kwicala lebhulorho yaseRomania.
","NgoSeptemba 17, 1939, imikhosi yezokhuseleko yasePoland yayisele ihlaselwe, kwaye ekuphela kwethemba yayikukurhoxa kuze kuhlengahlengiswe ecaleni kwesihloko saseRomania.
"
TRANSSION,15,"Nokho, lezi zinhlelo zaphelelwa yisikhathi cishe ngobusuku obubodwa, lapho amasosha angaphezu kuka-800,000 asuka kuyiSoviet's Union Red Army engena akha amabutho waseBelarussia kanye ne-Ukraine ngemva kokuhlasela izindawo ezingasempumalanga zasePoland ephula Isivumelwano Sokuthula seRiga, i-Soveiet-Polish Non-Aggression Pact, kanye nezinye izivumelwane zamazwe onke zokuthula, kokubili zezizwe ezinxa-mbili kanye neziningi.
","Nangona kunjalo, ezi zicwangciso zenziwa zangasebenzi phantse ngobusuku nje, xa amajoni angaphezu kwe-800,000 evela eSoviet Union Red Army engena kwaye adala imida ye-Belarussian ne-Ukraine emva kokuhlasela imimandla esempuma yePoland esilwa neRiga Peace Treaty, iSoviet-Polish Non-Aggression Pact, kunye nezinye izivumelwano zamazwe aphesheya, zombini ezamazwe amabini kunye nezamazwe amaninzi.
","Nangona kunjalo, ezi zicwangciso zafikelela esiphelweni malunga nobusuku obunye, xa amajoni angaphezu kwama-800,000 avela kwiSoviet Union Union Red Army ahlasela imikhosi yaseBelarussia neUkraine emva kokuhlasela empuma yePoland ngokuphula iSivumelwano soXolo saseRiga, iSoveiet-Polish Non-Aggression Pact. , kunye nezinye izivumelwano zoxolo zamanye amazwe, zombini nezamazwe amaninzi.
"
TRANSSION,16,"Amasafari mhlawumbe yinto enkulu kunazo zonke edonsa izivakashi e-Afrika futhi yinto ethandwa yizivakashi eziningi.
","I-Safari mhlawumbi yeyona itsala abakhenkethi kwi Africa nokuphawwuleka kwendwendwe ezininzi.
","I-Safari yeyona nto inomdla kubakhenkethi e-Afrika kwaye iyathandwa ngabakhenkethi abaninzi.
"
TRANSSION,17,"Igama elithi safari ngokuvamile lisetshenziselwa ukubhekisela ohambweni lokunqamula izwe ukuze ubone izilwane zasendle ezihlaba umxhwele zase-Afrika, ikakhulukazi emathafeni.
","Igama elithi safari libhekisela ekuhambeni kwilizwe ukuze ubuke izilwanyana zasendle ezimangalisayo zaseAfrika, ingakumbi esavanna.
","Igama elithi safari lihlala lisetyenziselwa ukubhekisa kuhambo kwilizwe lonke ukubona izilwanyana zasendle ezinomdla zaseAfrika, ngakumbi emathafeni.
"
TRANSSION,18,"Ezinye izilwane, njengezindlovu kanye nezindlulamithi, zithanda ukusondela ezimotweni futhi izinto zokubuka ezisezingeni elikahle zizokuvumela ukuthi uzibuke kahle.
","Ezinye izilwanyana ezifana neendlovu kunye neendlulamthi, zidla ngokusondela kakhulu kwiimoto yaye izixhobo eziqhelekileyo zingakwenza ukwazi ukubona kakuhle.
","Ezinye izilwanyana, ezifana neendlovu kunye neendlulamthi, zithanda ukusondela ezimotweni kwaye ukubonwa okuhle kuzokuvumela ukuba uzijonge.
"
TRANSSION,19,"Amabhubesi, izingulule kanye nezingwe ziyexwaya futhi uzozibona kangcono ngezingilazi zokubuka kude.
","Iingonyama, amahlosi, kunye nezingwe zidla ngokuba nentloni yaye iza kuzibona ngcono ngeebhaynotyhula.
","Iingonyama, izingwenkala kunye nengwe zilumkile kwaye ziya kukubona ngcono ngeglasi yokukhulisa.
"
TRANSSION,20,"Uhambo lokunqamula izwe lwezinyawo (olubuye lwaziwe ngokuthi ""ukuhamba ehlathini"", ""i-safari yokuhamba ngezinyawo"", noma ""ukukhenketha"") luhlanganisa uhambo olude lwezinyawo, kungaba amahora ambalwa noma izinsuku eziningana.
","Isafari ehambayo (ekwabizwa ngokuba “ukuhamba emahlathini”, “isafari enyukayo”, okanye ukuhamba “ngeenyawo”) kuquka ukuhamba imigama emide, mhlawumbi iiyure ezimbalwa okanye iintsuku eziliqela.
","Uhambo lokutyibilika ekhephini (okwaziwa ngokuba yi ""hikingiking"", ""hiking safari"", okanye ""touring"") kubandakanya uhambo olude, nokuba ziiyure ezimbalwa okanye iintsuku ezininzi.
"
TRANSSION,21,"I-İzmir iyidolobha lesithathu ngobukhulu e-Turkey elinabantu abangaba izigidi ezingu-3.7, isikhungo esikhulu sesibili ngemva kwe –Istanbul, okuyindawo enezokuthutha ezikahle.
","İzmir sisixeko sesithathu ubukhulu e-Turkey esinabantu aba ku 3.7 yezigidi, sine zibuko lesibini ubukhulu emva kwe Instabul, kwakunye nezithuthi zikawonkewonke.
","I-mzmir sisixeko sesithathu ngobukhulu eTurkey esinabemi abamalunga ne-3.7 yezigidi, iziko lesibini ngobukhulu emva kweIstanbul, indawo enkulu yezothutho.
"
TRANSSION,22,"Kuqala okwakuyidolobha laseSmirna, manje kuyisikhungo sokuhweba sesimanje, esithuthukile, kanye nesiphithizelayo, esisethekwini elikhulu futhi nesizungezwe izintaba.
","Yayikade isisixeko sakudala sase-Smyrna, ngoku yindawo yezoshishino yale mihla ephucukileyo nexakekileyo, engaselunxwemeni yaye ejikelezwe ziintaba.
","Ngaphambili yayisisixeko saseSmirna, ngoku liziko lezorhwebo elinenkqubela phambili, elibekwe kwizibuko elikhulu kwaye lijikelezwe ziintaba.
"
TRANSSION,23,"Umgwaqo obanzi okakwe izihlahla, izakhiwe ezinezingilazi ezinkulu kanye nendawo nezikhungo zezitolo zinophahla olungokwesiko olubomvu, imakethe yangekhulu lama-18 leminyaka, kanye namathempeli namasonto, nakuba idolobha linomoya omningi weYurophu yaseMedithera kunaseTheki engokwesiko.
","Izitalato ezibanzi, izakhiwo ezineglasi ngaphambili kunye noobhaza-bhaza beevenkile zale mihla ezixhonywe ngeethayile ezibomvu eziqhelekileyo, imarike yenkulungwane ye-18, kunye neemoski neecawa ezindala, sekunjalo isixeko sinomoya ofana neYurophu engakwiMeditera kunokuba ifane ne-Turkey.
","Indlela ebanzi ejikelezwe yimithi, izakhiwo zeglasi ezinkulu, kunye neevenkile ezinkulu zinophahla olubomvu lwesiqhelo, imakethi yenkulungwane ye-18, kunye neetempile kunye neecawe, nangona isixeko sinemozulu enkulu yeMeditera kunePort yemveli.
"
TRANSSION,24,"INyanga yenziwe ngamatshe kanye nothuli. Ingxenye engaphandle yeNyanga ibizwa ngokuthi uqweqwe.
","Umphezulu weNyanga wenziwe ngamatye nothuli. Uluhlu lwangaphandle lweNyanga lubizwa ngokuba luqweqwe.
","Inyanga yenziwe ngamatye nothuli. Inxalenye engaphandle yeNyanga ibizwa ngokuba yingqushu.
"
TRANSSION,25,"Ungqimba cishe lungugqinsi olungama-70 km ohlangothini oluseduze kanye nogqinsi olungama-100 km ohlangothini olukude.
","Umhlaba udeki ngeemitha eziyi-70 ii-km kwaye udeki nge-100 km kwicala elikude.
","Umaleko umalunga ne-70 km ubukhulu kwicala elikufutshane kunye ne-100 km ubukhulu kwicala elikude.
"
TRANSSION,26,"Lulula ngaphansi kolwandle futhi lungugqinsi ngaphansi kwezinkangala.
","Ibhityile ngaphantsi kwezibuko ize ityebe ngaphantsi kwiindawo eziphakamileyo.
","Ilala emazantsi olwandle kwaye iyajiya phantsi kwamathafa.
"
TRANSSION,27,"Kungenzeka kube nezindawo zasenyangeni eziningi ezimnyama ohlangothini ngoba ungqimba luncane. Bekulula ngodaka olushisayo ukukhuphukela phezulu.
","Kunokubakho i-maria engaphezulu kwicala elikufutshane kuba qweqwe libhityile. Kwakulula ukuba i-lava inyukele phezulu.
","Kunokubakho amabala amaninzi amnyama enyanga ecaleni kuba umaleko ubhityile. Kwakulula ngodaka olushushu ukunyuka uye phezulu.
"
TRANSSION,28,"Endaweni esenyakatho ikhawuliswe yiSahel, futhi eningizimu kanye nasentshonalanga uLwandlekazi i-Atlantic.
","Emantla engingqi ingxangwe yi-Sahel, futhi emzantsi nasentshona luLwandlekazi lwe-Atlantic.
","Emantla umda umda yiSahel, kwaye emazantsi nasentshona yi-Atlantic Ocean.
"
TRANSSION,29,"Abesifazane: Kutuswa ukuthi noma ngabe yiziphi izivakashi zesifazane zithi zishadile, kungakhathalekile ukuthi zishadile yini noma azishadile.
","Amabhinqa: Kucetyiswa ukuba amabhinqa akhenkethayo athi atshatile, kungakhathaliseki ukuba atshatile okanye awatshatanga.
","Abafazi: Kuyacetyiswa ukuba naziphi na iindwendwe zabasetyhini zibanga ukuba zitshatile, nokuba batshatile okanye abatshatanga.
"
TRANSSION,30,"Kuyasiza nokufaka indandatho (kodwa hayi ebukeka ibiza.
","Kuyanceda nokunxiba umsesane (kodwa ingabi ngobonakala ueabisa kakhulu.
","Kuyanceda ukubeka iringi (kodwa hayi eyabiza kakhulu).
"
TRANSSION,31,"Abesifazane kumelwe baqaphele ukuthi ukungafani kwamasiko kungaholela kulokho abangacabanga ukuthi ukuhlushwa futhi akukhona okungavamile ukulandelwa, ukubanjwa ngengalo, njll.
","Abasetyhini kufuneka baqonde ukuba iyantlukwano ngokwenkcubeko inokubangela oko bakuthathe njengokuhlukumeza kwaye akuqhelekanga ukulandelwa, ukubanjwa ngengalo, njl.
","Abasetyhini kufuneka bazi ukuba ukwahluka ngokwenkcubeko kungakhokelela kwinto abanokucinga ukuba kukuhlukumeza kwaye ayiqhelekanga ukuba ilandelwe, ibanjwe ngengalo, njl.
"
TRANSSION,32,"Qina lapho wenqaba amadoda, futhi ungesabi ukuzimela (umehluko wamasiko noma cha, awenzi kube okulungile!).
","Qiniseka ekugatheni amadoda, kwaye ungoyiki ukuma emhlabeni wakho (umahluko ngokwenkcubeko okanye hayi, ayenzi ukuba ilungile!).
","Yomelela xa usala amadoda, kwaye ungoyiki ukuzimela ngokwakho (umahluko ngokwenkcubeko okanye hayi, ayilungisi loo nto!).
"
TRANSSION,33,"Umbukiso onxa-ntathu womsindo nokukhanya ungenye yezinto ezithakazelisayo endaweni yezingane.
","Umculo wephyramidi nokukhanya kwayo yenye yezinto ezinika umdla kulendawo ebantwaneni.
","Umboniso ongunxantathu wesandi kunye nokukhanya yenye yezona ndawo zinomdla ebantwaneni.
"
TRANSSION,34,"Ungabona imibhoshongo enxa-ntathu ebumnyameni futhi ungawabona lapho kuthulile ngaphambi kokuqala kombukiso.
","Ungazibona iiphiramidi ebumnyameni kwaye ungazibona naxa kuthe cwaka ngaphambi kokuba inkqubo iqalise.
","Ungazibona iinqaba ezinamacala amathathu ebumnyameni kwaye ungazibona kuthe cwaka ngaphambi kokuqala komboniso.
"
TRANSSION,35,"Ngokuvamile uhlala uzwa umsindo wezivakashi nabathengisi. Udaba lomsindo nokukhanya lufana nencwadi yezindaba.
","Ngokuqhelekileyo usoloko usiva isandi sabakhenkethi nabathengisi. Ibali lesandi nokukhanya lifana nebali elisencwadini.
","Uhlala usiva ingxolo yeendwendwe kunye nabathengisi. Umxholo wesandi kunye nokukhanya unjengencwadi yamabali.
"
TRANSSION,36,"ISphinx ibekwe njengesigcawu nomlandisi wodaba olude.
","I-Sphinx sibekwe njengesibuyisela umva nesibalisa ibali elide.
","I-Spinx ibonakalisiwe njengendawo kunye nomlandisi webali elide.
"
TRANSSION,37,"Izigcawu zikhonjiswa kumaphiramidi kanti amaphiramidi ahlukahlukene akhanyisiwe.
","Isiqendu sibonakaliswe kwii pyramids kwaye ipyramids ezohlukeneyo ziyalayitwa.
","Imiboniso ibonakalisiwe kwiiphiramidi kwaye iiphiramidi ezahlukeneyo ziyakhanyiswa.
"
TRANSSION,38,"UKhisimusi elinye lamaholide abalulekile ebuKristwini, futhi ligujwa njengosuku lokuzalwa kukaJesu.
","Ikrisimesi yenye yeholide ezibalulekileyo zobu Krestu kwaye ibhiyozelwa njengemini yokuzalwa kukaYesu.
","IKrisimesi yenye yeholide ebaluleke kakhulu ebuKristwini, kwaye ibhiyozelwa njengosuku lokuzalwa kukaYesu.
"
TRANSSION,39,"Amasiko amaningi ahlobene namaholide amukelwe abantu abangewona amakholwa emazweni wobuKhristu emhlabeni jikelele.
","Ezinye izithethe ezihambelana nale holide ziye zathathwa nangabanye abantu bakumazwe angengawo awobuKrestu nabangakholwayo kwihlabathi jikelele.
","Amasiko amaninzi anxulumene neeholide amkelwe ngabantu abangakholwayo kumazwe obuKristu kwihlabathi liphela.
"
TRANSSION,40,"UmPheresiya unegrama ngokuyisilinganiso elula nevamile kakhulu.
","I-Persian ine-grama elula kwaye ubukhulu becala igrama ixhaphakile.
","IsiPersi sinegrama elula elula neqhelekileyo.
"
TRANSSION,41,"Ngakho-ke, ukufunda lencwadi yokusiza ukufunda uhlelo lolimi kungakusiza ufunde okuningi ngohlelo lolimi lwesiPheresiya futhi uqonde imisho kangcono.
","Ngoko ke, ukufunda le gram prayimar kuy akukunceda uqonde yaye ufunde lukhulu ngegrama yase-Persia ukuze uqonde nentetho ngcono.
","Ke ngoko, ukufunda le ncwadi yegrama kunokukunceda ufunde ngakumbi ngegrama yasePersi kwaye uziqonde ngcono izivakalisi.
"
TRANSSION,42,"Ukushushuluza eqhweni ngesikhwama: Lokhu kubuye kubizwe ngokuthi ukushushuluza eqhweni emaphandleni, ukubona indawo ngokushushulaza eqhweni kanye nokushushuluza eqhweni kokuqwala izintaba.
","Ukukhempisha nge-ski: Le nto yenziwayo kuthiwa kukunyuka intaba nge-ski, ukuthorisha nge-ski okanye i-backcountry ski.
","Ukuskiya nge-ski: Oku kukwabizwa ngokuba ngumkhenkce wasezilalini, ukuskiya nokuskiya.
"
TRANSSION,43,"Kuhlobene kodwa akuhlanganisi isitayela se-alpine sokuvakasha noma ukuqwala izintaba, okwenziwe abanye kamuva ezindaweni ezingamawa futhi ezidinga izinduku zokuhamba eqhweni eziqinile kakhudlwana kanye namabhuthi.
","Inxulumene kodwa ayidli ngakubandakanya I sitayela se alpine ski sokuthorisha okanye ukunambela iintaba, le yamva yenziwa kwintaba enyukayo yaye idinga iskis ezomeleleyo nebhutsi.
","Kuyadibana kodwa akubandakanyi uhlobo lwealpine lokuhamba intaba okanye ukunyusa intaba, oluqulunqwe ngabathile kwiindawo ezinamatye kwaye lufuna intonga yokuhamba yekhephu kunye neebhutsi.
"
TRANSSION,44,"Cabanga ngendlela yokushushuluza eqhweni njengendlela efanayo yokuqwala izintaba.
","Indlela yokwenza i-ski yibone ngendlela efanayo nendlela ekuhanjwa kuyo xa kunyukwa intaba.
","Cinga ukuskiya njengendlela yokunyuka iintaba.
"
TRANSSION,45,"Ezimweni ezinhle uzokwazi ukuhamba cishe ibanga elide kunokuhamba ngezinyawo – kodwa ngokwethukela okukhulu kuphela ungathola isivinini sokushushuluza eqhweni ezindaweni ezingajwayelekile ngaphandle kwesikhwama esisindayo emizileni elungisiwe.
","Xa iimeko zivuma, uza kukwazi ukuhamba imigama emide kunokba kunjalo xa uhamba ngenyawo – kodwa awuzufane uhambe ngesantya sokwenza i-ski usebenzisa iintonga ungaxwayanga ubhaka kwiindlela ezilungisiweyo.
","Kwiimeko ezilungileyo uya kuba nakho ukuhamba ngaphezu komgama ngeenyawo - kodwa ngokucinga okuncinci kakhulu ungasifumana isantya sokuskiya kwiindawo ongaziqhelanga ngaphandle kwebhegi enzima kwiindlela ezigqityiweyo.
"
TRANSSION,46,"Njengoba i-Montevideo iseningizimu yeNkabazwe, kuba ihlobo lapho ngesikhathi Ingxenye eseNyakatho kusebusika kuyaphambana.
","Kuba I Montevideo ikumazanzi e Equator, kusehlotyeni phaya ngelixa kusebusika kumantla e Hemisphere ngokuntshintshiselana.
","Kuba iMontevideo ikwindawo esemazantsi, kusehlotyeni xa uMntla weIkhweyitha ebusika.
"
TRANSSION,47,"IMontevideo isezindaweni eseduze namatropiki; ngezinyanga zasehlobo, amazinga okushisa angaphezu kuka-+30°C avamile.
","I Montevideo ikwingingqana ezitshisayo; kwinyanga zehlobo, amaqondo angaphezulu kwe +30°C aqhelekile.
","IMontevideo ibekwe kufutshane neetropiki; Ngexesha leenyanga zehlobo, amaqondo obushushu angaphezulu + 30 ° C aqhelekile.
"
TRANSSION,48,"Ubusika bungaba nzima kakhulu: amazing okushisa angase adlulele ngale kweqhwa, kodwa umoya kanye nomswakama sekuhlangene kwenza kubande ngaphezu kwalokho isikali sokushisa esikushoyo.
","Ubusika bungakuqhatha ngengqele: amazinga awafane ehle ngaphantsi kokukhenkca,kodwa umoya nokufuma zidibana ukwenza kuvakale kubanda kunakuchazwa yi-thermometer.
","Ubusika bunokuba nzima kakhulu: amaqondo obushushu agqithisileyo anokudlulela ngaphaya komkhenkce, kodwa umoya kunye nokufuma kuhlangene kuyenza ibande ngaphezu kobushushu obuqhelekileyo.
"
TRANSSION,49,"Azikho izikhathi eziqondile “zemvula” noma “zobusika”: izinga lemvula lihlala linjalo cishe unyaka wonke.
","Akukho maxesha onyaka ""emvula"" ""nawomileyo"": isixa semvula sihlala ngokulinganayo unyaka wonke.
","Akukho maxesha athile ""emvula"" okanye ""obusika"": imvula ihlala injalo phantse unyaka wonke.
"
TRANSSION,50,"Inani lokuthula kwangaphakathi umuntu akutholayo lihlangana ngokuhlukene nenani lokucindezeleka emzimbeni womuntu kanye nasemoyeni.
","Ubungakanani boxolo umntu analo bumelana nobungakanani benxalabo umntu anayo emzimbeni nasemphefumlweni.
","Ubungakanani boxolo lwangaphakathi umntu aluthelekiswa nobungakanani boxinzelelo emzimbeni nasemphefumlweni womntu.
"
TRANSSION,51,"Lapho ukucindezeleka kuphansi, kuyilapho amandla okuphila akhona eba mahle kakhulu. Wonke umuntu angakwazi ukuthola ukuthula okuphelele kanye nokwaneliseka.
","Xa uxinezeleko luphantsi, kokukhona kubakho amandla okuphila. Wonke umntu unako ukufumana uxolo olupheleleyo kunye nolwaneliseko.
","Okukhona uxinzelelo lusezantsi, kokukhona kulindelwe ubomi. Wonke umntu unokuluvuyela uxolo olupheleleyo nolwaneliseko.
"
TRANSSION,52,"Wonke umuntu angaphumelela. Okuwukuphela kwento ema endleleni yokufinyelela lo mgomo isimo sethusenqondo kanye nokuzenyeza.
","Wonke ubani angafikelela ekukhanyiselweni. Into enye ema endleleni yethu yalenqanaba kukuzibamba kwethu nokungazithembi.
","Wonke umntu unokuphumelela. Ekuphela kwento emi endleleni yokufezekisa le njongo yimeko yengqondo kunye nokuzithemba.
"
TRANSSION,53,"EMelika yonke kunesilinganiso sabantu abawu-400,000 okubikwe ukuthi bane-Multiple Sclerosis(MS), okuyishiya kuyisifo esiholayo sezinzwa kwabasebasha abakhulile nabakhulile abaseminyakeni ephakathi.
","E-United States of America, kukho malunga nabantu abayi-400,000 abaziwayo Ukuba bane-Multiple Sclerosis (iMS), loo nto iyenza ibe sisigulo sengqondo esiphambili kubantu abadala abasebatsha nabsele beqinile.
","Kuyo yonke i-United States, abantu abaqikelelwa kuma-400,000 baye bafunyaniswa ukuba bane-Multiple Sclerosis (MS), nesisifo esiphambili se-neurological kwabancinci nabadala.
"
TRANSSION,54,"I-MS isifo esithinta uhlelo lwezinzwa, olwenziwa ubuchopho, umfunkulu kanye nenzwa yokubona.
","I-MS sisifo esichaphazela inkqubo ye-nervous system, eyenziwe ngengqondo, ithambo lomqolo kunye ne-optic nerve.
","I-MS sisifo esichaphazela inkqubo ye-luvo, eyenziwe ngengqondo, intambo yomqolo, kunye neempawu ezibonakalayo.
"
TRANSSION,55,"Ucwaningo lubonise ukuthi abesifazane banamathuba akabili okuba neMS kunabesilisa.
","Uphando lufumanise ukuba abantu ababhinqileyo amaxesha amabini kunokwenzeka ukuba babe ne-MS emva koko abangamadoda.
","Izifundo zibonise ukuba abasetyhini banamathuba aphindwe kabini okuba ne-MS kunamadoda.
"
TRANSSION,56,"Uma izwe ozolivakashela lithola izixwayiso zokuphepha ezingokomthetho, umshwalense wakho wohambo wempilo noma umshwalense wakho wokukhansela uhambo ungathinteka.
","Ukuba ilizwe oza kulityelella liba namacebiso okutyelela, i-inshorensi yakho yokuhamba okanye i-inshorensi yakho yokurhoxisa uhambo ingachaphazeleka.
","Ukuba ilizwe olindwendwelayo lifumana izilumkiso zokhuseleko zomthetho, i-inshurensi yakho yokuhamba okanye i-inshurensi yokurhoxisa uhambo inokuchaphazeleka.
"
TRANSSION,57,"Ungafisa nokuhlola izeluleko zohulumeni ngaphandle kowakho, kodwa izeluleko ziklanyelwe izakhamuzi zawo.
","Ungathanda nokujonga icebiso likarhulumente endaweni yelakho kuphela, kodwa ingcebiso yakhe yenzelwe abahlali babo.
","Usenokunqwenela ukudibana neengcebiso zikarhulumente ezingezizo ezakho, kodwa ingcebiso yenzelwe abemi bayo.
"
TRANSSION,58,"Ngengesibonelo esisodwa, izakhamuzi zaseMelika eMpumalanga Ephakathi zingabhekana nezimo ezihlukile kunalezo zaseYurophu noma e-Arabiya.
","Umzekelo omnye, abahlali base-Melika e-Middle East bangadibana neemeko ezohlukileyo kunabantu base-Yurophu okanye ama-Arab.
","Umzekelo omnye, abemi baseMelika kuMbindi Mpuma banokujamelana neemeko ezahlukileyo kwezo zaseYurophu naseArabia.
"
TRANSSION,59,"Izeluleko zimane ziyisifinyezo esifishane sesimo sezepolotiki ezweni elilodwa.
","Iingcebiso lushwankathelo lweemeko zezopolitiko zelinye ilizwe.
","Ingcebiso sisishwankathelo nje esifutshane semeko yezopolitiko kwilizwe elinye.
"
TRANSSION,60,"Imibono eveziwe ngokuvamile eyokudlulisa amahlo, evamile kanye nelula kakhulu uma kuqhathaniswa nokwaziswa okuningiliziwe okutholakala kwezinye izindawo.
","Izimvo ezichaziweyo zisoloko zibuqalekisa, ziquka kwaye zicalulwe kakhulu xa uzithelekisa neengcombolo ezifumaneka kwezinye iindawo.
","Izimvo ezibonisiweyo zihlala zibamba amehlo, ziqhelekile kwaye zilula kakhulu xa kuthelekiswa nolwazi oluneenkcukacha olukhoyo kwenye indawo.
"
TRANSSION,61,"Amahhlo okugembula ngokujwayelekile enza imizamo yokuba izivakashi zichithe isikhathi nemali eningi ngangokunokwenzeka. Amafasitela namakilogo ngokuvamile awekho, futhi kungaba nzima ukuthola izindawo zokuphuma.
","Ikhasino zidla ngokwenza umgudu wokulisebenzisa kakuhle ixesha kunye nemali echithwa ziindwendwe. Iifestile kunye neewotshi zidla ngokungabikho yaye iindawo zokuphuma kunganzima ukuzifumana.
","Amehlo okungcakaza ahlala esenza iinzame zokuba iindwendwe zichithe ixesha kunye nemali eninzi kangangoko kunokwenzeka. IWindows kunye neelokhari zihlala zingabikho, kwaye kunokuba nzima ukufumana ukuphuma.
"
TRANSSION,62,"Ngokuvamile banokudla okukhethekile, iziphuzo kanye nokuzijabulisa, ukuze bagcine izivakashi zithokozile, futhi bazigcine ziphakathi kwawo.
","Badla ngokuba nokutya okukhethekileyo, iziselo nezinto zolonwabo, ukugcina indwendwe zikwimo eyonwabileyo, baze bazigcini kumasango abo.
","Bahlala benesidlo esikhethekileyo, iziselo kunye nokuzonwabisa, ukugcina iindwendwe zisonwabisa, kunye nokuzigcina phakathi kwabo.
"
TRANSSION,63,"Ezinye izindawo zihlinzeka ngotshwala ezindlini. Nokho, ukudakwa kudunga ingqondo, bonke abantu abagembulayo abahle bayakwazi ukubaluleka kokuhlala usangulukile.
","Ezinye iindawo zibonelela ngeziselo zotywala simahla. Sekunjalo, ukunxila kubangela umntu angakwazi ukwenza izigqibo ezizizo, ngoko abantu abazincutshe zokungcakaza bayakuqonda ukubaluleka kokungaseli.
","Ezinye iindawo zinika utywala emakhayeni. Nangona kunjalo, ubunxila bunokudideka, kwaye bonke abantu abangcakazayo abalungileyo bayakwazi ukubaluleka kokuhlala uzolile.
"
TRANSSION,64,"UMfula i-Amazon ngumfula wesibili omude nomkhulu kunayo yonke eMhlabeni. Unamanzi aphindwe izikhathi ezingaphezu kuka-8 kunomfula wesibili omkhulu kunayo yonke.
","I-Amazon River ngumlambo wesibini ongowona umde nomkhulu emhlabeni. Ubanamanzi aphindaphindwe ngaphezu kwe-8 kunamanzi omlambo ongowesibini ngobukhulu.
","Umlambo iAmazon ngowesibini umlambo omde emhlabeni. Inamanzi amaninzi kangangezihlandlo ezisibhozo kunomlambo wesibini ngobukhulu.
"
TRANSSION,65,"I-Amazon ibuye ibe umfula obanzi kunayo yonke eMhlabeni, kwezinye izikhathi amamayela ayisithupha ububanzi.
","I-Amazon ngowona mlambo mkhulu ehlabathini, ngamanye amaxehsa ububanzi bunganemayile esintandathu.
","IAmazon ikwangowona mlambo mkhulu eMhlabeni, ngamanye amaxesha ububanzi beemayile ezintandathu.
"
TRANSSION,66,"Amaphesenti angu-20 agcwele amanzi ageleza esuka emifuleni yepulanethi aye ezilwandle asuka e-Amazon.
","Iipesenti ezingama-20 ezipheleleyo zamanzi aphuma kwimilambo yomhlaba ukuya elwandle zivela eAmazon.
","Iipesenti ezingama-20 zamanzi ehlabathi aphuma kwimilambo yeplanethi isiya kwiilwandle ezisuka eAmazon.
"
TRANSSION,67,"Umfula i-Amazon oyinhloko ungama-6,387 km (amamayela angu-3,980). Uqoqa amanzi kusuka emifudlaneni eyizinkulungwane.
","Owona mfula we-Amazon u-6,387 (3,980 iimayile). Utsala amanzi kwamawaka emifulana.
","Owona mlambo uphambili weAmazon zii-6,387 km (3,980 miles). Uqokelela amanzi kumawaka emisinga.
"
TRANSSION,68,"Abantu ababili abathandanayo bangabona kungenakubasiza, noma kusize ingane, ukukhulisa ingane.
","Isibini sinokuthatha isigqibo sokuba ayibalungelanga, okanye becingela umntwana wabo, ukuba bamkhulise.
","Abantu ababini abathandanayo banokukufumanisa kunzima ukunceda, okanye ukunceda, ukukhulisa umntwana.
"
TRANSSION,69,"Le mibhangqwana ingakhetha ukwenza uhlelo lokuthi ingane yabo itholwe abanye.
","Esi sibini sinokukhetha ukwenza isicwangciso sokwamkelwa komntwana waso.
","Esi sibini sinokukhetha ukwenza amalungiselelo okuba umntwana wabo amkelwe abengowabo ngokusemthethweni.
"
TRANSSION,70,"Ekutholeni ingane enganabazali, abazali abayizalayo balahla amalungelo abo obuzali ukuze omunye umbhangqwana ube abazali bengane.
","Xa kukhuliswa umntwana ongengowakho, abazali bokwemvelo bayawancama amalungelo obuzali ukuze esinye isibini sibe ngabazali baloo mntwana.
","Kwimeko yenkedama, abazali bemvelo baphulukana namalungelo abo okuba ngabazali ukuze esi sibini sibe ngabazali bomntwana.
"
TRANSSION,71,"Yonke into Embulungeni yenziwe izakhi. Zonke izakhi zenziwe izinhlayiyana ezincane ezibizwa ngokuthi ama-athomu.
","Yonke into Emhlabeni yenziwe ngento. Izinto zenziwe ngezinto ezincinane ekuthiwa zii-athom.
","Yonke into esemhlabeni yenziwe ngezinto. Zonke izinto zenziwe ngamasuntswana amancinci abizwa ngokuba ziiathom.
"
TRANSSION,72,"Ama-athomu mancane ngokumangalisayo kangangokuba ayizigidi eziyizigidi angalingana kungqi osekugcineni kwalomusho.
","Iiatom zincinci ngendlela engathethekiyo kangangokuba iithriliyoni zazo xa zidityanisiwe zenza isiphumlisi esibekwa ekupheleni kwesivakalisi.
","Ii-athomu zincinci ngokumangalisayo ngokwaneleyo ukuba iibhiliyoni zazo zinokulingana kwindawo ekupheleni kwesi sivakalisi.
"
