System,Utterance,Bleurt,WordInfoLost,WordErrorRate,TranslationEditRate,MatchErrorRate,ExtendedEditDistance,CharErrorRate,Infolm_fisher_rao,Infolm_linf,Infolm_l2,Infolm_l1,Infolm_ab,Infolm_beta,Infolm_renyi,Infolm_alpha,Infolm_kl,DepthScore,baryscore_W,baryscore_SD_10,baryscore_SD_1,baryscore_SD_5,MoverScore,BERTScore,Chrfpp,BLEU,ROUGE_2,ROUGE_1,ROUGE_L,JS_2,JS_1,ROUGE_WE_2,ROUGE_WE_1,ref1,ref2,ref3,ref4,ref5,hyp,H:score
M1,12,1.2920983,0.9917355179786682,1.0,1.0,0.9090909361839294,0.7160493731498718,0.8837209343910217,2.1442370414733887,0.0514504946768283,0.1411380469799041,1.4842567443847656,2.3560714721679688,2.398144721984864,0.7535971999168396,2.6383659839630127,3.7701783180236816,0.1023684908086175,0.502768151251024,0.7970588981831979,0.7680897000888529,0.7945652948639204,-0.1233873175638296,-0.497723251581192,-0.0873258411884307,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.0,A man in the near distance is pointing to a silver sedan near him .,A man is playing tennis with himself against a large wall in a parking lot .,A man walks toward a car in a parking lot .,Man stands outside against wall with tennis racket in dark .,The man is playing tennis against the building .,A person on the beach beside the ocean at sunset .,1.3333333333333333
M1,13,1.2966652,0.9930070042610168,1.4285714626312256,1.4285714626312256,0.9230769276618958,0.7701543569564819,1.7083333730697632,2.47256088256836,0.0826978832483291,0.2070891261100769,1.7281960248947144,3.3150367736816406,3.543886661529541,1.1873677968978882,3.459067344665528,5.258997917175293,0.0956365771278714,0.5646839631968085,0.8381179503454932,0.8129694627358344,0.8360206971000879,-0.1381843853281461,-0.5117049813270569,-0.0863134041428566,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.0,A child on a red slide .,A little boy sits on a slide on the playground .,A little boy slides down a bright red corkscrew slide .,A little boy slides down a red slide .,a young boy wearing a blue outfit sliding down a red slide .,Dark colored Mercury car parked in front of PNC Bank .,1.0
M1,14,1.3234012,0.9821428656578064,0.875,0.875,0.875,0.7286821603775024,0.837837815284729,2.276008129119873,0.1224723681807518,0.2127068042755127,1.56641685962677,2.648258209228516,2.986940383911133,0.9456101059913636,3.5219788551330566,5.8294878005981445,0.1136320598083238,0.5234568666428585,0.8373901770597929,0.7942312876580945,0.8336977150263085,-0.1410190946913824,-0.5202887058258057,-0.0985921993851661,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.0,"A boxy building , A group of trees , a church at sunset .",A crowd of people are gathered with a sky scene in the background .,A crowd of people at an outdoor event,A very large group of people stand outdoors under the beautiful clouds .,Large crowd of people gathered together .,A sunset sky over rippling water .,2.333333333333333
M1,15,1.2672832,1.0,3.2000000476837163,3.2000000476837163,1.0,0.7818182110786438,2.344827651977539,1.9299461841583248,0.0542353503406047,0.1266669780015945,1.2890057563781738,2.201934814453125,1.5619635581970217,0.625602662563324,2.780250072479248,3.787303924560547,0.1090679440577456,0.6046502768569224,0.8306538641758872,0.7993778391730393,0.8278626603314911,-0.0703560236454424,-0.5110387802124023,-0.1171804219484329,-0.0,-0.0,-0.0,-0.0,0.6931471805599454,0.6931471805599453,-0.0,-0.0,children playing at the beach,"A little boy in red shorts , a boy in a black Speedo , and a boy in grey shorts are all running on the beach .",Three boys are running on the beach playing a game .,Three boys play tag on the beach .,Two young boys and one young man run on a beach with water behind them .,Two redheaded boys in brown shirts stand on a table and are fighting with sticks .,1.6666666666666667
M1,16,1.178585,1.0,2.0,2.0,1.0,0.7352941036224365,1.08695650100708,2.3651859760284424,0.0706368237733841,0.2126688808202743,1.645187497138977,2.80535888671875,4.005678176879883,0.9267871975898744,3.132472515106201,7.24701452255249,0.1024645314353622,0.5825935222673199,0.8825869654150429,0.8379330345833021,0.8785336725644195,-0.1639202161440772,-0.5224066376686096,-0.0825210958719253,-0.0,-0.0,-0.1818181818181818,-0.0,0.6931471805599453,0.5643918321150289,-0.0,-0.0,A black and white dog is going after an orange Frisbee .,A black and white dog leaps to catch an orange Frisbee .,A black and white dog prepares to catch a Frisbee .,a dog about to jump to catch a Frisbee,dog jumping for Frisbee,Three dogs are running in a field .,2.333333333333333
M1,17,1.3366568,1.0,1.0,0.8888888955116272,1.0,0.7955271601676941,0.7777777910232544,1.963456153869629,0.0570017918944358,0.1344114691019058,1.4011056423187256,1.836456298828125,2.1569743156433105,0.5977076888084412,2.211631298065185,3.17947769165039,0.1035033259573776,0.5388968781313953,0.8431612446864455,0.8006612781326987,0.8394735511172383,-0.1299722616914399,-0.5393559932708739,-0.0257352944463491,-0.0,-0.0,-0.0833333333333333,-0.0833333333333333,0.6931471805599453,0.6931471805599453,-0.0,-0.0833333333333333,A brown dog is panting hard on grass during a sunny day .,A brown dog walks in the grass with its tongue hanging out .,A dog running with tongue hanging out .,"A grey dog walks in the green grass , tongue hanging out .",a tan dog jogging with his tongue hanging out,A boy climbs up some rocks .,1.0
M1,18,1.3453373,1.0,1.0,1.0,1.0,0.7333333492279053,0.8030303120613098,1.6776360273361206,0.0751061290502548,0.1079229786992073,1.239049196243286,1.4749526977539062,1.5145916938781738,0.3907155096530914,2.426841259002685,4.771259784698486,0.1149264498185347,0.5923453053638514,0.8016144580242969,0.7651551673336495,0.7982425344884438,-0.0531556078264616,-0.5473175048828125,-0.064237080514431,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.0,The iguanas wrestled along the rocky water bank .,The two reptiles are standing on their back legs near deep water .,Two lizards fighting .,Two lizards fight in the water .,Two oriental lizards are fighting for dominance in a small pond,Two white dogs running,1.0
M1,19,0.96144307,0.9629629850387572,1.2857142686843872,1.2857142686843872,0.8333333134651184,0.5914633870124817,0.9714285731315612,1.9411684274673464,0.1013561934232711,0.2294539809226989,1.3258190155029297,1.6540451049804688,1.954216480255127,0.6537441611289978,2.261307954788208,3.5214350223541264,0.1116800136570494,0.445982596732307,0.7847638615062431,0.743950316217717,0.781281997788565,-0.2681067612134824,-0.611222505569458,-0.289129763841629,-0.0,-0.0,-0.2222222222222222,-0.2222222222222222,0.6931471805599452,0.5668288201725579,-0.125,-0.2222222222222222,A dog swims towards a waterfall .,a tan and white dog swimming towards a waterfall,A yellow dog swims towards a waterfall .,The dog swims through the water toward the waterfall .,The dog swims towards a waterfall .,A woman wading through a pool in front of a waterfall .,2.333333333333333
M1,20,1.1052301000000002,0.9960784316062928,3.5,3.5,0.9411764740943908,0.7847769260406494,3.5625,2.0733180046081543,0.0666300654411315,0.1593130230903625,1.432012915611267,2.356151580810547,1.9002084732055664,0.7666069865226746,3.173980474472046,4.459151268005371,0.1203356001111188,0.6419745341937942,0.8642626163583724,0.8257490414403681,0.8607037850813934,-0.1107882128094499,-0.5142795443534851,-0.1266502141952514,-0.0,-0.0,-0.1428571428571428,-0.0,0.6931471805599452,0.6006128087768446,-0.0,-0.0,A black dog and a tan dog fighting .,A black dog and a white dog are wrestling on the ground .,A black dog bites a white dog while standing on the sand .,two dogs fight .,"Two dogs , one white and one black , play with each other in the sand .",A furry dog attempts to dry itself by shaking the water off its coat .,1.6666666666666667
M1,21,1.3264588,0.9939393997192384,1.25,1.25,0.9333333373069764,0.731663703918457,1.0526316165924072,2.0168774127960205,0.0904928371310234,0.1828907430171966,1.430772304534912,1.95635986328125,2.3808226585388184,0.6359573006629944,2.722419023513794,4.290293216705321,0.1063910413276885,0.5359562277749205,0.8209916527938772,0.7912224563044719,0.8179473580788457,-0.1947420891568032,-0.556146502494812,-0.0988476201891899,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.0,Two boys in a field kicking a soccer ball .,Two children are playing with a soccer ball on grass .,Two children playing with a ball on the grass .,Two children play soccer in the park .,Two little boys are playing outside with their soccer ball on the green grass .,Five people standing in front of a body of water .,1.3333333333333333
M1,22,1.4003711,1.0,1.0,1.0,1.0,0.8024691343307495,0.8839285969734192,2.387756824493408,0.1077027693390846,0.1940537691116333,1.6746459007263184,3.1534957885742188,3.683981895446777,0.9639043211936952,2.998439073562622,4.477691650390625,0.1032201460896451,0.6938957922209402,0.83639274729553,0.8163494564132532,0.8345454533053419,0.0278267751662257,-0.4934415221214294,-0.0388853512704372,-0.0,-0.0,-0.0,-0.0,0.6931471805599454,0.6931471805599453,-0.0,-0.0,A girl in a black jacket and hat is covered in a pink blanket,"A woman derssed in a black sweater , gloves , hat , and a scarf sits on the beach near a boulder .",A woman in a black cap and outfit sits in the sand .,A woman wearing a black hat sits on the sand with a rock behind her .,"The girl sitting by a rock is wearing a black coat , black hat , black gloves but is covered by a pink blanket .",Two white dogs running,1.0
M1,23,1.155478,1.0,2.799999952316284,2.799999952316284,1.0,0.8004158139228821,1.9615384340286253,2.166646718978882,0.0651873350143432,0.1398944407701492,1.5599037408828735,2.4524154663085938,2.1159958839416504,0.7781555652618408,2.7610514163970947,3.6959073543548575,0.1104099353066629,0.6149921705844329,0.8564993083167537,0.8208086461826067,0.8532874821248356,-0.0925379556955969,-0.5041370391845703,-0.0907799527049064,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.0,A beige puppy walks across the floor .,A small puppy rungs towards the camera .,A white puppy is running on a tiled floor .,puppy running on the floor,The white dog ran across the tile floor .,"A greyhound runs in a race , bee striped jacket , number eight .",1.6666666666666667
M1,24,1.3188626,0.99319726228714,1.0,1.0,0.9523809552192688,0.7232142686843872,0.8666666746139526,1.904215335845948,0.0622490346431732,0.1383276134729385,1.3625545501708984,1.71929931640625,1.699882984161377,0.5664658546447754,3.073294878005981,5.034013271331787,0.1029366931606166,0.5611050068682858,0.8119787593895775,0.7830348410931012,0.8094679891555936,-0.0992683352499978,-0.5141513943672179,-0.0734687894582748,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.0,A person has just thrown a snowball and hit someone in the back .,People outside a house in snow .,People stand outside a house .,"Several people standing in front of a pile of snow in front of a house , with one person shoveling .",Some people are gathered by a mound of snow outside a house .,Two girls walking down the street .,1.6666666666666667
M1,25,1.3252977,1.0,1.125,1.125,1.0,0.7757847309112549,1.2121212482452393,2.2714338302612305,0.0906823053956031,0.1786879599094391,1.5269399881362915,2.5951385498046875,2.584402561187744,1.007593870162964,3.175443410873413,4.006692409515382,0.1110044766725845,0.5960655868341618,0.850793149977054,0.820553937604214,0.848344994362251,-0.1096750597583621,-0.4918293952941895,-0.1051518619060516,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.0,A white dog runs past another dog who is standing beside some patio furniture .,Two dogs are outside near patio furniture .,two small brown and white dogs standing beside some white chairs,Two small dogs play on the lawn .,Two small white dogs play in the yard .,An individual rappelling down a cliff towards the water,1.0
M1,26,1.2472983999999998,0.9938271641731262,2.8333332538604736,2.8333332538604736,0.9444444179534912,0.7879858613014221,2.06666660308838,2.0300285816192627,0.0545359663665294,0.1411241292953491,1.4374852180480957,2.3690147399902344,2.0658159255981445,0.6532115340232849,2.771519422531128,4.355776786804198,0.1199004336442454,0.6211634332464078,0.8385643439138286,0.8129619535210508,0.836399292702104,-0.0356533922166439,-0.4647567272186279,-0.1224603727459907,-0.0,-0.0,-0.0,-0.0,0.6931471805599454,0.6931471805599453,-0.0,-0.0,"A man sitting at an outside table , eating lunch , marking on a paper .",a single man sitting at a round table reading outside of a shop,Man reading a newspaper at an outdoors restaurant .,Man reading in a chair outside,The man is taking notes at the table .,A little boy with a mess all over his face and feet stands next to a door .,1.0
M1,27,1.2467662,0.9786096215248108,0.8823529481887817,0.8333333134651184,0.8823529481887817,0.6945996284484863,0.9032257795333862,1.975937962532044,0.0695799738168716,0.1582918763160705,1.296913743019104,2.3758316040039062,1.6432089805603027,0.6847350001335144,2.6680591106414795,3.5999755859375,0.0888303320094661,0.540886135210381,0.7784232482335883,0.7560065575309893,0.7764586522314838,-0.1419598122350759,-0.5578193068504333,-0.116672433912754,-0.0,-0.0,-0.1666666666666666,-0.1304347826086956,0.6931471805599454,0.6931471805599454,-0.0588235294117647,-0.1739130434782608,"A girl wearing a brown cap , red sneakers , and a dark green coat sits on a rock bench .",A hiker in a jacket and knit cap sits with a backpack on atop a stone with a cloudy sky in the background .,"A woman in a knit cap and green coat its on a stone block , looking out .",A woman with her backpack sits on a large rock and looks down over the mountains .,The lady is sitting on a rock .,The helmeted boy is doing a stunt on a skateboard .,1.0
M1,28,1.2025229,0.9888888597488404,1.125,1.125,0.8999999761581421,0.7283018827438354,1.0571428537368774,2.3554935455322266,0.0617532581090927,0.1399275958538055,1.647489070892334,3.114330291748047,3.0611157417297363,1.0194916725158691,3.2088701725006104,4.168621063232422,0.0980941308545788,0.5739845829913116,0.8347429422377467,0.8052329974388264,0.8321011716803972,-0.0956008030445642,-0.4899858236312866,-0.1156872808933258,-0.0,-0.0,-0.0909090909090909,-0.0909090909090909,0.6931471805599453,0.6931471805599453,-0.0,-0.0909090909090909,A group of girls sit back to back .,a group of girls sitting in a circle,Little girl in bare feet sitting in a circle .,Little girls sitting in a circle on wooden floor surrounded by observer area .,The young girls sat in a circle on the wood floor .,People trackside at a subway station by a train .,1.3333333333333333
M1,29,1.0300996,0.937062919139862,0.8888888955116272,0.8888888955116272,0.7692307829856873,0.5930232405662537,0.7567567825317383,1.8759576082229608,0.0643303543329238,0.1349984109401703,1.2738287448883057,1.9274826049804688,1.5066614151000977,0.5514017939567566,2.255497694015503,3.373797416687012,0.1011372894233529,0.4093892883238008,0.7556787983346634,0.7121571618166107,0.7518677006992684,-0.2592154916545584,-0.5911234617233276,-0.1772030293941497,-0.0,-0.0833333333333333,-0.25,-0.2307692307692308,0.6196701335716408,0.5767140492471123,-0.0909090909090909,-0.25,A man and a woman at the waterfront .,A woman and a man is standing beside water in front of buildings .,A woman holding a black leash and a man looking down .,A woman wearing a scarf looks down .,A woman wearing a scarf stands near the water and looks down .,A woman is taking a swing with a golf club .,2.0
M1,30,1.0880302,0.9945054650306702,1.090909123420715,1.090909123420715,0.9285714030265808,0.6732788681983948,1.0930233001708984,1.878762364387512,0.0397902205586433,0.1070066839456558,1.3059654235839844,2.2011795043945312,1.358306884765625,0.5425806641578674,2.046668529510498,2.469834566116333,0.0885781061922006,0.5289330890226667,0.7970100761474834,0.77245097435657,0.7949378873454302,-0.2106286124105232,-0.5786411762237549,-0.1390631347894668,-0.0,-0.0,-0.0588235294117647,-0.0588235294117647,0.6931471805599453,0.6931471805599452,-0.0,-0.0588235294117647,A black dog is slowly crossing a fallen log that is outstretched over a stream of water .,A dog crossing a river on a bridge made of a fallen tree .,A dog walks on a log across a small river .,The black dog is walking along a tree trunk bridge over water .,The dog walks across the stream on a fallen log .,Man fly fishing in a small river with steam in the background .,1.0
M1,31,1.284342,0.9583333134651184,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.7087378501892091,0.746268630027771,2.0969133377075195,0.0913172662258148,0.1506505310535431,1.4265443086624146,2.762413024902344,2.133331298828125,0.7033066153526306,2.820331335067749,3.88938570022583,0.0933461994203445,0.5192745654732427,0.8162164079593398,0.7845233198737167,0.8134752971458334,-0.1690892062868394,-0.5416040420532227,-0.1007672324776649,-0.0,-0.0,-0.0909090909090909,-0.0909090909090909,0.6931471805599453,0.6931471805599453,-0.0,-0.0909090909090909,A dog walks down the dirt road as a person follows .,A tan dog walks ahead of a man in a dry area .,A white dog is going for a walk through the desert with its owner .,A yellow dog is walking along a mountain trail,Dog in desert area with distant man in background .,A topless woman is covered in mud .,1.0
M1,32,1.1926517,0.970394730567932,2.0,2.0,0.8421052694320679,0.7527386546134949,1.6857142448425293,2.219956159591675,0.1031041592359542,0.2292206585407257,1.53077495098114,2.8687667846679688,2.740461826324463,0.791123628616333,2.9899041652679443,5.663764953613281,0.1056888454198385,0.5095687603827828,0.7966916852241346,0.7666560240338235,0.7940057712935875,-0.1575210604597339,-0.556536078453064,-0.15324766933918,-0.0,-0.0,-0.2307692307692308,-0.2307692307692308,0.6931471805599453,0.5941261547656673,-0.0,-0.2307692307692308,A boy is kicking up dust as he runs in the dirt by a tree .,A boy wearing brown running in dirt .,a dirty boy runs through the dirt .,A dusty boy runs along a dirt path through the grass .,A teenage boy runs through the dirt near a house in the country .,A girl with a bucket of water is being chased by a boy with a bucket of water .,1.0
M1,33,1.1736261,0.9907407164573668,0.9166666865348816,0.9166666865348816,0.9166666865348816,0.7441441416740417,1.0270270109176636,2.239211082458496,0.0848398357629776,0.153120532631874,1.4993293285369873,2.881698608398437,2.2645535469055176,0.830616295337677,2.995636463165283,4.039297103881837,0.1054521317519155,0.5565714624079572,0.8168577415445184,0.786717271167428,0.8142791861792782,-0.0920168106503224,-0.4914780557155609,-0.1050468832254409,-0.0,-0.0,-0.0714285714285714,-0.0714285714285714,0.6931471805599454,0.6931471805599453,-0.0,-0.0714285714285714,A boy holds a picture over his head .,A boy in a long sleeve shirt is holding a box above his head .,A boy is inside holding something on top of his head .,A little boy holds a decorated cardboard box on his head .,a young boy with a samll cardboard box atop his head .,Man reading a newspaper at an outdoors restaurant .,1.0
M1,34,1.0554588,0.9948717951774596,1.399999976158142,1.399999976158142,0.9333333373069764,0.7528455257415771,1.274999976158142,2.2325713634490967,0.0776130408048629,0.1893768012523651,1.574455738067627,2.9383316040039062,2.36680269241333,0.89547199010849,2.8731045722961426,4.2767333984375,0.1006072131662971,0.551796331489044,0.826863161022857,0.8009809521519838,0.8246165860614021,-0.1641091536275429,-0.551247239112854,-0.1046110838651657,-0.0,-0.0,-0.1,-0.1,0.6931471805599453,0.6931471805599453,-0.0909090909090909,-0.1,A black and brown dog stands on a roof .,A black dog at the top of a red incline .,A dog has his paw on the red roof of a kennel .,A dog jumps over the top of an obstacle .,A dog leaps onto the red roof of the doghouse .,"Two little girls , both dressed in pink , play on the jungle gym .",1.0
M1,35,1.1716598,1.0,1.1428571939468384,1.1428571939468384,1.0,0.7471264600753784,1.192307710647583,2.0830094814300537,0.1419006139039993,0.2121118009090423,1.4973214864730835,1.8209915161132808,2.2711071968078613,0.7651553153991699,3.29109787940979,4.148516178131104,0.1039526842036194,0.5335427900321076,0.8202770747571871,0.7808940815603154,0.8165964305363694,-0.1061802827368138,-0.4674100577831268,-0.100837841629982,-0.0,-0.0,-0.1666666666666666,-0.1666666666666666,0.6931471805599453,0.6931471805599453,-0.0,-0.1666666666666666,A boy climbing a rocky area .,A boy climbs rocks in the woods .,A boy climbs up some rocks .,A young boy wearing a white hat is climbing rocks .,The boy is wearing a hat .,A surfer by a bridge in foggy conditions,1.0
M1,36,1.1296014,0.9926470518112184,2.0,1.875,0.9411764740943908,0.796657383441925,1.5128204822540283,1.965392589569092,0.0475551821291446,0.1446055769920349,1.297999143600464,2.4470367431640625,2.109603881835937,0.5796424150466919,2.735434293746948,5.962687015533447,0.1077064760320092,0.536494319041424,0.8255175365848267,0.7953939246680544,0.822934559071008,-0.1385420574802116,-0.5410562753677368,-0.1158778443932533,-0.0,-0.0,-0.1428571428571428,-0.125,0.6931471805599454,0.6931471805599453,-0.0,-0.1428571428571428,a climber is between two large red rocks .,A man squeezes between two rock formations .,a man wearing a yellow shirt and white hardhat stands inside a crevice between two rock faces .,A rock climber standing in a crevasse .,The rock climber appears to be stuck between a rock and a hard place .,The person in the yellow shirt is sitting with a child at a wooden picnic table .,2.0
M1,37,1.1461213,1.0,4.5,4.0,1.0,0.8414096832275391,3.6666667461395264,1.8778870105743408,0.0711805373430252,0.1601271480321884,1.2237237691879272,1.8801345825195312,1.8925905227661133,0.4869318306446075,2.6897480487823486,6.07634162902832,0.1105686086541385,0.5273921605955909,0.8081805242398484,0.7681311158470442,0.8047171334060166,-0.1290979382428296,-0.5310291647911072,-0.0711548998951911,-0.0,-0.0,-0.1111111111111111,-0.1111111111111111,0.6931471805599452,0.5385808258255476,-0.0,-0.1111111111111111,A dog with its mouth opened .,Brown and white dog yawning .,Close-up of dog in profile with mouth open .,Dog yawns,The dog 's mouth is open like he is yawning .,A dog is chewing on someone 's finger .,2.0
M1,38,1.19712,0.9909090995788574,1.5,1.5,0.9090909361839294,0.737574577331543,1.090909123420715,1.971626877784729,0.0845039337873458,0.1445129215717315,1.423898696899414,2.111312866210937,1.739912033081055,0.6264562606811523,2.313720941543579,3.3073506355285645,0.1059002171578638,0.5209214864765508,0.7316750821421971,0.7116305921994392,0.7297248103225351,-0.2189505977296116,-0.5841080546379089,-0.0976926982402801,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.0,A little boy takes a picture at the park .,A young boy is looking through binoculars at a playground .,A young boy wearing a blue and red hat is using a camera near a swing set .,Little boy takes photos outside .,The little boy is taking a picture with the camera .,Two children playing with a ball on the grass .,2.0
M1,39,0.88958883,0.9256198406219482,1.0,1.0,0.7272727489471436,0.6976743936538696,0.8857142925262451,1.6264723539352417,0.0564592629671096,0.1251979023218155,1.1125335693359375,1.4998550415039062,1.0791034698486328,0.381773829460144,1.688912868499756,2.0779955387115483,0.0864955751129314,0.3547445746819082,0.7679150674700775,0.7232179575456104,0.763967012899035,-0.4570238331804484,-0.7203107476234436,-0.1352379471063614,-0.0,-0.0,-0.3,-0.3,0.6931471805599453,0.6931471805599453,-0.1111111111111111,-0.3,A black dog jumping from a dock into water .,A black dog jumping into a lake .,A black dog jumping off of a dock .,A black lab jumps off a dock into a pond .,A large black dog is jumping off a pier into a pond .,A dog walks on a log across a small river .,1.6666666666666667
M1,40,1.0972941,0.9743589758872986,1.0,1.0,0.8461538553237915,0.6816326379776001,0.8409090638160706,2.0115268230438232,0.0498737879097461,0.1386061608791351,1.3681018352508545,2.6077919006347656,1.920358657836914,0.640274703502655,2.4733779430389404,3.2886292934417725,0.0866413840805785,0.4772772419376727,0.7615029681220882,0.7285566847849257,0.7586933989330215,-0.2858244393627518,-0.6144953966140747,-0.1580663174390792,-0.0,-0.0,-0.1666666666666666,-0.1666666666666666,0.6931471805599453,0.6931471805599454,-0.0,-0.1666666666666666,A blonde boy stands among people in a shady setting with a large snake wrapped around his chest .,A boy carries a huge snake around his neck outside .,A boy has a large snake wrapped around him .,A little boy in a green shirt is holding a large snake .,A young boy has a snake draped over his shoulders .,A person lies on the grass with a shopping cart nearby .,1.3333333333333333
M1,41,1.2901204,0.994318187236786,0.9375,0.9375,0.9375,0.7464788556098938,0.7820512652397156,2.2711338996887207,0.0898519530892372,0.1770233213901519,1.5947703123092651,2.5788345336914062,2.766448497772217,0.8543572425842285,2.8633153438568115,4.426394939422607,0.1053432638637776,0.589487329458683,0.8352001812251123,0.8103690704797762,0.8331597837629805,-0.0105062633790495,-0.4586845934391022,-0.0678706690669059,-0.0,-0.0,-0.0,-0.0,0.6931471805599454,0.6931471805599453,-0.0,-0.0,A boy in an open Hawaiian shirt is making the Longhorns symbol with his hand .,A boy wearing a flowered shirt raises his arm and jumps .,A child in Hawaiian clothing jumps and poses in a low cut yard nearby a fence and building .,A child jumping in the air with his or her shirt flying open .,The boy with his shirt undone is stretching his arm in the air .,"Three dogs , one of whom has a blue ball .",1.0
M1,42,1.1720824,0.9848484992980956,1.6666666269302368,1.6666666269302368,0.9090909361839294,0.6985413432121277,1.090909123420715,1.9236207008361816,0.0677591636776924,0.147757276892662,1.3004181385040283,2.3754425048828125,1.838925838470459,0.5619565844535828,2.5249574184417725,5.10975456237793,0.0934655805355466,0.4741881063815697,0.7625214619031869,0.7317413426049365,0.7598468380345078,-0.2251886198148103,-0.5979218482971191,-0.163138210773468,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.2,There are two women tanning in bikinis .,Two people sunbathe beside water .,Two women are laying on a concrete structure beside the ocean .,Two women sunbathe by the water .,Two women sunbathe on a concrete terrace .,Three boys are running on the beach playing a game .,1.3333333333333333
M1,43,1.3988062,0.9642857313156128,0.875,0.875,0.875,0.6890184879302979,0.7341772317886353,2.000279188156128,0.1042193248867988,0.1554684191942215,1.3297500610351562,2.2757720947265625,2.139310836791992,0.6325798034667969,2.905480146408081,4.277010917663573,0.1114995656695391,0.5315681650929295,0.7538539287759204,0.7257576829759311,0.7514553047659167,-0.1524826678427091,-0.5876749157905579,-0.0909650474786758,-0.0,-0.0,-0.0666666666666666,-0.0666666666666666,0.6931471805599454,0.6931471805599453,-0.0,-0.0666666666666666,a man crashes into the water with his parachute .,A parasailer splashes along the surface of a lake .,A person hanging from a parachute makes a splash as their body hits the water .,A person in a parachute sliding across the water .,The parasailer is skipping across the water .,two conoes float down the river .,1.6666666666666667
M1,44,1.2578837,1.0,1.375,1.375,1.0,0.7171717286109924,1.0499999523162842,2.035895586013794,0.0417501926422119,0.118992306292057,1.4181170463562012,2.282745361328125,2.0394716262817383,0.6229629516601562,2.4950289726257324,4.153918266296387,0.1039168961695938,0.646991791394974,0.8406776068847692,0.8265635868084751,0.8394508900732397,0.0042069704030904,-0.4828105568885803,-0.0859096422791481,-0.0,-0.0,-0.032258064516129,-0.032258064516129,0.6931471805599452,0.6931471805599453,-0.0,-0.032258064516129,"A little boy holds a bat waiting for the pitch on a tiled outdoor area wearing a red shirt , white shorts , and blue flip flops that are too big for him .",A little boy playing baseball outside wearing flip flops .,A little boy preparing to hit a baseball,a small boy wearing a red shirt swinging a baseball bat,A young boy gets ready to swing his baseball bat .,Dog running towards camera with a ball in its mouth .,1.0
M1,45,1.1951694,0.9692307710647584,0.875,0.875,0.8461538553237915,0.6466346383094788,0.7567567825317383,1.6731703281402588,0.0426956117153167,0.1204885989427566,1.0909655094146729,1.6147956848144531,1.0927510261535645,0.4234385788440704,1.95514178276062,3.129790544509888,0.0857853110081924,0.4080502964667764,0.7559022937906008,0.7183888809554522,0.7526368332218614,-0.358509353226399,-0.6783450245857239,-0.1134519055485725,-0.0,-0.0,-0.1666666666666666,-0.1666666666666666,0.6931471805599452,0.6931471805599453,-0.0,-0.25,A blond boy in a dark hoodie is holding a fishing rod .,A boy on the beach casts a fishing pole in the water .,A little boy is holding a fishing rod .,A young boy wearing a black hoodie is holding a fishing pole .,A young male holding a fishing pole .,A little girl sits in a plastic swing set .,1.0
M1,46,1.0417207,0.9821428656578064,1.0,0.9285714030265808,0.875,0.6803364753723145,0.8032786846160889,1.8451292514801023,0.062390498816967,0.1382169872522354,1.172976016998291,2.2529335021972656,1.456954002380371,0.5293881893157959,2.4104533195495605,4.964035034179688,0.091661370562348,0.5031932244945377,0.8005860581899606,0.7767037535010365,0.7985832030033748,-0.1399080107450513,-0.5175546407699585,-0.1636867076158523,-0.0,-0.0625,-0.2307692307692308,-0.1875,0.6931471805599453,0.6931471805599452,-0.0833333333333333,-0.2307692307692308,An African man and a boy are standing behind a coarse wooden table in a blue room .,A young boy and an older woman sitting at a brown table in a blue room .,The person in the yellow shirt is sitting with a child at a wooden picnic table .,Two people sit in front of tables in a room with blue walls .,Two people sitting in a blue room with ratty wooden seats and tables .,A man in a suit dances with a young girl in front of an audience .,1.3333333333333333
M1,47,1.1633395,0.9948717951774596,1.5,1.5,0.9333333373069764,0.74842768907547,0.8837209343910217,2.2314164638519287,0.0557917021214962,0.160015270113945,1.5782504081726074,2.9361305236816406,2.861929416656494,0.8041266798973083,2.8323237895965576,4.692155361175537,0.0936204639126394,0.4908541996059577,0.7377198649324829,0.7158630053132568,0.7358637114332138,-0.2297372717709389,-0.5950603485107422,-0.0964366495609283,-0.0,-0.0,-0.0,-0.0,0.6931471805599454,0.6931471805599453,-0.0,-0.0,Three boys in a building under construction .,Three boys play in an unfinished building .,Three boys playing in an unfinished space .,Three little boys are playing on the floor of an unfinished house .,Two young boys sit and one young boy stands on an unfinished wooden floor .,A girl goes down a blue and yellow slide at a park .,1.0
