System,Utterance,Bleurt,WordInfoLost,WordErrorRate,TranslationEditRate,MatchErrorRate,ExtendedEditDistance,CharErrorRate,Infolm_fisher_rao,Infolm_linf,Infolm_l2,Infolm_l1,Infolm_ab,Infolm_beta,Infolm_renyi,Infolm_alpha,Infolm_kl,DepthScore,baryscore_W,baryscore_SD_10,baryscore_SD_1,baryscore_SD_5,MoverScore,BERTScore,Chrfpp,BLEU,ROUGE_2,ROUGE_1,ROUGE_L,JS_2,JS_1,ROUGE_WE_2,ROUGE_WE_1
KV-MemNN,54,,1.0,1.0,,1.0,0.7275000214576721,0.8448275923728943,,0.0627565681934356,0.1752857267856598,1.4464420080184937,2.738292694091797,2.433342933654785,0.71573805809021,2.2153923511505127,3.1892428398132324,0.1015792555113905,0.5962635801576196,0.8622382970927032,0.841654437496653,0.8605306429561859,-0.0896992126251379,-0.4683678150177002,-0.1081651002168655,-0.0,,-0.0714285714285714,-0.0714285714285714,0.6931471805599452,0.6931471805599452,-0.0769230769230769,-0.0714285714285714
KV-MemNN,55,,0.9935897588729858,0.9230769276618958,,0.9230769276618958,0.6628352403640747,0.6774193644523621,,0.1469209194183349,0.2113897949457168,1.4838814735412598,2.4635963439941406,1.9636907577514648,0.7799469828605652,2.3619840145111084,2.612682819366455,0.0966127476825416,0.5445301976520006,0.8368658890987573,0.8058219438715302,0.8342573624524123,-0.107810342801754,-0.483904629945755,-0.1196826845407486,-0.0,,-0.1538461538461538,-0.1538461538461538,0.6931471805599453,0.6931471805599453,-0.0833333333333333,-0.1538461538461538
KV-MemNN,56,,0.9772727489471436,0.875,,0.875,0.7043294906616211,0.7123287916183472,,0.0905084386467933,0.1772289425134658,1.5234191417694092,2.202743530273437,3.055375099182129,0.8204229474067688,2.4508299827575684,3.472463130950928,0.093314297855665,0.5321739999924029,0.7996232576904737,0.7737882360779536,0.7973959934893495,-0.1399049143926063,-0.55401211977005,-0.1218085512518882,-0.0,,-0.0769230769230769,-0.0769230769230769,0.6931471805599452,0.6931471805599453,-0.0,-0.0769230769230769
KV-MemNN,57,,0.9720279574394226,0.8461538553237915,,0.8461538553237915,0.6346153616905212,0.6206896305084229,,0.0773977860808372,0.1458801180124282,1.440967679023743,2.2788162231445312,2.082494735717773,0.6695752143859863,2.105552196502685,2.4780213832855225,0.1017169705833374,0.4887612552606118,0.8131690825048953,0.781481265585904,0.8104814889341868,-0.137984783890873,-0.5212288498878479,-0.1386573612689972,-0.0,,-0.1818181818181818,-0.1818181818181818,0.6931471805599453,0.5668288201725579,-0.0,-0.1818181818181818
KV-MemNN,58,,1.0,1.399999976158142,,1.0,0.7255574464797974,1.1538461446762085,,0.0997703969478607,0.2272538691759109,1.5345439910888672,2.14324951171875,3.3278021812438965,0.8921284079551697,2.6017537117004395,3.963977575302124,0.108454583686386,0.5455708296975438,0.8363995670621468,0.8050877369888783,0.8336999562702789,-0.1326484641932908,-0.4957234859466553,-0.1038412898778915,-0.0,,-0.0,-0.0,0.6931471805599453,0.6931471805599453,-0.0,-0.0
KV-MemNN,59,,1.0,1.0,,1.0,0.663551390171051,0.7887324094772339,,0.0455726459622383,0.1331139653921127,1.5164957046508791,2.560882568359375,2.849534034729004,0.8666212558746338,2.548994541168213,3.4406380653381348,0.0877835810521199,0.5412175748732807,0.7549169322962108,0.7391050877314239,0.7535625048461007,-0.0264936036690961,-0.4710781872272492,-0.1477644145488739,-0.0,,-0.1875,-0.1875,0.6150402156381161,0.5767140492471123,-0.2,-0.1875
Language Model,0,1.1897231,1.0,,1.7999999523162842,,0.7185184955596924,1.1764706373214722,,0.2172118723392486,0.3398986756801605,1.5180485248565674,,3.3725426197052,0.7751228213310242,2.351213932037353,4.548151016235352,0.1102382839232872,0.530519075315499,0.8305345080757287,0.7860327787135646,0.8265168560011197,-0.1581749378473386,-0.5233296155929565,-0.0559701472520828,-0.0,-0.0,-0.1666666666666666,-0.1666666666666666,0.6931471805599453,,-0.0,-0.1666666666666666
Language Model,1,1.2594436000000002,0.9444444179534912,,0.7777777910232544,,0.6747404932975769,0.6511628031730652,,0.1244647428393364,0.29075688123703,1.6208364963531494,,3.632404327392578,1.191586971282959,3.1512367725372314,5.743271350860597,0.1287774649999602,0.5550286571407027,0.8549237339081619,0.8206422931709857,0.851828112327434,-0.0139300553769524,-0.4593470692634583,-0.1100429967045784,-0.0,-0.0,-0.125,-0.125,0.6931471805599453,,-0.0,-0.125
Language Model,2,1.3153633999999998,1.0,,2.400000095367432,,0.76936936378479,0.921052634716034,,0.1650274991989135,0.3757466077804565,1.7674604654312134,,5.715636730194093,1.4371491670608518,3.5182809829711914,7.1376686096191415,0.1064246657982377,0.6201276640477085,0.8446932397780109,0.8143283302455473,0.8419223416538223,-0.0772871620314153,-0.4936259984970093,-0.0953107625246048,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,,-0.0,-0.0
Language Model,3,1.2925175,0.9925925731658936,,0.9333333373069764,,0.6921348571777344,0.7142857313156128,,0.107931911945343,0.2312891483306885,1.5731141567230225,,3.027857780456543,0.8396809697151184,2.492164134979248,3.421633005142212,0.0887161569088783,0.5549970399298313,0.8191046419302059,0.7904084153492322,0.8166018198491887,-0.0769618320357857,-0.4957072734832764,-0.0753784328699112,-0.0,-0.0,-0.0,-0.0,0.6931471805599452,,-0.0,-0.0
Language Model,4,1.1629348,0.9470587968826294,,0.8235294222831726,,0.6688172221183777,0.6891891956329346,,0.0878274589776992,0.2318709641695022,1.7555001974105835,,4.175818920135498,1.1948561668395996,3.1565804481506348,4.586766719818115,0.1066285245004801,0.5433698886792008,0.7495283995287252,0.7376946061450624,0.748319025361079,-0.1452651112800483,-0.5412020683288574,-0.096814215183258,-0.0,-0.0,-0.0714285714285714,-0.0714285714285714,0.6931471805599452,,-0.0,-0.0714285714285714
Language Model,5,0.70022124,0.8730158805847168,,1.1111111640930176,,0.6435643434524536,0.8055555820465088,,0.1093413978815078,0.2174340337514877,1.3209518194198608,,1.9663228988647456,0.5855212807655334,1.895520687103272,2.8187594413757324,0.0926372477642893,0.4022348505167432,0.7453418683938879,0.7105411506719288,0.7422424134484407,-0.2888893153033326,-0.5965838432312012,-0.207179993391037,-0.0,-0.125,-0.4444444444444444,-0.4444444444444444,0.6931471805599452,,-0.25,-0.4444444444444444
Language Model,6,1.051314,0.9930555820465088,,0.9166666865348816,,0.6385542154312134,0.6440678238868713,,0.1589761972427368,0.2705001831054687,1.5123447179794312,,2.4345598220825195,0.7782655358314514,2.358234643936157,3.338420391082764,0.1005467106667227,0.4960905100963277,0.787588729630688,0.7588785257710798,0.7851212169793002,-0.1917890557441198,-0.5473213195800781,-0.1206275820732116,-0.0,-0.0,-0.0833333333333333,-0.0833333333333333,0.6931471805599453,,-0.0,-0.0833333333333333
Language Model,7,0.82918996,0.9545454382896424,,1.125,,0.6920152306556702,0.7435897588729858,,0.1168285086750984,0.2149313688278198,1.5281747579574585,,2.4362778663635254,0.707139790058136,2.195220708847046,2.86268949508667,0.1036189796282318,0.4788581519261082,0.7971297712688061,0.7631659447934396,0.7939713106237547,-0.2231315393552877,-0.6020028591156006,-0.1147026121616363,-0.0,-0.0,-0.1666666666666666,-0.1666666666666666,0.6931471805599453,,-0.0,-0.1666666666666666
Language Model,8,1.1962431999999998,0.9488636255264282,,0.8125,,0.7028985619544983,0.7076923251152039,,0.1808449327945708,0.2765393853187561,1.5163788795471191,,3.208626747131348,0.8235946297645569,2.4576785564422607,5.064211845397949,0.0903638179011247,0.5333896653810877,0.8291897708655467,0.8003578008041696,0.8266859346155513,-0.0479783094148789,-0.5005373954772949,-0.0866487324237823,-0.0,-0.0,-0.2666666666666666,-0.2,0.6931471805599452,,-0.0,-0.2666666666666666
Language Model,9,1.2250338,0.9791666865348816,,0.875,,0.772357702255249,0.7368420958518982,,0.1539141237735748,0.2914106845855713,1.7208093404769895,,4.53167724609375,1.0340752601623535,2.877613544464112,4.930010318756104,0.1037899666008692,0.5288968945659169,0.8502420939897866,0.8066748047662935,0.8462436985653439,-0.1720143907800577,-0.5269057154655457,-0.0759267359972,-0.0,-0.0,-0.1428571428571428,-0.1428571428571428,0.6931471805599453,,-0.0,-0.1428571428571428
Language Model,10,1.3877656,0.875,,0.75,,0.6800000071525574,0.7307692170143127,,0.1070980280637741,0.1822827458381652,1.3681437969207764,,1.9337272644042969,0.5386868715286255,1.7726187705993652,3.0497722625732417,0.0961160992214217,0.5036353013460815,0.7976089296203206,0.7579483895611414,0.7940781259259322,-0.0949280325461585,-0.5399962663650513,-0.0959680825471878,-0.0,-0.0,-0.1818181818181818,-0.1818181818181818,0.6931471805599452,,-0.1,-0.1818181818181818
Language Model,11,0.8758923000000001,0.9743589758872986,,0.9166666865348816,,0.6081946492195129,0.6666666865348816,,0.0838292092084884,0.2240883857011795,1.3422000408172607,,2.031511783599853,0.7664902806282043,2.331843852996826,3.362514019012451,0.1076139262216593,0.5083064814154971,0.8266859308121786,0.7986056337525763,0.8242574642498977,-0.1799170880878152,-0.5291971564292908,-0.1897585541009903,-0.0,-0.1,-0.2727272727272727,-0.1818181818181818,0.6931471805599452,,-0.3,-0.2727272727272727
Language Model,12,1.1664308,1.0,,1.0,,0.7532467246055603,0.7887324094772339,,0.073731392621994,0.1779071539640426,1.4657901525497437,,2.7473931312561035,0.8087525963783264,2.4254891872406006,3.791447639465332,0.1073065404206937,0.6418735796646082,0.8410111206163537,0.8184480086722552,0.8391139577720552,-0.0507396015771378,-0.4559234082698822,-0.0682134181261062,-0.0,-0.0,-0.0,-0.0,0.6931471805599452,,-0.0,-0.0
Language Model,13,0.8711499,1.0,,1.875,,0.7125256657600403,1.2121212482452393,,0.1024822294712066,0.2685802280902862,1.615925908088684,,4.447911739349365,1.0123001337051392,2.837178945541382,5.67244815826416,0.1147738689706838,0.5027845273042736,0.8060131637390157,0.7758735698607842,0.8034123885377684,-0.1480552475221668,-0.5494194030761719,-0.1303613632917404,-0.0,-0.0,-0.1428571428571428,-0.1428571428571428,0.6931471805599452,,-0.0,-0.1428571428571428
Language Model,14,1.2352128,1.0,,1.0,,0.7023809552192688,0.75,,0.1160093769431114,0.2221108973026276,1.4324969053268433,,2.41214656829834,0.6965480446815491,2.1701929569244385,3.5513811111450195,0.0944474814400506,0.5485061031264737,0.8231188518896154,0.7993896435763426,0.8210695525623888,-0.0494556633667176,-0.4607152938842773,-0.0809053853154182,-0.0,-0.0,-0.1333333333333333,-0.1333333333333333,0.6931471805599454,,-0.0714285714285714,-0.1333333333333333
Language Model,15,1.1497893,1.0,,1.2000000476837158,,0.6978192925453186,0.7872340679168701,,0.218472734093666,0.3254400491714477,1.7994362115859983,,4.363871097564696,1.2465286254882812,3.2393252849578857,4.765783786773682,0.108303722932991,0.5720914974502145,0.7962326391423211,0.7743404570040313,0.7943319857538551,-0.14317572597333,-0.525296151638031,-0.0862396880984306,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,,-0.0,-0.0
Language Model,16,1.2960291000000002,0.9705882072448728,,0.8823529481887817,,0.7155457735061646,0.7361111044883728,,0.1243137046694755,0.2882160842418671,1.6496427059173584,,3.9302263259887695,1.1207122802734375,3.03210711479187,5.888696670532228,0.1079831009050658,0.6368230758982505,0.8312845156992772,0.8102235651488688,0.8294560465393107,0.0795898965284067,-0.4246039092540741,-0.0821104347705841,-0.0,-0.0,-0.1333333333333333,-0.1333333333333333,0.6931471805599453,,-0.0714285714285714,-0.1333333333333333
Language Model,17,0.1163985,0.2727272510528564,,0.2727272808551788,,0.3246268630027771,0.3260869681835174,,0.0488085597753524,0.1091289967298507,0.6310603618621826,,0.4458115100860596,0.1374043524265289,0.5222458839416504,0.9496649503707886,0.1131631495804024,0.2060740700871433,0.7650832353759008,0.7040536958233243,0.7597796263447929,-0.6866072852079221,-0.8965045809745789,-0.5473511815071106,-0.4225372970104217,-0.4444444444444444,-0.7,-0.7,0.6931471805599453,,-0.5555555555555556,-0.7
Language Model,18,1.002443,0.8958333134651184,,0.6875,,0.6629955768585205,0.6301369667053223,,0.1138267144560814,0.2371450960636139,1.5745826959609983,,3.7569642066955566,1.0197216272354126,2.85103440284729,5.274534702301025,0.0925580711212404,0.4905025824620593,0.8083708993784089,0.7865539008930864,0.8063641134599147,-0.1881444974968676,-0.5807480216026306,-0.1665100157260894,-0.0,-0.0769230769230769,-0.2142857142857142,-0.2142857142857142,0.6931471805599453,,-0.1538461538461538,-0.2142857142857142
Language Model,19,1.1452928,0.9250000119209292,,0.8000000119209291,,0.5704125165939331,0.5789473652839661,,0.0999172702431678,0.2571877837181091,1.5129015445709229,,3.62265682220459,0.8574157357215881,2.529704570770264,5.296470642089844,0.1041120943730641,0.4977808726884088,0.8179557532120914,0.7851364522176041,0.8150686116524715,-0.1635727570088623,-0.5676513910293579,-0.2542115151882172,-0.0,-0.0833333333333333,-0.2307692307692308,-0.2307692307692308,0.5367714232042616,,-0.0833333333333333,-0.2307692307692308
Language Model,20,1.1344218,0.9955357313156128,,0.9375,,0.6973995566368103,0.692307710647583,,0.1427460461854934,0.2902040779590607,1.5260114669799805,,3.2386484146118164,0.9133942723274232,2.644975185394287,5.26294469833374,0.1188129602036924,0.5628609161697339,0.8183664911578591,0.7951901600670052,0.8164115618443433,0.0054542776108763,-0.4030348658561706,-0.0937161669135093,-0.0,-0.0,-0.1428571428571428,-0.1428571428571428,0.6931471805599454,,-0.0,-0.1428571428571428
Language Model,21,0.8707731,0.9682539701461792,,1.3333333730697632,,0.5881261825561523,0.7749999761581421,,0.1426911056041717,0.3150765597820282,1.5470679998397827,,3.4586281776428223,1.039203643798828,2.887040853500366,5.07977819442749,0.0990055249390957,0.5124792916295968,0.8353647416255026,0.8014637476766122,0.8323606624820977,-0.112242755986112,-0.5116902589797974,-0.1633598208427429,-0.0,-0.0,-0.2222222222222222,-0.2222222222222222,0.6931471805599453,,-0.0,-0.2222222222222222
Language Model,22,1.2538382,0.939393937587738,,0.8181818127632141,,0.6468797326087952,0.7358490824699402,,0.1551680415868759,0.2590157091617584,1.5554660558700562,,3.163591384887696,0.9250752329826356,2.668424129486084,4.078172206878662,0.098689981253088,0.4751612219606806,0.790394831065162,0.7481232114814209,0.7865997449006192,-0.215569755199732,-0.6490490436553955,-0.148324429988861,-0.0,-0.1,-0.1818181818181818,-0.1818181818181818,0.5738007740046679,,-0.1,-0.1818181818181818
Language Model,23,0.7367022,1.0,,1.0,,0.6340289115905762,0.6734693646430969,,0.1320266276597976,0.2508982419967651,1.4498564004898071,,2.9054818153381348,0.6709780693054199,2.1089463233947754,3.4878909587860107,0.0902751799684853,0.388628493460781,0.8019084050037542,0.7599858897175136,0.7982063970975245,-0.3995931640968617,-0.6837839484214783,-0.1233510076999664,-0.0,-0.0,-0.3,-0.3,0.6931471805599453,,-0.1111111111111111,-0.3
Language Model,24,1.3281903,0.9555555582046508,,0.8666666746139526,,0.7088791728019714,0.7547169923782349,,0.155043363571167,0.2516738474369049,1.6476434469223022,,3.6890149116516113,0.960422933101654,2.738144636154175,4.364220142364502,0.0934596012509084,0.5927993761845065,0.835414943552993,0.8044723133874214,0.8326558179593992,-0.1308806760253031,-0.5682738423347473,-0.0821474641561508,-0.0,-0.0,-0.0909090909090909,-0.0909090909090909,0.6931471805599453,,-0.0,-0.0909090909090909
Language Model,25,1.1743531,0.9914529919624328,,0.9230769276618958,,0.7158322334289551,0.7368420958518982,,0.1355973035097122,0.3087721467018127,1.775046706199646,,4.841078281402588,1.3498598337173462,3.3954787254333496,5.362832546234131,0.1062479604271101,0.5530945653686322,0.8289378660878587,0.7994583975038123,0.8263911392765267,-0.1692969509032224,-0.5411132574081421,-0.0609145015478134,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,,-0.0,-0.0
Language Model,26,1.1619008999999998,0.995192289352417,,0.9375,,0.7086704969406128,0.7272727489471436,,0.1511734426021576,0.2554635405540466,1.4533841609954834,,2.755774974822998,0.8078452944755554,2.4235098361968994,4.255941390991212,0.0884814336579848,0.4929288635074382,0.7826561933309701,0.7572228425531805,0.7804089626070809,-0.1766254570135824,-0.5608236789703369,-0.1055852323770523,-0.0,-0.0,-0.1428571428571428,-0.1428571428571428,0.6931471805599453,,-0.0769230769230769,-0.1428571428571428
Language Model,27,1.1646546,0.9821428656578064,,1.0,,0.6705882549285889,0.7096773982048035,,0.0992515832185745,0.2462281882762909,1.2561935186386108,,2.168755054473877,0.8564177155494691,2.5276052951812744,4.2404394149780265,0.1185453068014042,0.5090829277414533,0.8476527846607222,0.8125370071698952,0.8445059718078756,-0.1143035612060571,-0.4625941812992096,-0.1354546993970871,-0.0,-0.1666666666666666,-0.2857142857142857,-0.2857142857142857,0.6931471805599453,,-0.1666666666666666,-0.2857142857142857
Language Model,28,1.2160996000000002,0.9499999880790708,,1.0,,0.7105262875556946,0.7692307829856873,,0.1057789996266365,0.1956441402435302,1.5905128717422483,,2.6594467163085938,0.9476361274719238,2.713136911392212,3.8020269870758057,0.1161892183450626,0.5030476099186348,0.8345780562171607,0.7935367958195558,0.8309313759828261,-0.2130631515440662,-0.5571542978286743,-0.1385317593812942,-0.0,-0.0,-0.2857142857142857,-0.2857142857142857,0.6931471805599452,,-0.0,-0.2857142857142857
Language Model,29,0.8206938,0.9821428656578064,,1.0,,0.5695537924766539,0.6551724076271057,,0.0999101847410202,0.2354554831981659,1.4546155929565432,,2.7247376441955566,0.6861720085144043,2.14548134803772,3.990723609924317,0.1149554892619435,0.4614387107330107,0.7041130512829676,0.6833368004526986,0.7020847795990215,-0.4241401381720041,-0.6098873019218445,-0.1493085622787475,-0.0,-0.0,-0.1428571428571428,-0.1428571428571428,0.6931471805599453,,-0.3333333333333333,-0.1428571428571428
Language Model,30,1.0965755,1.0,,1.0,,0.6690856218338013,0.7090908885002136,,0.0911053121089935,0.2350926101207733,1.6264704465866089,,2.8223652839660645,0.9256232380867004,2.669519186019897,3.3006470203399663,0.101556442598057,0.5212816500481214,0.7862422478934896,0.7607036947482909,0.7840324638451999,-0.1039242287688191,-0.5106368660926819,-0.1128818020224571,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,,-0.0,-0.0
Language Model,31,1.0209005,0.9940476417541504,,1.0,,0.6376811861991882,0.7169811129570007,,0.0848816111683845,0.1824477165937424,1.4844396114349363,,2.531075954437256,0.662136971950531,2.0874950885772705,3.414846658706665,0.0990807052438327,0.4669765575010383,0.7695108460859907,0.7413835017314726,0.7670466265635966,-0.0799053263728075,-0.5186122059822083,-0.1450318694114685,-0.0,-0.0,-0.1,-0.1,0.6931471805599453,,-0.1111111111111111,-0.1
Language Model,32,0.9535643,0.9888888597488404,,0.8999999761581421,,0.682539701461792,0.6315789222717285,,0.2114076763391494,0.3080637753009796,1.6503398418426514,,3.214667320251465,0.9337103366851808,2.685627222061157,3.897402048110962,0.1057939532023669,0.4847826641651354,0.7676039237581275,0.7347310030252407,0.7647122134633324,-0.1454422587495164,-0.492488294839859,-0.0958344563841819,-0.0,-0.0,-0.1111111111111111,-0.1111111111111111,0.6931471805599453,,-0.0,-0.1111111111111111
Language Model,33,1.2409888999999998,0.9930070042610168,,1.090909123420715,,0.6803394556045532,0.6545454263687134,,0.1506470590829849,0.3454556167125702,1.8271907567977903,,5.312721252441406,1.53571617603302,3.647619247436523,6.1060729026794425,0.0909571303516525,0.5524294795643893,0.827039725361634,0.8031495921993472,0.8249189653526071,-0.1250842345829266,-0.4997313022613525,-0.1212771013379097,-0.0,-0.1111111111111111,-0.2,-0.1,0.5776226504666211,,-0.1111111111111111,-0.1
Language Model,34,1.1254543,0.995192289352417,,0.875,,0.6538461446762085,0.6909090876579285,,0.115911103785038,0.21321040391922,1.6642767190933228,,3.3476271629333496,0.9486308097839355,2.7150909900665283,4.157105922698976,0.105058756355385,0.5378686861201396,0.808394915108039,0.7865421619773372,0.8065134977451959,-0.1325708552055194,-0.5167215466499329,-0.1320832371711731,-0.0,-0.0,-0.0833333333333333,-0.0833333333333333,0.6931471805599452,,-0.0909090909090909,-0.0833333333333333
Language Model,35,1.1363748,0.9757575988769532,,0.8666666746139526,,0.665835440158844,0.7142857313156128,,0.1137822568416595,0.2512508630752563,1.2314475774765017,,1.854651689529419,0.4193935394287109,1.4393553733825684,2.965778589248657,0.0873689999118179,0.459238266321564,0.7625539907009699,0.7315409322934572,0.7598692177820814,-0.2904445938468349,-0.6289606690406799,-0.0953048691153526,-0.0,-0.0,-0.1666666666666666,-0.1666666666666666,0.6931471805599452,,-0.0,-0.1666666666666666
Language Model,36,1.3739116000000002,0.9895833134651184,,0.9375,,0.7356446385383606,0.8082191944122314,,0.1551707237958908,0.2672416567802429,1.756413817405701,,4.5412421226501465,1.3188494443893433,3.34988021850586,5.3619384765625,0.1123118952689488,0.5626984642746856,0.7651404312343055,0.738594375568439,0.7627873010853499,-0.0638353272139732,-0.572350800037384,-0.0603232644498348,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,,-0.0,-0.0
Language Model,37,1.1550692,1.0,,1.2000000476837158,,0.763239860534668,0.7872340679168701,,0.2173763960599899,0.3577997982501984,1.7338664531707764,,6.041337013244629,1.0507581233978271,2.9081485271453857,6.3582072257995605,0.122156503874022,0.6510837774251365,0.8554010665107534,0.8365727209336643,0.853802759840439,0.0008955524700187,-0.384571760892868,-0.0792745426297187,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,,-0.0,-0.0
Language Model,38,1.3640056,1.0,,1.0,,0.746268630027771,0.7450980544090271,,0.1233966276049614,0.3105315864086151,1.8661954402923584,,6.104692459106445,1.3818432092666626,3.4414100646972656,6.910787582397461,0.108957252756376,0.6381873459236215,0.8854620588171292,0.8556653521585935,0.8828332179844294,-0.0662111086857922,-0.4701594114303589,-0.0521825440227985,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,,-0.0,-0.0
Language Model,39,1.04236,0.9428571462631226,,1.1428571939468384,,0.6666666865348816,0.7428571581840515,,0.1985938549041748,0.2921422719955444,1.5784876346588137,,3.250505447387696,0.9784566760063172,2.7730090618133545,5.184410572052002,0.1125650836384213,0.4397612811134794,0.7682345576822351,0.7200073226667089,0.7639908774174559,-0.2479686583527232,-0.5320459604263306,-0.1354456692934036,-0.0,-0.1666666666666666,-0.2857142857142857,-0.2857142857142857,0.6931471805599453,,-0.1666666666666666,-0.2857142857142857
Language Model,40,1.1213723,0.8874999880790709,,0.875,,0.5215311050415039,0.6363636255264282,,0.1047424525022506,0.2166670262813568,1.4709768295288086,,2.419766426086426,0.8070967197418213,2.4218757152557373,3.4447383880615234,0.1037663639524528,0.4548664269354635,0.8575966289403913,0.8059866034786811,0.8531171013028003,-0.3622688861122041,-0.6164640188217163,-0.32396399974823,-0.0,-0.2857142857142857,-0.5,-0.5,0.6931471805599453,,-0.2857142857142857,-0.5
Language Model,41,1.005911,1.0,,1.5,,0.7553516626358032,0.8510638475418091,,0.2186686098575592,0.3058660328388214,1.6307631731033323,,3.933587312698364,1.225536227226257,3.206095933914185,5.899375915527344,0.1026404119239941,0.5550354281128423,0.8229212612893774,0.7971851554994751,0.8206718808263469,-0.1847983311490828,-0.5346846580505371,-0.0825974121689796,-0.0,-0.0,-0.125,-0.125,0.6931471805599453,,-0.0,-0.125
Language Model,42,1.2453874,1.0,,1.8333333730697632,,0.783687949180603,0.8292682766914368,,0.1810736805200576,0.337930291891098,1.898674726486206,,7.305879592895508,1.5961514711380005,3.722321033477783,7.3621482849121085,0.1171332938187352,0.731153112830695,0.9273548870479262,0.900684097634229,0.9249392664671084,0.0627599363184712,-0.3999251425266266,-0.0562532320618629,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,,-0.0,-0.0
Language Model,43,1.3085947,1.0,,1.0,,0.6620498895645142,0.6666666865348816,,0.1639184057712555,0.3107956945896149,1.8296265602111816,,5.006952285766602,1.3947887420654297,3.4596900939941406,4.7131381034851065,0.1235391505228802,0.5994571558764039,0.8827369702574227,0.8410922020183522,0.8789347480542891,-0.0970912551794915,-0.4779938459396362,-0.072733923792839,-0.0,-0.0,-0.0,-0.0,0.6931471805599453,,-0.0,-0.0
Language Model,44,0.33621693,1.0,,0.9411764740943908,,0.6166484355926514,0.739130437374115,,0.0757113546133041,0.1767889559268951,1.3579370975494385,,1.7530102729797363,0.593582034111023,1.9162414073944087,2.545067310333252,0.0863371226931511,0.4322506978527954,0.7608998708995993,0.7349545137674092,0.7586004727145959,-0.3244813951759411,-0.647551953792572,-0.1496939063072204,-0.0,-0.0,-0.2666666666666666,-0.2,0.6931471805599452,,-0.1428571428571428,-0.2666666666666666
Language Model,45,1.3772423,1.0,,1.0,,0.778064489364624,0.7894737124443054,,0.1081522926688194,0.2910027801990509,1.7077388763427734,,3.893378734588623,1.321057915687561,3.3531627655029297,5.3165788650512695,0.0839574253727161,0.504980492133078,0.7397850196516771,0.7139722825755188,0.7375081543814045,-0.1099464450302253,-0.5166929364204407,-0.0585509538650512,-0.0,-0.0,-0.1,-0.1,0.6931471805599452,,-0.0,-0.1
Language Model,46,0.7993060000000001,0.9869281053543092,,0.9411764740943908,,0.6369360089302063,0.6857143044471741,,0.0650289878249168,0.1895617097616196,1.4270421266555786,,2.315552234649658,0.6919917464256287,2.159365177154541,2.635263681411743,0.0968791946031131,0.4940160685544227,0.7638923778420126,0.7445217545737496,0.7622346226388266,-0.141815797330525,-0.5444750785827637,-0.1477681994438171,-0.0,-0.0769230769230769,-0.2857142857142857,-0.2142857142857142,0.6238324625039507,,-0.2307692307692308,-0.2857142857142857
Language Model,47,1.1030627,0.935714304447174,,0.7857142686843872,,0.691128134727478,0.7083333134651184,,0.1762214750051498,0.301415354013443,1.6167242527008057,,3.5642180442810063,0.7305808067321777,2.249908924102783,5.251683235168457,0.0912103222843087,0.4906754696670155,0.7772247051128179,0.7448987616472371,0.7744054575925691,-0.1484228026115948,-0.5610216856002808,-0.1270398199558258,-0.0,-0.0833333333333333,-0.2307692307692307,-0.2307692307692307,0.6931471805599453,,-0.0833333333333333,-0.2307692307692307
Language Model,48,1.090082,0.9876161217689514,,1.0,,0.6684842109680176,0.7428571581840515,,0.1036274880170822,0.2054950296878814,1.513596773147583,,2.928222179412842,0.9601139426231384,2.7375433444976807,4.279613494873047,0.0909614074635536,0.5463888644000509,0.8040715475573199,0.7864064607562107,0.802588205738423,-0.0210301203206723,-0.4641585946083069,-0.1464937329292297,-0.0,-0.0,-0.2,-0.1333333333333333,0.6931471805599453,,-0.0,-0.2
Language Model,49,1.1800944,0.875,,0.75,,0.5942028760910034,0.6538461446762085,,0.1683383285999298,0.2757253646850586,1.2229613065719604,,1.88883376121521,0.4081234931945801,1.406301975250244,3.0053739547729488,0.100724895505725,0.4024355623156633,0.8005704803225979,0.7459592397568353,0.7956842723053014,-0.3046655449915739,-0.6408330202102661,-0.209837257862091,-0.0,-0.3333333333333333,-0.4285714285714285,-0.4285714285714285,0.6931471805599453,,-0.3333333333333333,-0.4285714285714285
Language Model,50,1.1953706,1.0,,1.0,,0.7048611044883728,0.6818181872367859,,0.0997967943549156,0.2758075892925262,1.6225666999816897,,3.677958488464356,0.9689841270446776,2.7547547817230225,5.004769325256348,0.113091771554376,0.5357099076178116,0.8313069320027605,0.8020713269512509,0.828737216697786,-0.0249946539898625,-0.4482553005218506,-0.0910554826259613,-0.0,-0.0,-0.1,-0.1,0.6931471805599453,,-0.0,-0.1
Language Model,51,1.1247288,1.0,,1.25,,0.6334841847419739,0.6363636255264282,,0.195579707622528,0.3104219734668732,1.571407914161682,,3.1077082157135014,1.0836011171340942,2.967156410217285,4.755943775177002,0.1107888136191981,0.5366518426281279,0.8257727040850151,0.7893163906589451,0.8225972290903658,-0.1222908822722237,-0.4313104748725891,-0.1024089828133583,-0.0,-0.0,-0.1428571428571428,-0.1428571428571428,0.6931471805599453,,-0.0,-0.1428571428571428
