segment	document
2	chinanews.com.229598
3	chinanews.com.229598
4	chinanews.com.229598
5	chinanews.com.229598
6	chinanews.com.229598
7	chinanews.com.229598
8	chinanews.com.229598
9	chinanews.com.229598
10	chinanews.com.229598
11	chinanews.com.229598
12	chinanews.com.229598
13	chinanews.com.229598
14	chinanews.com.229598
15	chinanews.com.229598
16	chinanews.com.229598
17	chinanews.com.229598
18	chinanews.com.229598
19	chinanews.com.229598
20	chinanews.com.229598
1	xinhua-zh-01.120156
2	xinhua-zh-01.120156
3	xinhua-zh-01.120156
4	xinhua-zh-01.120156
5	xinhua-zh-01.120156
6	xinhua-zh-01.120156
7	xinhua-zh-01.120156
8	xinhua-zh-01.120156
9	xinhua-zh-01.120156
10	xinhua-zh-01.120156
11	xinhua-zh-01.120156
12	xinhua-zh-01.120156
13	xinhua-zh-01.120156
14	xinhua-zh-01.120156
15	xinhua-zh-01.120156
16	xinhua-zh-01.120156
17	xinhua-zh-01.120156
18	xinhua-zh-01.120156
19	xinhua-zh-01.120156
20	xinhua-zh-01.120156
21	xinhua-zh-01.120156
22	xinhua-zh-01.120156
23	xinhua-zh-01.120156
1	xinhua-zh-01.120304
2	xinhua-zh-01.120304
3	xinhua-zh-01.120304
4	xinhua-zh-01.120304
5	xinhua-zh-01.120304
6	xinhua-zh-01.120304
7	xinhua-zh-01.120304
8	xinhua-zh-01.120304
9	xinhua-zh-01.120304
10	xinhua-zh-01.120304
11	xinhua-zh-01.120304
12	xinhua-zh-01.120304
13	xinhua-zh-01.120304
14	xinhua-zh-01.120304
15	xinhua-zh-01.120304
16	xinhua-zh-01.120304
17	xinhua-zh-01.120304
18	xinhua-zh-01.120304
1	jingji_guancha_bao-zh-01.10329
2	jingji_guancha_bao-zh-01.10329
3	jingji_guancha_bao-zh-01.10329
4	jingji_guancha_bao-zh-01.10329
5	jingji_guancha_bao-zh-01.10329
6	jingji_guancha_bao-zh-01.10329
7	jingji_guancha_bao-zh-01.10329
8	jingji_guancha_bao-zh-01.10329
9	jingji_guancha_bao-zh-01.10329
10	jingji_guancha_bao-zh-01.10329
1	chinanews.com.229791
2	chinanews.com.229791
3	chinanews.com.229791
4	chinanews.com.229791
5	chinanews.com.229791
6	chinanews.com.229791
7	chinanews.com.229791
8	chinanews.com.229791
9	chinanews.com.229791
10	chinanews.com.229791
11	chinanews.com.229791
12	chinanews.com.229791
13	chinanews.com.229791
14	chinanews.com.229791
15	chinanews.com.229791
16	chinanews.com.229791
17	chinanews.com.229791
1	voa-voachinese.2104
2	voa-voachinese.2104
3	voa-voachinese.2104
4	voa-voachinese.2104
5	voa-voachinese.2104
6	voa-voachinese.2104
7	voa-voachinese.2104
8	voa-voachinese.2104
9	voa-voachinese.2104
10	voa-voachinese.2104
11	voa-voachinese.2104
12	voa-voachinese.2104
13	voa-voachinese.2104
14	voa-voachinese.2104
15	voa-voachinese.2104
1	chinanews.com.229705
2	chinanews.com.229705
3	chinanews.com.229705
4	chinanews.com.229705
5	chinanews.com.229705
6	chinanews.com.229705
7	chinanews.com.229705
1	hunan_ribao-zh.6034
2	hunan_ribao-zh.6034
3	hunan_ribao-zh.6034
4	hunan_ribao-zh.6034
5	hunan_ribao-zh.6034
6	hunan_ribao-zh.6034
7	hunan_ribao-zh.6034
8	hunan_ribao-zh.6034
9	hunan_ribao-zh.6034
10	hunan_ribao-zh.6034
11	hunan_ribao-zh.6034
12	hunan_ribao-zh.6034
13	hunan_ribao-zh.6034
14	hunan_ribao-zh.6034
15	hunan_ribao-zh.6034
16	hunan_ribao-zh.6034
17	hunan_ribao-zh.6034
18	hunan_ribao-zh.6034
19	hunan_ribao-zh.6034
20	hunan_ribao-zh.6034
21	hunan_ribao-zh.6034
22	hunan_ribao-zh.6034
23	hunan_ribao-zh.6034
24	hunan_ribao-zh.6034
1	chinanews.com.229801
2	chinanews.com.229801
3	chinanews.com.229801
4	chinanews.com.229801
5	chinanews.com.229801
1	chinanews.com.229703
2	chinanews.com.229703
3	chinanews.com.229703
4	chinanews.com.229703
5	chinanews.com.229703
6	chinanews.com.229703
7	chinanews.com.229703
8	chinanews.com.229703
9	chinanews.com.229703
10	chinanews.com.229703
1	xinhua-zh-01.120144
2	xinhua-zh-01.120144
3	xinhua-zh-01.120144
4	xinhua-zh-01.120144
5	xinhua-zh-01.120144
6	xinhua-zh-01.120144
7	xinhua-zh-01.120144
1	chinanews.com.229455
2	chinanews.com.229455
3	chinanews.com.229455
4	chinanews.com.229455
5	chinanews.com.229455
6	chinanews.com.229455
7	chinanews.com.229455
8	chinanews.com.229455
9	chinanews.com.229455
10	chinanews.com.229455
11	chinanews.com.229455
12	chinanews.com.229455
13	chinanews.com.229455
14	chinanews.com.229455
15	chinanews.com.229455
16	chinanews.com.229455
17	chinanews.com.229455
18	chinanews.com.229455
19	chinanews.com.229455
20	chinanews.com.229455
21	chinanews.com.229455
22	chinanews.com.229455
23	chinanews.com.229455
24	chinanews.com.229455
25	chinanews.com.229455
26	chinanews.com.229455
27	chinanews.com.229455
28	chinanews.com.229455
29	chinanews.com.229455
30	chinanews.com.229455
1	chinanews.com.229724
2	chinanews.com.229724
3	chinanews.com.229724
4	chinanews.com.229724
5	chinanews.com.229724
6	chinanews.com.229724
7	chinanews.com.229724
8	chinanews.com.229724
9	chinanews.com.229724
1	chinanews.com.229597
2	chinanews.com.229597
3	chinanews.com.229597
4	chinanews.com.229597
5	chinanews.com.229597
6	chinanews.com.229597
1	xinhua-zh-01.120235
2	xinhua-zh-01.120235
3	xinhua-zh-01.120235
4	xinhua-zh-01.120235
5	xinhua-zh-01.120235
6	xinhua-zh-01.120235
7	xinhua-zh-01.120235
8	xinhua-zh-01.120235
9	xinhua-zh-01.120235
10	xinhua-zh-01.120235
11	xinhua-zh-01.120235
12	xinhua-zh-01.120235
13	xinhua-zh-01.120235
14	xinhua-zh-01.120235
15	xinhua-zh-01.120235
16	xinhua-zh-01.120235
17	xinhua-zh-01.120235
1	chinanews.com.229605
2	chinanews.com.229605
3	chinanews.com.229605
4	chinanews.com.229605
5	chinanews.com.229605
6	chinanews.com.229605
7	chinanews.com.229605
8	chinanews.com.229605
9	chinanews.com.229605
1	rfi-chinese.16537
2	rfi-chinese.16537
3	rfi-chinese.16537
4	rfi-chinese.16537
5	rfi-chinese.16537
6	rfi-chinese.16537
7	rfi-chinese.16537
8	rfi-chinese.16537
9	rfi-chinese.16537
10	rfi-chinese.16537
11	rfi-chinese.16537
1	xinhua-zh-01.120151
2	xinhua-zh-01.120151
3	xinhua-zh-01.120151
4	xinhua-zh-01.120151
5	xinhua-zh-01.120151
6	xinhua-zh-01.120151
7	xinhua-zh-01.120151
8	xinhua-zh-01.120151
1	chinanews.com.229549
2	chinanews.com.229549
3	chinanews.com.229549
4	chinanews.com.229549
5	chinanews.com.229549
1	xinhua-zh-01.120210
2	xinhua-zh-01.120210
3	xinhua-zh-01.120210
4	xinhua-zh-01.120210
5	xinhua-zh-01.120210
6	xinhua-zh-01.120210
7	xinhua-zh-01.120210
8	xinhua-zh-01.120210
9	xinhua-zh-01.120210
10	xinhua-zh-01.120210
11	xinhua-zh-01.120210
12	xinhua-zh-01.120210
13	xinhua-zh-01.120210
14	xinhua-zh-01.120210
15	xinhua-zh-01.120210
16	xinhua-zh-01.120210
17	xinhua-zh-01.120210
18	xinhua-zh-01.120210
19	xinhua-zh-01.120210
20	xinhua-zh-01.120210
1	xinhua-zh-01.120223
2	xinhua-zh-01.120223
3	xinhua-zh-01.120223
4	xinhua-zh-01.120223
5	xinhua-zh-01.120223
6	xinhua-zh-01.120223
7	xinhua-zh-01.120223
8	xinhua-zh-01.120223
9	xinhua-zh-01.120223
10	xinhua-zh-01.120223
1	hunan_ribao-zh.6029
2	hunan_ribao-zh.6029
3	hunan_ribao-zh.6029
4	hunan_ribao-zh.6029
5	hunan_ribao-zh.6029
6	hunan_ribao-zh.6029
7	hunan_ribao-zh.6029
8	hunan_ribao-zh.6029
9	hunan_ribao-zh.6029
1	chinanews.com.229776
2	chinanews.com.229776
3	chinanews.com.229776
4	chinanews.com.229776
5	chinanews.com.229776
6	chinanews.com.229776
7	chinanews.com.229776
8	chinanews.com.229776
9	chinanews.com.229776
10	chinanews.com.229776
11	chinanews.com.229776
12	chinanews.com.229776
13	chinanews.com.229776
14	chinanews.com.229776
15	chinanews.com.229776
16	chinanews.com.229776
17	chinanews.com.229776
18	chinanews.com.229776
19	chinanews.com.229776
20	chinanews.com.229776
21	chinanews.com.229776
22	chinanews.com.229776
23	chinanews.com.229776
24	chinanews.com.229776
25	chinanews.com.229776
26	chinanews.com.229776
27	chinanews.com.229776
28	chinanews.com.229776
1	chinanews.com.229716
2	chinanews.com.229716
3	chinanews.com.229716
4	chinanews.com.229716
5	chinanews.com.229716
6	chinanews.com.229716
7	chinanews.com.229716
1	nhan_dan-zh.7086
2	nhan_dan-zh.7086
3	nhan_dan-zh.7086
4	nhan_dan-zh.7086
5	nhan_dan-zh.7086
6	nhan_dan-zh.7086
1	chinanews.com.229599
2	chinanews.com.229599
3	chinanews.com.229599
4	chinanews.com.229599
5	chinanews.com.229599
6	chinanews.com.229599
7	chinanews.com.229599
8	chinanews.com.229599
9	chinanews.com.229599
10	chinanews.com.229599
11	chinanews.com.229599
12	chinanews.com.229599
13	chinanews.com.229599
14	chinanews.com.229599
15	chinanews.com.229599
1	chinanews.com.229794
2	chinanews.com.229794
3	chinanews.com.229794
4	chinanews.com.229794
5	chinanews.com.229794
6	chinanews.com.229794
1	xinhua-zh-01.120295
2	xinhua-zh-01.120295
3	xinhua-zh-01.120295
4	xinhua-zh-01.120295
5	xinhua-zh-01.120295
6	xinhua-zh-01.120295
7	xinhua-zh-01.120295
8	xinhua-zh-01.120295
9	xinhua-zh-01.120295
10	xinhua-zh-01.120295
11	xinhua-zh-01.120295
12	xinhua-zh-01.120295
13	xinhua-zh-01.120295
14	xinhua-zh-01.120295
15	xinhua-zh-01.120295
1	chinanews.com.229713
2	chinanews.com.229713
3	chinanews.com.229713
4	chinanews.com.229713
5	chinanews.com.229713
6	chinanews.com.229713
7	chinanews.com.229713
1	xinhua-zh-01.120226
2	xinhua-zh-01.120226
3	xinhua-zh-01.120226
4	xinhua-zh-01.120226
5	xinhua-zh-01.120226
6	xinhua-zh-01.120226
7	xinhua-zh-01.120226
8	xinhua-zh-01.120226
1	chinanews.com.229674
2	chinanews.com.229674
3	chinanews.com.229674
4	chinanews.com.229674
5	chinanews.com.229674
6	chinanews.com.229674
7	chinanews.com.229674
8	chinanews.com.229674
1	jingji_guancha_bao-zh-01.10330
2	jingji_guancha_bao-zh-01.10330
3	jingji_guancha_bao-zh-01.10330
4	jingji_guancha_bao-zh-01.10330
5	jingji_guancha_bao-zh-01.10330
6	jingji_guancha_bao-zh-01.10330
7	jingji_guancha_bao-zh-01.10330
8	jingji_guancha_bao-zh-01.10330
9	jingji_guancha_bao-zh-01.10330
1	xinhua-zh-01.120197
2	xinhua-zh-01.120197
3	xinhua-zh-01.120197
4	xinhua-zh-01.120197
5	xinhua-zh-01.120197
6	xinhua-zh-01.120197
7	xinhua-zh-01.120197
1	chinanews.com.229659
2	chinanews.com.229659
3	chinanews.com.229659
4	chinanews.com.229659
5	chinanews.com.229659
6	chinanews.com.229659
7	chinanews.com.229659
8	chinanews.com.229659
9	chinanews.com.229659
10	chinanews.com.229659
11	chinanews.com.229659
12	chinanews.com.229659
13	chinanews.com.229659
14	chinanews.com.229659
15	chinanews.com.229659
16	chinanews.com.229659
17	chinanews.com.229659
1	chinanews.com.229493
2	chinanews.com.229493
3	chinanews.com.229493
4	chinanews.com.229493
5	chinanews.com.229493
6	chinanews.com.229493
7	chinanews.com.229493
8	chinanews.com.229493
9	chinanews.com.229493
10	chinanews.com.229493
11	chinanews.com.229493
12	chinanews.com.229493
13	chinanews.com.229493
14	chinanews.com.229493
15	chinanews.com.229493
16	chinanews.com.229493
17	chinanews.com.229493
18	chinanews.com.229493
19	chinanews.com.229493
20	chinanews.com.229493
21	chinanews.com.229493
22	chinanews.com.229493
23	chinanews.com.229493
24	chinanews.com.229493
25	chinanews.com.229493
1	chinanews.com.229790
2	chinanews.com.229790
3	chinanews.com.229790
4	chinanews.com.229790
5	chinanews.com.229790
6	chinanews.com.229790
7	chinanews.com.229790
8	chinanews.com.229790
9	chinanews.com.229790
1	xinhua-zh-01.120217
2	xinhua-zh-01.120217
3	xinhua-zh-01.120217
4	xinhua-zh-01.120217
5	xinhua-zh-01.120217
6	xinhua-zh-01.120217
7	xinhua-zh-01.120217
8	xinhua-zh-01.120217
9	xinhua-zh-01.120217
10	xinhua-zh-01.120217
11	xinhua-zh-01.120217
12	xinhua-zh-01.120217
13	xinhua-zh-01.120217
1	chinanews.com.229727
2	chinanews.com.229727
3	chinanews.com.229727
4	chinanews.com.229727
5	chinanews.com.229727
6	chinanews.com.229727
7	chinanews.com.229727
8	chinanews.com.229727
9	chinanews.com.229727
10	chinanews.com.229727
11	chinanews.com.229727
12	chinanews.com.229727
1	chinanews.com.229767
2	chinanews.com.229767
3	chinanews.com.229767
4	chinanews.com.229767
5	chinanews.com.229767
6	chinanews.com.229767
7	chinanews.com.229767
8	chinanews.com.229767
9	chinanews.com.229767
10	chinanews.com.229767
1	chinanews.com.229769
2	chinanews.com.229769
3	chinanews.com.229769
4	chinanews.com.229769
5	chinanews.com.229769
6	chinanews.com.229769
7	chinanews.com.229769
8	chinanews.com.229769
9	chinanews.com.229769
10	chinanews.com.229769
11	chinanews.com.229769
12	chinanews.com.229769
13	chinanews.com.229769
14	chinanews.com.229769
15	chinanews.com.229769
1	chinanews.com.229486
2	chinanews.com.229486
3	chinanews.com.229486
4	chinanews.com.229486
5	chinanews.com.229486
6	chinanews.com.229486
7	chinanews.com.229486
8	chinanews.com.229486
9	chinanews.com.229486
10	chinanews.com.229486
11	chinanews.com.229486
12	chinanews.com.229486
13	chinanews.com.229486
14	chinanews.com.229486
15	chinanews.com.229486
16	chinanews.com.229486
17	chinanews.com.229486
18	chinanews.com.229486
19	chinanews.com.229486
20	chinanews.com.229486
21	chinanews.com.229486
22	chinanews.com.229486
23	chinanews.com.229486
24	chinanews.com.229486
25	chinanews.com.229486
1	chinanews.com.229496
2	chinanews.com.229496
3	chinanews.com.229496
4	chinanews.com.229496
5	chinanews.com.229496
6	chinanews.com.229496
7	chinanews.com.229496
8	chinanews.com.229496
9	chinanews.com.229496
10	chinanews.com.229496
11	chinanews.com.229496
12	chinanews.com.229496
13	chinanews.com.229496
14	chinanews.com.229496
15	chinanews.com.229496
16	chinanews.com.229496
17	chinanews.com.229496
18	chinanews.com.229496
19	chinanews.com.229496
20	chinanews.com.229496
21	chinanews.com.229496
1	xinhua-zh-01.120306
2	xinhua-zh-01.120306
3	xinhua-zh-01.120306
4	xinhua-zh-01.120306
5	xinhua-zh-01.120306
6	xinhua-zh-01.120306
7	xinhua-zh-01.120306
8	xinhua-zh-01.120306
9	xinhua-zh-01.120306
10	xinhua-zh-01.120306
11	xinhua-zh-01.120306
12	xinhua-zh-01.120306
13	xinhua-zh-01.120306
14	xinhua-zh-01.120306
15	xinhua-zh-01.120306
16	xinhua-zh-01.120306
17	xinhua-zh-01.120306
18	xinhua-zh-01.120306
19	xinhua-zh-01.120306
20	xinhua-zh-01.120306
1	chinanews.com.229585
2	chinanews.com.229585
3	chinanews.com.229585
4	chinanews.com.229585
5	chinanews.com.229585
6	chinanews.com.229585
7	chinanews.com.229585
8	chinanews.com.229585
1	xinhua-zh-01.120173
2	xinhua-zh-01.120173
3	xinhua-zh-01.120173
4	xinhua-zh-01.120173
5	xinhua-zh-01.120173
6	xinhua-zh-01.120173
7	xinhua-zh-01.120173
8	xinhua-zh-01.120173
9	xinhua-zh-01.120173
10	xinhua-zh-01.120173
11	xinhua-zh-01.120173
12	xinhua-zh-01.120173
1	chinanews.com.229575
2	chinanews.com.229575
3	chinanews.com.229575
4	chinanews.com.229575
5	chinanews.com.229575
6	chinanews.com.229575
7	chinanews.com.229575
8	chinanews.com.229575
9	chinanews.com.229575
10	chinanews.com.229575
11	chinanews.com.229575
12	chinanews.com.229575
13	chinanews.com.229575
14	chinanews.com.229575
15	chinanews.com.229575
1	chinanews.com.229534
2	chinanews.com.229534
3	chinanews.com.229534
4	chinanews.com.229534
5	chinanews.com.229534
1	chinanews.com.229454
2	chinanews.com.229454
3	chinanews.com.229454
4	chinanews.com.229454
5	chinanews.com.229454
6	chinanews.com.229454
7	chinanews.com.229454
8	chinanews.com.229454
9	chinanews.com.229454
10	chinanews.com.229454
11	chinanews.com.229454
12	chinanews.com.229454
1	chinanews.com.229815
2	chinanews.com.229815
3	chinanews.com.229815
4	chinanews.com.229815
5	chinanews.com.229815
6	chinanews.com.229815
7	chinanews.com.229815
8	chinanews.com.229815
9	chinanews.com.229815
1	xinhua-zh-01.120278
2	xinhua-zh-01.120278
3	xinhua-zh-01.120278
4	xinhua-zh-01.120278
5	xinhua-zh-01.120278
6	xinhua-zh-01.120278
7	xinhua-zh-01.120278
8	xinhua-zh-01.120278
9	xinhua-zh-01.120278
10	xinhua-zh-01.120278
11	xinhua-zh-01.120278
12	xinhua-zh-01.120278
13	xinhua-zh-01.120278
1	chinese.macao.8383
2	chinese.macao.8383
3	chinese.macao.8383
4	chinese.macao.8383
5	chinese.macao.8383
6	chinese.macao.8383
7	chinese.macao.8383
8	chinese.macao.8383
1	chinanews.com.229545
2	chinanews.com.229545
3	chinanews.com.229545
4	chinanews.com.229545
5	chinanews.com.229545
6	chinanews.com.229545
7	chinanews.com.229545
8	chinanews.com.229545
9	chinanews.com.229545
10	chinanews.com.229545
11	chinanews.com.229545
12	chinanews.com.229545
13	chinanews.com.229545
14	chinanews.com.229545
15	chinanews.com.229545
16	chinanews.com.229545
17	chinanews.com.229545
18	chinanews.com.229545
1	xinhua-zh-01.120157
2	xinhua-zh-01.120157
3	xinhua-zh-01.120157
4	xinhua-zh-01.120157
5	xinhua-zh-01.120157
6	xinhua-zh-01.120157
1	chinanews.com.229718
2	chinanews.com.229718
3	chinanews.com.229718
4	chinanews.com.229718
5	chinanews.com.229718
6	chinanews.com.229718
7	chinanews.com.229718
8	chinanews.com.229718
9	chinanews.com.229718
10	chinanews.com.229718
11	chinanews.com.229718
1	chinanews.com.229706
2	chinanews.com.229706
3	chinanews.com.229706
4	chinanews.com.229706
5	chinanews.com.229706
6	chinanews.com.229706
7	chinanews.com.229706
1	tsrus.cn.3463
2	tsrus.cn.3463
3	tsrus.cn.3463
4	tsrus.cn.3463
1	xinhua-zh-01.120299
2	xinhua-zh-01.120299
3	xinhua-zh-01.120299
4	xinhua-zh-01.120299
5	xinhua-zh-01.120299
6	xinhua-zh-01.120299
7	xinhua-zh-01.120299
8	xinhua-zh-01.120299
9	xinhua-zh-01.120299
10	xinhua-zh-01.120299
11	xinhua-zh-01.120299
12	xinhua-zh-01.120299
13	xinhua-zh-01.120299
14	xinhua-zh-01.120299
15	xinhua-zh-01.120299
16	xinhua-zh-01.120299
1	hunan_ribao-zh.6032
2	hunan_ribao-zh.6032
3	hunan_ribao-zh.6032
4	hunan_ribao-zh.6032
5	hunan_ribao-zh.6032
6	hunan_ribao-zh.6032
7	hunan_ribao-zh.6032
8	hunan_ribao-zh.6032
9	hunan_ribao-zh.6032
10	hunan_ribao-zh.6032
11	hunan_ribao-zh.6032
12	hunan_ribao-zh.6032
13	hunan_ribao-zh.6032
14	hunan_ribao-zh.6032
15	hunan_ribao-zh.6032
1	xinhua-zh-01.120524
2	xinhua-zh-01.120524
3	xinhua-zh-01.120524
1	chinanews.com.229550
2	chinanews.com.229550
3	chinanews.com.229550
4	chinanews.com.229550
5	chinanews.com.229550
6	chinanews.com.229550
7	chinanews.com.229550
8	chinanews.com.229550
9	chinanews.com.229550
10	chinanews.com.229550
11	chinanews.com.229550
12	chinanews.com.229550
13	chinanews.com.229550
14	chinanews.com.229550
15	chinanews.com.229550
16	chinanews.com.229550
17	chinanews.com.229550
18	chinanews.com.229550
19	chinanews.com.229550
1	chinanews.com.229522
2	chinanews.com.229522
3	chinanews.com.229522
4	chinanews.com.229522
5	chinanews.com.229522
6	chinanews.com.229522
7	chinanews.com.229522
8	chinanews.com.229522
9	chinanews.com.229522
10	chinanews.com.229522
11	chinanews.com.229522
12	chinanews.com.229522
13	chinanews.com.229522
14	chinanews.com.229522
15	chinanews.com.229522
16	chinanews.com.229522
17	chinanews.com.229522
18	chinanews.com.229522
19	chinanews.com.229522
20	chinanews.com.229522
21	chinanews.com.229522
22	chinanews.com.229522
1	chinanews.com.229467
2	chinanews.com.229467
3	chinanews.com.229467
4	chinanews.com.229467
5	chinanews.com.229467
6	chinanews.com.229467
7	chinanews.com.229467
8	chinanews.com.229467
9	chinanews.com.229467
10	chinanews.com.229467
11	chinanews.com.229467
12	chinanews.com.229467
13	chinanews.com.229467
14	chinanews.com.229467
1	chinanews.com.229819
2	chinanews.com.229819
3	chinanews.com.229819
4	chinanews.com.229819
5	chinanews.com.229819
6	chinanews.com.229819
7	chinanews.com.229819
8	chinanews.com.229819
9	chinanews.com.229819
10	chinanews.com.229819
11	chinanews.com.229819
12	chinanews.com.229819
13	chinanews.com.229819
14	chinanews.com.229819
15	chinanews.com.229819
16	chinanews.com.229819
17	chinanews.com.229819
18	chinanews.com.229819
19	chinanews.com.229819
20	chinanews.com.229819
21	chinanews.com.229819
22	chinanews.com.229819
23	chinanews.com.229819
24	chinanews.com.229819
25	chinanews.com.229819
26	chinanews.com.229819
1	rfi-chinese.16524
2	rfi-chinese.16524
3	rfi-chinese.16524
4	rfi-chinese.16524
5	rfi-chinese.16524
6	rfi-chinese.16524
7	rfi-chinese.16524
1	xinhua-zh-01.120559
2	xinhua-zh-01.120559
3	xinhua-zh-01.120559
4	xinhua-zh-01.120559
5	xinhua-zh-01.120559
6	xinhua-zh-01.120559
7	xinhua-zh-01.120559
8	xinhua-zh-01.120559
9	xinhua-zh-01.120559
10	xinhua-zh-01.120559
11	xinhua-zh-01.120559
12	xinhua-zh-01.120559
13	xinhua-zh-01.120559
14	xinhua-zh-01.120559
1	xinhua-zh-01.120141
2	xinhua-zh-01.120141
3	xinhua-zh-01.120141
4	xinhua-zh-01.120141
5	xinhua-zh-01.120141
6	xinhua-zh-01.120141
7	xinhua-zh-01.120141
8	xinhua-zh-01.120141
9	xinhua-zh-01.120141
10	xinhua-zh-01.120141
11	xinhua-zh-01.120141
12	xinhua-zh-01.120141
13	xinhua-zh-01.120141
1	chinanews.com.229582
2	chinanews.com.229582
3	chinanews.com.229582
4	chinanews.com.229582
5	chinanews.com.229582
6	chinanews.com.229582
7	chinanews.com.229582
1	xinhua-zh-01.120177
2	xinhua-zh-01.120177
3	xinhua-zh-01.120177
4	xinhua-zh-01.120177
5	xinhua-zh-01.120177
6	xinhua-zh-01.120177
7	xinhua-zh-01.120177
8	xinhua-zh-01.120177
9	xinhua-zh-01.120177
1	chinanews.com.229568
2	chinanews.com.229568
3	chinanews.com.229568
4	chinanews.com.229568
5	chinanews.com.229568
6	chinanews.com.229568
7	chinanews.com.229568
8	chinanews.com.229568
9	chinanews.com.229568
1	rfi-chinese.16530
2	rfi-chinese.16530
3	rfi-chinese.16530
4	rfi-chinese.16530
5	rfi-chinese.16530
6	rfi-chinese.16530
7	rfi-chinese.16530
8	rfi-chinese.16530
9	rfi-chinese.16530
10	rfi-chinese.16530
1	hunan_ribao-zh.6028
2	hunan_ribao-zh.6028
3	hunan_ribao-zh.6028
4	hunan_ribao-zh.6028
5	hunan_ribao-zh.6028
6	hunan_ribao-zh.6028
7	hunan_ribao-zh.6028
8	hunan_ribao-zh.6028
9	hunan_ribao-zh.6028
10	hunan_ribao-zh.6028
11	hunan_ribao-zh.6028
12	hunan_ribao-zh.6028
13	hunan_ribao-zh.6028
14	hunan_ribao-zh.6028
15	hunan_ribao-zh.6028
1	xinhua-zh-01.120150
2	xinhua-zh-01.120150
3	xinhua-zh-01.120150
4	xinhua-zh-01.120150
5	xinhua-zh-01.120150
6	xinhua-zh-01.120150
7	xinhua-zh-01.120150
8	xinhua-zh-01.120150
9	xinhua-zh-01.120150
10	xinhua-zh-01.120150
11	xinhua-zh-01.120150
12	xinhua-zh-01.120150
13	xinhua-zh-01.120150
14	xinhua-zh-01.120150
15	xinhua-zh-01.120150
16	xinhua-zh-01.120150
17	xinhua-zh-01.120150
18	xinhua-zh-01.120150
